Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MRK,MSFT,NFLX,NVDA,PEP,PG,T,TSLA,UNH,V,WMT,XOM
2018-01-24,-0.01592855335217669,0.0012337073027881562,-0.01154479284757881,-0.0036915667119321594,0.005325964023854102,0.004239617176210908,-0.003443982676311852,0.0016628016909518983,0.0028242218004908004,0.0008149843075884178,-0.004149072291006806,0.006442170376632417,-0.011940864814694918,0.0016922489696025167,0.012783705137400014,0.008008530744945563,-0.0010768312655592416,-0.014787351868412735,-0.008427922630013907,-0.0008704158753144453,0.04398896726544921,-0.013017508512214837,-0.001318816008184176,-0.008310026287873362,-0.004570980586783069,-0.019558338950656062,-0.00146816116573667,-0.000802320661948297,-0.00103876053714258,0.0026043018795420814
2018-01-25,-0.01785084439381812,0.026442814198732734,-0.0013651748110395934,0.015056912893923968,0.0,0.019100034906223584,-0.007886493759472701,-0.0064025885625328405,-0.005632287619427023,0.00045272333067170045,0.00926326726096005,-0.0041218522398792645,-0.004614225930226423,0.01640038876155625,0.0002590023519657425,0.00020906014533639272,0.0094607800356441,0.00498526612075012,0.0019614101218135005,0.005554199329283804,0.03214696439214304,0.002332663862540274,-0.001981282806955531,0.0003395779620138928,0.011615293944260197,-0.02385156263182675,0.0013478348168225462,0.005379527431541353,0.007656627850876063,-0.0018074119903003227
2018-01-26,0.0023376926304845558,0.04044194580472663,0.019188945624676768,0.017489776074125496,0.0034279845531148823,0.004849635837298916,0.01554116998809807,0.015751881016415892,0.004133145484788825,0.014834761030301014,0.0045849261937440655,0.009057044190061925,0.07891118950873954,0.006440382167153258,0.0053588310535046535,0.014422959050700568,0.01038008980885019,0.013441451166514407,0.01207211947867215,0.018736962581455074,0.018168327163268883,0.029531983917211013,0.007113318189984508,-0.0069047011712537465,0.009879980220533824,0.015430662178036458,0.01341843470128512,0.008784513886092471,0.01679224783567812,0.0071297039313185095
2018-01-29,-0.020698611283542223,-0.007304493360027364,-0.01525090550261643,0.011147987016343786,0.002484477675608332,-0.0029662298674886234,-0.0035180166093686793,0.006813688963368092,-0.02065697216977913,-0.005793740601490294,-0.000909379983444758,-0.011147218727291408,-0.0019968157290318755,-0.011353387899226353,-0.0010318603275697447,-0.017102825025826718,-0.01050828988772834,-0.021157865896768713,-0.0066089949351068045,-0.0014881823155925566,0.03638021058352092,0.014466287380992426,-0.01716511419666944,-0.009916868201088391,-0.01480703645248238,0.019483745784611983,-0.004265877677181451,-0.011716414783473406,0.010701993743712501,-0.011123777234039345
2018-01-30,-0.0058942361202586335,-0.04702400432671342,-0.006709387376886866,0.014206254114237371,-0.012391386594453269,-0.0020674764799576417,-0.009443901209811756,-0.014001973006834256,-0.025295721026758478,-0.012820464826709066,-0.00767818779519025,-0.015176714968518357,-0.023809532468288097,-0.008699779416829534,-0.00938022378151604,-0.006079991437097476,-0.008068861006456651,0.00612966555041794,-0.015901238187100097,-0.012564120586804894,-0.020345074685443998,-0.01673085914888983,0.001838410654795064,0.0010360678878647,0.004830775514150565,-0.010614261699658623,-0.043490711875287635,-0.010333188445807773,-0.01661363743711719,-0.013975602809464971
2018-01-31,0.0027548965251373847,-0.0315843736784539,0.014525143214860314,0.009090198056924459,0.003764014309644015,-0.015360345371539519,0.014969270969636739,-0.016804837344798873,0.0009582286845599697,-0.013077902019580923,0.0041193623949105085,-0.004509309394366889,-0.013322426660760667,-0.029769193058090115,0.004865192586340106,0.003797044795627702,0.010825953956358436,-0.001229082685171301,-0.023083395975092014,0.024477052304003655,-0.030487751065546354,0.01268928333283137,0.0034200059068281163,-0.007015625189413344,0.0002671535093512478,0.024550343604870628,0.0005493074723097457,0.005503714076602106,-0.01048935671985396,0.00599193711863677
2018-02-01,0.002090415357458797,0.036713700939452254,-0.001902230849382791,-0.04196737400527717,0.015624654143371552,-0.007184263016207337,-0.010271312126551524,0.0038519756339165934,0.0017550708291480532,0.016747917076921137,-0.0005329056900728046,-0.004977694442698133,-0.01017848308772995,0.013242456194944019,0.010374112034637895,-0.0029418096830978735,0.02325414473419163,0.033174558713749525,0.01029550439417104,-0.007893839644251277,-0.01934889766471526,-0.02156216250022458,0.0,-0.005675337938977565,0.04269069035391713,-0.014281293846785892,-0.0065883660350318785,0.011993994513986861,-0.010131163912830976,0.020274734927983262
2018-02-02,-0.0433900724905687,-0.010056887879503318,-0.018758177357665717,0.02874097206609716,-0.016922914643779707,-0.012818492682404536,-0.01738513634838934,-0.01846532722528038,-0.04727962932169256,-0.01620053141301192,-0.051133714971965886,-0.029664579514200207,-0.031479606544970506,-0.016711942646726707,-0.022161388701793627,-0.0151739161277048,-0.013762518826701764,-0.014552858575886951,-0.021717500733670292,-0.02631014433387613,0.008903310872858672,-0.029022879520631983,-0.013549535210972907,-0.018636900600837114,-0.02783464065161223,-0.015747955382294898,-0.014199341043939495,-0.03825959989880234,-0.009855651249238262,-0.04958771889122307
2018-02-05,-0.024984450239394662,-0.04702400432671342,-0.0274483496930108,-0.027938006598856924,-0.052696717391828254,-0.04044618714358494,-0.028254177253332458,-0.04508533887024855,-0.04727962932169256,-0.03679854939805349,-0.05075945775639945,-0.04373829937568663,-0.03531958925095535,-0.03685941169193375,-0.047031369739918935,-0.03335730653845147,-0.03494564534445854,-0.04740367242076593,-0.03688505139993081,-0.041185251831635794,-0.049246510635378216,-0.07804907063466478,-0.03256110224629417,-0.037335789514192703,-0.03782508459999934,-0.03089455173037159,-0.05114745469034443,-0.03837550762128672,-0.0326912515921948,-0.04958771889122307
2018-02-06,0.041792093163639965,0.015432249681132326,0.02207387845657438,0.03801436389950541,0.03106419966726004,0.01225596807991236,0.01783550996415717,0.03584314259822485,0.040490089436906684,0.014040185571452257,0.020745557900578193,0.04297015309620037,0.015603730148563866,0.011043666291564724,0.030423105208625456,-0.0049010981169257395,0.028495037900911457,0.022343411081195752,-0.016666794656181816,0.03784080195286155,0.045071968914703886,0.055592145315330965,-0.007863442380959706,0.01628411198487023,0.005459983480081698,0.002521527021648984,0.023452585540956195,0.03182230102730399,0.008092921974819811,-0.01718504656045905
2018-02-07,-0.021407422978740098,0.021762976241477494,-0.010952871236912132,-0.018061620618718965,0.0016023727996956616,-0.009837268650041087,0.0043808859809528755,0.004232148975806815,-0.016129174543104696,-0.013280590643103718,-0.026760466968024033,0.0013087486753338151,0.006457667485197938,-0.0031099658944747643,0.006778850334071773,-0.0024621221314958808,-0.0032494264787755744,-0.027683268112950854,0.007573106504892957,-0.018832784998880303,-0.004365539927448703,0.01427429203774766,-0.0005281881458127913,-0.006555506655560817,0.002715536551302966,0.03302687941110416,0.002842508762345375,-0.0026672980329527363,0.019326092744112122,-0.017996345607573683
2018-02-08,-0.02751652194138543,-0.04523861040164823,-0.03732969123680285,-0.046782076355553315,-0.04831997430586843,-0.02500102784561975,-0.05470251194378295,-0.03891916532904527,-0.02593447868424681,-0.032550681678191196,-0.04519567460058893,-0.04373829937568663,-0.05420377333169035,-0.03685941169193375,-0.04420987216464245,-0.03276510302411628,-0.048064688913820874,-0.04773012170275459,-0.020579753071382823,-0.04448982744897749,-0.05465675762404165,-0.04930045635863012,-0.029515330532456807,-0.019794322191591496,-0.03682651347779309,-0.0862898619278617,-0.04144944627810643,-0.04797675977437872,-0.027516191418063718,-0.011307374466956621
2018-02-09,0.0122316340276436,0.025995532334816662,0.01528408822144467,-0.008071057484337008,0.019838617960025395,0.011812987956761,0.028357227786076633,0.019602795910752313,0.010685864007766277,0.01716825791208998,0.03826492638999768,0.016002884927386773,0.02807025804788954,0.025086983408413754,0.02002215803643481,0.0006962390854603484,0.028514380422116847,0.026401906371640527,0.0025580076180617972,0.037289437533142955,-0.0025189813980507347,0.06693610343988543,0.009350725866744014,-0.003739419626448637,0.013494460188108848,-0.015258637910555595,0.020789397363744966,0.021605452601588304,-0.00649836439759488,0.006374285538760072
2018-02-12,0.040278495835954775,0.0056602636151885655,0.022128774305885113,0.0348088545167482,0.026046964074924128,0.0018812681374584805,0.014675675006805777,0.027068149222460036,0.0042288466590099105,0.0029101075784074837,0.007923385899067048,-0.0003262613979976292,0.02002260505723963,0.005713048649314656,0.015448601984340726,0.019475874715253694,0.01809943588548446,0.0017034181884230115,0.010205735701271479,0.010773428284176267,0.033992045361668666,-0.017450903050760247,0.006745985384287945,0.017642190786983925,0.008876522907093953,0.017105860055229627,0.02140650263617605,0.01848340076567112,0.001811304549818038,0.008445311609460937
2018-02-13,0.010017822568886947,-0.0006253030521510272,0.006921685523295862,0.020400675986486094,0.0019278945567604566,0.01706619916486174,-0.00792262159463697,0.015517035154346104,-0.0060535473061666956,0.007060732457793817,-0.0003982048612650724,-0.0018471205687071723,-0.008253212622614914,-0.002379674947812771,0.006175192667479346,0.005003309761139052,0.011474920703698821,-0.01847969177034603,-0.009561621202222925,0.007854165759109577,0.001240534519017178,0.02017290968776564,0.0018761943641429912,0.0020904346502153004,0.006324178767129096,0.025116342037434514,0.004209291385228298,-0.0010129949980515196,0.014364471258193845,-0.001570360318619235
2018-02-14,0.018437233964349042,0.010906577455082278,0.018865046701848298,0.025832207585371192,0.02629902527215977,0.017377650213382223,0.012350163458045849,0.020858763049106388,0.003001217891088981,0.004610064450053741,0.017606659289024496,0.005279884337267227,0.0206926635535698,-0.002231640967473414,0.023125560864521555,-0.0020366389813727404,0.014107837040071125,0.03678892724467264,0.0,0.015658017603804586,0.029929946459533507,0.037785440848107976,-0.027019670996709544,-0.010061601164211953,-0.00519141961323355,-0.004171050736881843,0.009442137728667976,0.020954911073851612,0.007130543169798775,0.0020971548618198277
2018-02-15,0.033578612852251055,0.01609493371972337,0.029625101167944035,0.007380856462852581,0.006562324359084659,0.024778888199831872,0.03760788672010662,0.04560288051969334,0.0001778277947046547,0.005544890467494179,0.017395324535478762,0.0031402213690407965,0.011899574686977665,0.012030792189551498,0.004172733107847826,0.015419280520741374,0.012578334360993093,0.0024508676422678732,0.019854465080419548,0.020372087631853386,0.0536466174929251,0.021041908847956092,0.017046581040990105,0.021443279554863803,0.01620408288133346,0.036486630791516594,-0.01206390006949376,0.013762483335600484,0.015043770651959498,-0.003269687029187729
2018-02-16,-0.003237423679074314,0.032201574385983145,-0.006946857435233378,-0.008941218962002284,-0.007451047747445427,0.00041790739410552113,-0.002298469539290471,0.005671257826693088,-0.0034658286661437554,0.012834999549953263,0.0037935031711910927,0.009176090247262403,-0.007839694456159951,0.01463070594243221,-0.007185402779813388,0.004466650400690053,0.005495432427259805,-0.014447667912576123,0.005357919542155365,-0.007123006336105964,-0.006244019757428387,-0.010790918807933148,0.0008114826837763989,0.0023050164527982364,0.0037838910986895957,0.004250554934988271,0.014821933281659705,-0.003516749021890142,0.01501524895473172,0.004330012765072722
2018-02-20,-0.0033634857679736285,-0.0052273267956181035,0.007045039621676574,0.013570904563712238,-0.0012511396376096995,-0.017957976505063034,0.013202232894379273,-0.006090181264558847,-0.010344295851069552,-0.005162678025784406,0.0073847533156186085,-0.00139101819917975,0.016681197884877985,-0.017123475873151883,0.00026157095941892194,-0.02200966206228816,-0.001708096009317095,-0.007611749282057656,-0.023272291257902755,0.007826781601823596,0.00010772150928728408,0.021489388394826836,-0.014227060845409145,-0.015254067182182807,-0.009962202331141312,-0.002146044443117834,-0.011814945588815684,0.0013133390841846282,-0.0326912515921948,-0.010321060760054457
2018-02-21,-0.004538932278945196,-0.0005933292810297308,-0.004384665525577591,0.009922706887337096,-0.001879205412621987,-0.012598261934037569,0.0011368053738018968,-0.017022485037887725,-0.017300608756045,-0.008775167889478852,0.009206350135734453,-0.019548942498631594,-0.008203847995833513,-0.007335659571462094,0.004184373521772589,-0.014776240696721121,-0.017279528742113803,0.010795117662693476,-0.0078208795933975,-0.013266182057439457,0.00893916903279246,-0.0303918796807795,-0.013518073451342594,-0.013523812192234641,-0.012510392061837461,-0.004391140631703427,-0.006750440798456103,-0.012950014439814583,-0.027520904736006213,-0.011352980198002571
2018-02-22,0.008359618801154767,-0.002968591507577889,0.002573132178158355,0.001631842065593636,-0.005647867267529305,0.004522196920603516,-0.012927973405481907,-0.008543252876334395,0.007610889437064339,0.0018085298861092447,-0.003456854586945557,0.013165162540595965,-0.003047683309736371,0.0,-0.0018229730540967326,0.00415316401302257,0.003655919702763022,0.0060703313398553504,0.0003665544664681608,0.002623258649485871,-0.010318848369720524,0.003273111583610877,0.01166634633690089,0.007477806346034788,0.00440673160554117,0.03861385365210501,0.008706184947566697,-0.0004150986594463335,0.013658078220496472,0.01295185918768671
2018-02-23,0.017390448972829597,0.010122635975493788,0.03519078456805569,0.009869817359685173,0.010728650529621131,0.0172572614240456,0.017345066199642822,0.024685721504995595,0.024569707312438904,0.019099184967865,0.01638896262448508,0.01552835577807854,0.042140107001408245,0.01624198818743028,0.02026427464415259,0.011948430846958846,0.016247417909529105,0.024023640616440467,0.005497625119301519,0.02540046804983831,0.028007523514755217,0.01561053187302508,0.003843997404516575,0.0025979884002642617,0.006854671033827087,0.016985883239315713,0.013518724986399056,0.02118270960700097,0.001293539013576428,0.02201446784141803
2018-02-26,0.019772568826820214,0.023494575268041773,0.011490361114722347,0.014633382161458375,0.012176341886889208,0.01580518898511274,0.014700861561477208,0.030908856695009534,0.01785273073680571,0.023869486033875065,0.01383746507050132,0.0005834910753401701,0.028912408601752038,0.006784555812011872,0.012445643000496664,-0.00022693963730169298,0.012004747995950416,0.008947639824334441,0.021687681709146478,0.014459179850846438,0.028783266616489778,0.002642849926208335,0.011488460572640857,0.007155860372793255,0.0201527952042726,0.015253507120131848,0.016944889944742192,0.013503937196471583,0.00247604512459465,0.016896426910085305
2018-02-27,-0.0032406658471400007,-0.026987171414882938,-0.015696378355261498,-0.006550867172796515,-0.002775990226343894,-0.014055359586424121,-0.0015432375283724875,-0.0070546281710810455,-0.008638791471731855,-0.04498686530894236,-0.022899319079822233,-0.0184654194835131,0.016289919373404738,-0.0030286448502647723,-0.011871687162452349,-0.009311785888694413,-0.01090677536033946,-0.01876375496301308,-0.023903246883684837,-0.012785868167898284,-0.012068246458281306,-0.0021089101983557956,-0.0004510537542802284,-0.013352575678031497,-0.015750550236703353,-0.017990057260484416,-0.006579731389796617,-0.009792242944072549,-0.017182011540007647,-0.016996099118038233
2018-02-28,-0.0015137322274136888,-0.020547798930007577,0.001484520389430033,0.0003108313001467522,-0.007114231878967314,0.004208246324202136,-0.0018887917289572842,-0.005772818108309874,-0.01487569447836068,-0.01630578183970477,-0.012161054187481701,-0.014650021985824213,-0.012422240609866964,-0.013594459507263457,-0.015848528739843326,-0.009169846600554199,-0.0009661052839463613,-0.01730419429797725,-0.009137278636303758,-0.004564624755516777,0.002649587492634442,-0.01649996263201592,-0.010460497030338578,-0.025080893366484558,-0.01545929424768433,-0.022593189478732012,-0.027352435173006673,-0.003485482268340445,-0.016499096347171838,-0.022709733468329052
2018-03-01,-0.017515992809491787,-0.017180343872645998,-0.01482334448016076,-0.012562358807392093,-0.015634751844393224,-0.009795432111554314,0.02735483431026009,-0.021884380423629834,0.0010723028008290392,-0.005719278067631839,-0.029449592357608467,-0.014429360736884278,-0.029417670875797053,-0.020018864485903176,-0.017922407555470143,0.004858543620506195,-0.01291513821072865,-0.01334668922161708,-0.009590514054406252,-0.009811289716775695,-0.0033976569815059587,-0.040454769462966444,-0.007390621711016565,0.0022922883173719377,-0.008264739650233,-0.03535822749677753,-0.007560933277055093,-0.02066038671189896,-0.010332503586955921,-0.007129593962455938
2018-03-02,0.006913870980911785,0.010541207620885285,0.018249742897216148,0.004553166629101657,0.004765011864180657,0.001586878369390865,0.02084909935414392,0.005936359131470725,-0.003570321672250687,0.004094617022609048,0.01188169013235063,-0.006568431153445187,0.023829383201256604,0.012099657183242574,-0.000969607011912732,0.006677203946521049,0.008818705593725884,0.0038648238186287376,0.012290262588181333,0.0021537321821329947,0.036709253107380935,0.01864717652981973,0.008509210758424368,0.010165043269802831,0.00972230904493232,0.012661277814635996,0.003296911908345246,0.0030729104691213927,-0.0034797361062949284,0.004654200945504838
2018-03-05,0.0034620879256066495,0.005389749093338336,0.0065303895315349525,0.01557072907976953,0.01580775571295545,0.011355764473033103,0.004757167674016793,0.010439442473621163,0.013525755565924724,0.0040782313728708885,0.009795752073394004,0.0183791726335516,0.01572064537929485,0.0075297710081772,0.01535462417207567,0.003888579027982564,0.020054826973424422,0.021401863552138023,0.0007359560585193936,0.006340945034619017,0.0463378335484288,-0.003762671982803112,0.003576430594616875,0.009937575933812282,0.009628820707244357,-0.0052816914935877035,0.01416581263511385,0.009191024216745669,0.013630802605425485,0.009529935358077113
2018-03-06,-0.0008487150305668267,-0.009511062094529232,0.004025340168523073,0.00920849302913429,-0.0006224244336041629,-0.00010469923432565587,0.016163298301731244,-0.00516557485950786,0.0044190260070187115,0.014795301520941218,0.0056084991056883915,-0.000550000687757457,0.019296450116899733,-0.012096416866556825,0.0008694107429425557,0.000911309978900432,-0.005601387832190774,-0.0034368122177157456,-0.001838205326226916,-0.0034170761189806775,0.03244442409939241,0.027625595148260906,0.0013709569591764392,-0.0033638435194209837,0.004631699843547388,-0.015449266428910424,-0.009632989224939936,-0.006727700703858086,-0.01022455742085604,-0.001179924764794782
2018-03-07,-0.00928267513688441,0.0013968438878642075,0.022876308802315615,0.004786506564700588,0.002179914123463522,-0.021413991559842138,0.006828395388340791,-0.0020323322694786317,0.001671612552954116,-0.012864431456206193,0.012843996824077664,-0.011239519792022756,0.01202903323424187,0.006395236970908602,-0.0037337776220323082,-0.0025039328685725337,0.009463342993137225,0.02186013353609928,0.0031305330091384587,0.005786098536684436,-0.012483802902064856,-0.0013213809386023456,0.0023725078757730333,-0.010746529481591272,0.0010853808976285517,0.012492436638843696,0.004819337807376645,0.006525519519751999,-0.014821300190435038,-0.02520340675054633
2018-03-08,0.010912441818307972,0.01996165950888673,-0.002121215127605325,0.0044401594736043215,0.0006216006884187664,-0.008913490856187645,0.008218256636296273,0.00316726953189872,-0.004304319556923897,0.004247546146020076,0.012860627644271538,-0.003584392462253394,-0.01130138724148022,0.02340357640711188,8.687519484573691e-05,0.014376847869862708,0.0002232160374524561,-0.007457470252909104,0.005324362306161623,0.006072858609579068,-0.012953056158456544,-0.0027293128535236244,0.02039330847037335,0.010232289655423,0.005418131863437647,-0.009629843215428147,-0.00790234868058104,0.0030365421803759673,0.008025609338890849,-0.001885364188826899
2018-03-09,0.017181021458519297,0.01948520846273527,0.02176528117704213,0.01741782666536884,0.016148999818806464,0.015563490639523891,0.008309575395854196,0.02322975996572496,0.03414218703217009,0.006728920658001014,0.027855828633083668,0.023716112616220864,0.028576821589802792,0.013176064130506537,0.02876067297904905,0.00832419479103641,0.02225947107911086,0.015849570726911955,0.006939615524151899,0.02234461112205577,0.04555205707845933,0.01720699376499235,0.004104456457360239,0.004001896572668029,-0.0016166862858347786,-0.005864531827206032,0.003114821699033099,0.018736737153895344,0.009099088617470441,0.005936390596428476
