Date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CSCO,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MRK,MSFT,NFLX,NVDA,PEP,PG,T,TSLA,UNH,V,WMT,XOM
2018-01-03,-0.0001741517696706163,0.015648693427672944,0.01879570284327836,0.012775310383486449,-0.0033446247870272394,0.012000872790748351,0.008428204668510464,0.007977214296376767,0.007289482264835501,0.004293236645789511,0.017060926196307724,0.005211842083070017,-0.03393795964685542,0.00955270747522241,0.0010190732064747632,-0.002195728469443048,0.01257357441939444,0.01791418386000121,-0.0014232145572525834,0.0046535509794880525,0.019794042018585145,0.06581409542651984,-0.002625814117313552,-0.001213956670159444,-0.02309290394746666,-0.010233112708571857,0.01049012527444071,0.0099557226263145,0.008723309857888717,0.01964028005857066
2018-01-04,0.004644887655856245,-0.005702928665550555,0.012041582055987154,0.004476012896857506,0.01308736772989727,-0.007766357428263482,0.013201638981339858,0.0028294227711238573,-0.0031124874768927446,-0.000445260142845072,0.0038844934227750816,0.007936139762128036,-0.018338874154306573,-7.122988216368142e-05,0.014325610315716997,0.014084562033729764,0.012936822099938627,-0.0018410602401772724,0.0162097280227127,0.008801725894307166,0.002828606044821047,0.005271010919670305,0.004925580593292622,0.0070689728419977005,0.009296242463113114,-0.008289977599700404,0.00434022570988013,0.0037180537077823317,0.0009049565011458593,0.001384011401633023
2018-01-05,0.011385955198684128,0.017407946581619926,0.011570762488063657,0.016162516530176196,0.004637097067899942,-0.007138674915192045,0.01331082220082802,0.01384955937017085,-0.0016394571869541297,-0.00543515162581254,0.013260169773642083,0.010446043123197857,0.006977643721562732,0.008253497643173624,-0.006419683238128471,-0.00021732053195622214,0.020730410862531023,0.01367089959361567,-0.0010519267141755329,0.012397948806443626,0.021203172192687525,0.008474301530026818,0.0028734373778203093,0.0006580709234862425,0.00368395572278879,0.006229740634655645,0.019068847467440753,0.023949143217509627,0.005927114276009782,-0.0008061338109420779
2018-01-08,-0.0037145178300582726,-0.01602226409186369,-0.001618663308975532,0.014424678832250848,-0.006923502313150975,0.0038878151561299035,0.007030572470239305,0.010372244632341543,0.004926107955287362,-0.014334513662170756,0.0035306751654138324,-0.0023899608657355076,0.0,0.0012701087869020355,0.0014768294483400446,-0.001519114029506441,0.0030230530440329417,0.0076534651868156445,-0.00579037747832678,0.0010202587640952832,0.009809960902941839,0.030640779022010234,-0.005730325925182078,0.005260580858818198,0.002884353425267383,0.06263821959024418,-0.017356693202896567,0.004038003490982378,0.014780721370951655,0.004495651694926606
2018-01-09,-0.00011483407504797594,0.007538549475543999,0.008971053406505725,0.0046757095740346255,0.004979946493241627,-0.011619091268161741,0.002663837490481491,-0.00625954044246968,-0.005368604104517671,-0.000726933703865118,-0.0012745383673260502,0.005519958484223375,-0.02503371714527125,0.015857369712523273,0.005069109516113723,0.004999672702335589,0.0014440549858729668,-0.002177645065662648,0.0024707839422248856,-0.0006792281173316761,-0.012921488744754073,-0.0002704694691404441,0.0007629522075236483,-0.007304448808769459,-0.0026071196207826386,-0.00808538113492141,0.004983219754346013,-0.0019271204486845939,-0.01200659626833156,-0.004246016841351619
2018-01-10,-0.0002295074791942575,-0.005486579569562111,0.0021960560729041845,0.0013012055442500614,0.009250142311058251,-0.004669855567999259,-0.0032063541530505946,0.00554298992364588,0.006414384017833674,-0.004275083963125259,-0.0023813771866014743,-0.006732465504881824,-0.025676495265017585,-0.0011799012007394083,0.011004237471959,-0.003460943867809929,0.0022570965878223603,-0.00015970359798045397,0.00880303697241036,-0.004534186784444394,0.015336154823019532,0.007840174565619584,-0.005081360052415773,-0.006370153669960743,-0.023206391174744434,0.003326413914539472,-0.007437610865486999,-0.0010914070908421003,-0.007172319043332487,-0.00795213962623742
2018-01-11,0.005679883494942084,0.0029297544473065873,0.009673441038370756,0.01781828254348916,0.003600482862795573,0.021356568462398196,0.002757377726879895,0.0047606835696552,0.030390169786674637,0.013884945200560939,0.0017206052017975093,0.015015386554724897,0.021412022744119685,0.0056961147557428315,0.005351479698238126,-0.0006510335880273166,0.006630473424720229,-0.0003726739602257778,0.005235425892956336,0.0029606313286902886,0.022209679282373163,0.0017880060365360606,-0.005107061047362249,-0.003537008234440253,-0.0038229079846925362,0.009408646715617364,0.005307866135851436,0.007227919311315167,0.0035117339605708064,0.00987493032834208
2018-01-12,0.010326465394058015,0.010778714457534644,0.03244762302681492,0.022339231610462695,0.01728643700174959,0.012989820322560908,0.010448981653933265,0.019202045179492977,0.007769660191046857,0.01333457578022923,0.016725762830960278,0.008937822195697276,-0.003916179604127934,0.006699232009855782,0.016510075291904958,0.0023894989213375517,0.008762602883366055,-0.0447356640254718,0.018402889735555705,0.017256938059733384,0.018366702421403813,-0.0049089938137898415,0.004277688774354305,-0.005990305594847145,0.01151304702131517,-0.005119110235858537,0.014419516749234917,0.0020862410049020674,0.008498446982488694,0.006786838332467404
2018-01-16,-0.005082425537043189,0.02142703821745151,-0.013278627517905539,-0.0002605871874575838,0.001603109532286151,-0.0016156255238564121,-0.012245944714952106,-0.00807448784167375,-0.011901664015979252,-0.01582650912076533,4.4291213024738596e-05,-0.0005597083324072605,-0.0023125807080788263,0.00754648630034338,-0.003550057624099212,0.008233693194335201,-0.0002467226062098371,-0.005463378951085729,0.040275958822383114,-0.013950835793733574,0.0013560858718164592,-0.012870983429497662,0.004089246859828588,0.006807374981901315,-0.004877905728210119,0.011421116241414841,0.018631562935462087,0.00249808878443325,-0.0017845633653730264,-0.006284368231889714
2018-01-17,0.016516573900302367,0.018245643870769657,0.020939408909448565,-0.00755630863716783,-0.0019206376033737982,0.003967844569065182,0.010561129311129402,0.016280491785951146,0.0026513748680225824,0.011563947198172775,0.007429096718336581,0.017879928403120582,0.028975317497685227,0.0008169159457487307,0.0064130566833435765,0.006232661088700242,0.012508259762768814,-0.004428558152638429,-0.0006446225149532303,0.020260281085956233,-0.018191661632751766,0.020944075639339088,0.011200027097781673,0.010862190910906344,0.0035402899190022374,0.02087858455510405,0.023744354599971595,0.013207133668521776,0.01996236539583962,0.01184296986968314
