date,AAPL,ABBV,ADBE,AMZN,BAC,COST,CRM,CVX,DIS,GOOGL,HD,INTC,JNJ,JPM,KO,MA,META,MRK,MSFT,NFLX,NVDA,PEP,PG,T,TSLA,UNH,V,WMT,XOM
2018-01-18,0.0008932157478342972,-0.005270147512197454,-0.001475945528089384,-0.0012972916415299185,0.009621443610005054,-0.004056611373273178,0.015721513660269304,-0.0058174187309981695,-0.013842928029309753,-0.002747632145087886,-0.007456760842244559,0.0020275663859856685,-0.0004082549583208639,0.002389518634438481,0.0012814201343376297,0.0070594556079455195,0.012387339898939809,-0.014508871145720081,-0.0004436595288520584,0.013011537749191726,-0.0012461980616337298,-0.0010907996441721357,-0.003645926992491555,0.008140770222073934,-0.007460532163804823,0.019837659227165627,0.00926382483556476,0.015579438045497884,-0.0064774865092214196
2018-01-19,-0.004462820741365947,0.007995552712655174,-0.0023955210398252103,0.0009741736041779525,0.00762390584160455,0.004073134496998643,0.0014315057600997605,-0.002203713600584356,0.0015395016712356213,0.0066286837382179,0.015126494179990235,0.0076440485578159745,0.002994657293267977,-0.0022074800503190106,0.00597283321196751,0.008157903022274704,0.008287131442252571,0.002453493237753346,-0.0011093642914440371,0.0005899596230423132,0.02526315264791501,0.009407672843821935,0.009869421053002814,0.0016154341068492784,0.015816873268893028,0.0007817770971438875,-0.003330296184081538,0.0027806340705434085,-0.0032024806669711525
2018-01-22,-0.008181149762666373,0.017679741378595848,0.010780159691459845,0.025282411609683475,0.006935794424816288,0.010869114376385935,0.008576895209581714,0.009596262335627603,0.004611623574238166,0.01806720167822573,0.01554657741695542,0.02074956055090471,0.005293369156546657,0.01168055164856252,0.004664875120540701,0.008691292986699573,0.022505471640990038,-0.0004893630430101714,0.017888712185843314,0.03229610398554206,0.015557395162916654,0.0111510819034486,0.009003555000743457,0.01773703076372879,0.004399674810198428,0.0008626082210276831,0.013284426412240036,0.008222503829803607,0.012621971132281029
2018-01-23,0.0002258612410597216,-0.010423721860908008,0.01137282673700235,0.02654236704761037,-0.0006262298030742519,-0.00493861632638426,0.0031003340825812575,-0.01161744675726828,-0.006210588899041247,0.01031651210862683,0.002151798366191615,0.006775922763955888,-0.04259474149463671,-0.0010494035568600069,0.0014776324762109105,-0.006477072067113898,0.02147054331420506,0.007346901735420852,0.0031655975060755903,0.09978908367643768,0.0223373292285709,-0.0017285154471909925,-0.030906142145188387,-0.017955911895677024,0.0034987229726255453,0.0067745828609677705,0.002574086056134739,0.004266894257432652,0.0005665689675056207
2018-01-24,-0.015928186450004267,0.001233810290070414,-0.011544792847578922,-0.0036915667119321594,0.005325889961629526,0.0042392624878822005,-0.0034440508036973627,0.0028243879018730045,0.0008151298218606051,-0.004149137422191362,0.006442171549722042,-0.011941158422591136,0.0016923163576765266,0.012783118413459693,0.008008529913170026,-0.0010767356746790302,-0.014787430683918634,-0.008427838357653705,-0.0008704158753144453,0.04398896726544921,-0.01301767313361557,-0.0013189781344373763,-0.008310237787263586,-0.004571589193325343,-0.019558338950656062,-0.0014680903108604815,-0.000802450059347315,-0.0010382684252491226,0.0026049923145767817
2018-01-25,-0.017851213713709013,0.026443019665990386,-0.0013651748110394823,0.015056912893923968,0.0,0.01910012283121998,-0.007886562358557114,-0.005632452320099901,0.00045250529297491404,0.009263332935999236,-0.004121762520728933,-0.004614326237877386,0.016400047926907968,0.0002594147517442913,0.0002089570877565894,0.009460779130304964,0.004985183273268801,0.001961409791204627,0.005554108780051914,0.03214696439214282,0.0023329102138767155,-0.001981039618032532,0.00033979302088793517,0.011615542624067832,-0.02385156263182675,0.0013479064836698917,0.005379396622863686,0.0076568719002299,-0.001807348654486396
2018-01-26,0.002337597569424421,0.13767310676633326,0.019188945624676546,0.017489776074125496,0.003427623145537906,0.00484954914179303,0.015541378495871339,0.004133312056565197,0.014834981091552901,0.004584990967645863,0.009056863334128806,0.10551868390336705,0.0064407815036269245,0.005358748616291598,0.014423165079727962,0.010379994027785111,0.013441533194105348,0.012071612767667883,0.018737234415969528,0.018168327163269105,0.02953223356347534,0.007113236280140267,-0.006905237151399124,0.0098799808190293,0.015430662178036458,0.013418721742865847,0.008784384251906197,0.016791688392099102,0.007129073779942319
2018-01-29,-0.020698330034062518,-0.007304581335233151,-0.01525090550261654,0.011147987016343786,0.0024843342593066087,-0.0029656288425349286,-0.003518084216553752,-0.02065688580001568,-0.00579381176041649,-0.0009095094161527539,-0.011146951665844562,-0.0019964533305554255,-0.011354110775794068,-0.0010316144187570986,-0.01710302465193536,-0.01050847753408668,-0.021158026063534674,-0.006608498471688762,-0.001488447231058565,0.03638021058352092,0.014466206966526007,-0.01716479116920433,-0.009916763180967014,-0.014806797404878447,0.019483745784611983,-0.004266017753667639,-0.011716095674528693,0.010701753246768808,-0.011123840832376386
2018-01-30,-0.005894235548100646,-0.05257134359505733,-0.006709387376886533,0.014206254114237371,-0.012391390148729364,-0.002067819698040818,-0.009444037217783752,-0.02529588398476723,-0.012820392836003336,-0.00767818779519025,-0.015176532890909034,-0.023809621220613697,-0.008699383003594297,-0.009380386406582342,-0.006079784803348254,-0.008068672897451501,0.006129914124808122,-0.015901319189382646,-0.01256376760057476,-0.020345074685443998,-0.01673085914888983,0.001838163548816718,0.0010362867633635364,0.004830531089915047,-0.010614261699658623,-0.04349078251493532,-0.01033350942071809,-0.01661352241511138,-0.013975731275389092
2018-01-31,0.0027547009634474318,-0.03158437072404885,0.014525143214860314,0.009090198056924459,0.0037640880111606823,-0.015360686573148152,0.014969409958292434,0.0009581417107837886,-0.013077973991507341,0.0041193623949105085,-0.004509308560669889,-0.013322240391731355,-0.029769195062511744,0.004864778287632099,0.003796628210785302,0.010825953956358436,-0.001229246853922783,-0.023083394012661462,0.024477135371799186,-0.030487751065546354,0.012689442266740736,0.0034199236098408914,-0.007015515978105791,0.0002671535255387436,0.024550343604870628,0.000549159809861921,0.0055039760603758925,-0.010488692570207125,0.005992577088255402
2018-02-01,0.0020908050733987604,0.036713697393244926,-0.001902230849382902,-0.04196737400527717,0.015625236222389427,-0.00718417600508181,-0.01027144734994645,0.0017552444438309056,0.016747843184922395,-0.0005329707579226906,-0.004977786378722371,-0.010178858734306684,0.013242804103947847,0.010374528604805366,-0.0029414996252835612,0.023254333868393928,0.033174558713749525,0.010295416474598529,-0.007894274426124781,-0.019348897664715037,-0.021562316058605147,0.0,-0.0056752273318930735,0.04566081424141033,-0.014281293846785892,-0.006588072250018895,0.011993731981724265,-0.010131708543030027,0.020274284518257968
2018-02-02,-0.04339025419113007,-0.010056886942500842,-0.018758177357665717,0.02874097206609716,-0.016923122286753522,-0.012818404407461959,-0.017385068876137777,-0.05566637316536771,-0.01620045991553143,-0.052801681624845,-0.02966457674575218,-0.03147951718622022,-0.016712006559244763,-0.022161388701793405,-0.015174122274136836,-0.013762701118858356,-0.014552938220258937,-0.021717500733670403,-0.026310146654570765,0.00890331087285845,-0.029022959721139663,-0.013549535210973018,-0.018637228309862808,-0.027834064562683447,-0.015747955382294787,-0.01419978579174408,-0.03825953808100879,-0.00985608356611034,-0.050970746287065105
2018-02-05,-0.02498454928402538,-0.049144751739795045,-0.02744834969301102,-0.027938006598856924,-0.052895183567876924,-0.0430389501667392,-0.028254386896044648,-0.050261553146501825,-0.03679854939805349,-0.05075938902470267,-0.05598807391288663,-0.035319395804089826,-0.052948993407705425,-0.047952325434561405,-0.03937499723163562,-0.03494592646741734,-0.04740367625195674,-0.036885403595974475,-0.041185164973835287,-0.049246510635378105,-0.08487479297909306,-0.03547653173964349,-0.037863769957219295,-0.03782554328822052,-0.03089455173037159,-0.051146795628980724,-0.038375641289378315,-0.042017524813595664,-0.05690319802423749
2018-02-06,0.04179178060669586,0.015432546624574606,0.022073878456574603,0.03801436389950541,0.031064046676313684,0.012255778903722758,0.017835801462978917,0.040490483739689775,0.014040185571452257,0.02074562880548747,0.04330701441410634,0.015603728555934504,0.011043962113804762,0.030422749213357525,-0.0049008785484326856,0.0284954346053361,0.022343582661643158,-0.01666616080316008,0.037840896432751236,0.045071968914703886,0.05559177424640782,-0.00786284305601348,0.016284588202934103,0.005460107345405696,0.0025215270216487617,0.02345226035532688,0.0318223054506801,0.00809305324884968,-0.01718505372213297
2018-02-07,-0.02140732939515544,0.021762385016329322,-0.01095287123691191,-0.018061620618718965,0.0016025214190713566,-0.009837545584578833,0.004380744366213829,-0.01612898582821798,-0.013280666275044428,-0.02676060504236033,0.0013086511498914266,0.006457063841919908,-0.0031104019181672493,0.006779361949611262,-0.0024624525630357885,-0.0032491429400084426,-0.027683514779979768,0.007572825480929746,-0.018833056389563008,-0.004365539927448703,0.014274465488846255,-0.0005286209038265488,-0.00655504557651132,0.002715413024090063,0.03302687941110416,0.002842508762345153,-0.0026672310345580152,0.019325640632486207,-0.01799585854194996
2018-02-08,-0.02751652756542733,-0.04523833714697578,-0.037329691236803186,-0.046782076355553315,-0.0483199002337642,-0.02500094160940247,-0.05470244544735303,-0.025934846421172164,-0.03255045422349012,-0.04519567460058893,-0.05264237862644139,-0.05420320126838918,-0.0385023808901801,-0.04421061775815438,-0.03276477485601892,-0.04806542845070316,-0.047729959148474,-0.020580029886842488,-0.05133335758047208,-0.05465675762404154,-0.04930062496195886,-0.029515419723474712,-0.019794777126009522,-0.036826636336858676,-0.0862898619278617,-0.04144929149152876,-0.04839114686715518,-0.027515569994117972,-0.011307589551281638
2018-02-09,0.012231531512881144,0.025995632255759293,0.015284088221444891,-0.008071057484337008,0.019838694248912825,0.011813181454307209,0.028357376616352514,0.0106857671128322,0.017168175962810395,0.038264850054038124,0.016002576092739362,0.028069727199879324,0.025087216805796286,0.020022520539205724,0.0006960102387942868,0.028515088277760503,0.026401727113766205,0.002558385183750289,0.03728963313909017,-0.0025189813980508458,0.0669361153107777,0.009350906073786192,-0.0037396563734968247,0.013494206796327513,-0.015258637910555595,0.020789313266776688,0.021605526640655848,-0.006498819216874785,0.006374286466716894
2018-02-12,0.040278716011916904,0.005660360453187296,0.022128774305885113,0.0348088545167482,0.026046807461334254,0.0018812681374584805,0.014675600519741039,0.004228942934915825,0.002910029460154062,0.007923533526869475,-0.00032565355649349925,0.020022921364930113,0.005713048649314656,0.015448690000806176,0.019475988979447134,0.01809894692075864,0.0017035931328142073,0.01020573474223574,0.010773331965542532,0.033992045361668666,-0.01745065662074441,0.006746073826070287,0.017642432615122994,0.008876463329549278,0.017105860055229627,0.021406342751900675,0.018483540992389358,0.0018115673523597664,0.008445674471394105
2018-02-13,0.010017823568625683,-0.0006254966132248629,0.00692168552329564,0.020400675986486094,0.0019279689382782905,0.017066010514074303,-0.00792276366261857,-0.006053451839405866,0.007060654792221843,-0.0003983507215137294,-0.0018475254328680357,-0.008253314131946854,-0.0023798221821482723,0.0061752780262192,0.005003197119062275,0.011475112929546949,-0.018479778945282632,-0.00956143427095324,0.00785379189811497,0.001240534519017178,0.020172823395088635,0.0018758428027392249,0.002090317892247784,0.006324306279283709,0.025116342037434514,0.004209524024874733,-0.0010128585078476027,0.014364602184705255,-0.0015702882584193167
2018-02-14,0.018437532204643725,0.010906480553378506,0.01886504670184852,0.025832207585371192,0.02629872636620889,0.01737746795138717,0.012350236231883693,0.0030011215546434933,0.004609987684540018,0.017606660573847854,0.005280189505584065,0.020692566238596388,-0.0022310509545797608,0.023125304398085245,-0.0020368620280248884,0.014107837040071125,0.03678901932836798,0.0,0.01565829961702514,0.029929946459533507,0.037785026279503864,-0.027019502735016188,-0.01006078673562616,-0.005191297255306093,-0.004171050736881954,0.009442059159153748,0.020954770222043617,0.0071300904959124,0.0020970105889981383
2018-02-15,0.03357850931939743,0.016094743550024715,0.029625101167944035,0.007380856462852581,0.006562542791290316,0.02477935302777179,0.03760788672010662,0.00017773203391047154,0.005545198387429062,0.017395540916287366,0.003140018713242876,0.011899777153931757,0.012029973315291542,0.004173065469317949,0.015419954472664088,0.0125784269986009,0.0024509533069880796,0.0198540838106136,0.020372269888378813,0.0536466174929251,0.021042396623002668,0.017046852936174917,0.021442440521917794,0.016204397444570917,0.036486630791516816,-0.012063746363932482,0.013762014267145961,0.015044352185877186,-0.003269758245202259
2018-02-16,-0.0032377988374562294,0.03220196085109017,-0.0069468574352336,-0.008941218962002284,-0.007450904018587057,0.00041808526555442427,-0.0022985379746367496,-0.003465733254197856,0.012834997590207564,0.003793432151422138,0.009175586774660793,-0.007839891803910537,0.014631076681647537,-0.007185731884335134,0.004466098164795929,0.005495157463959011,-0.014447752133220026,0.005357920035569119,-0.0071230943726500184,-0.006244019757428276,-0.01079123095699075,0.000810950885103523,0.0023053624017712604,0.003783890634683651,0.004250554934988493,0.014821465894459873,-0.003516420561867073,0.015014740126438664,0.004329868613760279
2018-02-20,-0.0033632042067832657,-0.005227691897118691,0.007045039621676574,0.013570904563712238,-0.0012512842642423694,-0.01795806063188432,0.013202302392969933,-0.010344488004577101,-0.005162828000205066,0.007384682578442048,-0.0013904202192144277,0.016681500038239205,-0.017123619922851274,0.00026157100292900637,-0.022009445344578493,-0.0017080053332857448,-0.007611575866039555,-0.023272110190116213,0.007826241200459716,0.00010772150928706203,0.02148970990224508,-0.014226357585158111,-0.015254293600402535,-0.009962628689502151,-0.002146044443118056,-0.01181494828955243,0.0013130743583136262,-0.10183238573991227,-0.01032120471891973
2018-02-21,-0.004539026767199528,-0.0005932375694587266,-0.004384665525577369,0.009922706887337096,-0.001879205412621987,-0.012598531282012604,0.0011368053738021189,-0.01730012671013048,-0.008775319424536576,0.009206280431846237,-0.01954884062742457,-0.008204042875468498,-0.0073357339262341,0.004184457366303684,-0.014776575132293579,-0.017279439174481936,0.010794853657121628,-0.007820972642210378,-0.013266098726485542,0.008939169032792238,-0.03039203220299369,-0.013518517670264907,-0.013523228474231153,-0.012509655558763821,-0.004391140631703649,-0.006749979720991783,-0.01294968813891162,-0.027520975889110066,-0.011353127375786864
2018-02-22,0.00835923991826304,-0.0029685001237372832,0.002573132178158355,0.001631842065593636,-0.005647722005321487,0.004522197335281808,-0.012927973405481907,0.007610492021070447,0.0018087594774893745,-0.0034567857576751626,0.013164854126840986,-0.0030471926794281012,0.0,-0.001822890402844446,0.004153278668112437,0.0036560124478783873,0.006070504744472682,0.0003664599449446637,0.0026235309515598715,-0.010318848369720413,0.0032733514403513464,0.01166680262853137,0.007477328545293149,0.004406229850701493,0.03861385365210501,0.008705950028471188,-0.0004154335784873897,0.01365836499376405,0.012952742178513832
2018-02-23,0.01739158674448893,0.01012236029878677,0.03519078456805569,0.009869817359685173,0.010728648962301746,0.01725708042824614,0.017345134707663634,0.0245699058092006,0.01909910721030106,0.016388893316874986,0.015528156168126195,0.04213950326645888,0.01624243471161191,0.02026419169073912,0.011948545440256586,0.016247324000876473,0.0240235526339867,0.005497814612549945,0.025400650769943134,0.028007523514755217,0.015610051760462262,0.003843996020740148,0.0025979880950899314,0.006855044686366885,0.016985883239315713,0.013518955867855897,0.021183319809266132,0.0012935388318404684,0.022013806441618877
2018-02-26,0.019771723313007694,0.023495131522642376,0.011490361114722347,0.014633382161458375,0.012175906517205348,0.01580537271398441,0.014700793231521958,0.01785225056461126,0.0238693362932072,0.013837670584230466,0.0005841845841036974,0.028912889610497094,0.0067845543334943414,0.012445725318216638,-0.00022693963730169298,0.012005111715572614,0.008947555921595463,0.02168730379008399,0.014459002619591654,0.028783266616489778,0.0026430858978225835,0.011487828893666174,0.007155859534403453,0.020152294732206366,0.01525350712013207,0.016944506414975136,0.013503474300922136,0.002476044777171671,0.016896499994556224
2018-02-27,-0.003240666435186057,-0.026987166601235346,-0.01569637835526161,-0.006550867172796515,-0.002775776822317,-0.014055360828084673,-0.001543171163982282,-0.008638794720414844,-0.04498665251358758,-0.022899450518112152,-0.018465808132272943,0.01628982447504579,-0.0030290049537267105,-0.01187160685610611,-0.00931189781726971,-0.010907220696548259,-0.018763673364709632,-0.023902977552535787,-0.012785782551155145,-0.012068246458281306,-0.0021088321888342865,-0.0004505220755817163,-0.013352923111284776,-0.01575012917536811,-0.017990057260484416,-0.006579359028829002,-0.009792180098883496,-0.017182289069256673,-0.016995891737187296
2018-02-28,-0.001513368406172555,-0.02054770350570978,0.001484520389430033,0.0003108313001467522,-0.007114089192959638,0.004208515501484822,-0.001888858070375088,-0.0148755104539392,-0.01630593373017275,-0.0121609853518454,-0.014649618576206058,-0.01242242034857366,-0.013594316732917333,-0.01584844618064951,-0.00917018657848756,-0.0009660145296433997,-0.017304109549104663,-0.009137372864195248,-0.004565063999623309,0.002649587492634442,-0.01650027599037296,-0.010460848939864875,-0.025080545571119606,-0.015459659619957988,-0.022593189478732012,-0.027352654495032325,-0.0034851557864633564,-0.0164988850757517,-0.022709942424561924
2018-03-01,-0.017516536588892295,-0.017180619790727936,-0.01482334448016076,-0.012562358807392093,-0.015634894938334587,-0.009795787261854039,0.027354900903004298,0.0010723992729249066,-0.00571920067408338,-0.029449520622420122,-0.014429661884857836,-0.029417948275132666,-0.020018571012258124,-0.017922156855620375,0.004859344020484491,-0.012915229140634144,-0.013346774311782328,-0.00959041986960707,-0.009810764535914784,-0.0033976569815058477,-0.040454384082984074,-0.0073905327628372985,0.002292408976500626,-0.008264428204873608,-0.03535822749677753,-0.007561087830994628,-0.02066064510981358,-0.010332213232519538,-0.007129666844639226
2018-03-02,0.006914615846839833,0.010541207620885285,0.018249742897216148,0.004553166629101657,0.004764938957209086,0.0015871489770979963,0.020848903543882358,-0.003570033528023986,0.004094695309075025,0.011881473033846568,-0.006568326620966292,0.02382948653782746,0.012099354091197556,-0.0009698588651021467,0.00667731514830483,0.008818798525753957,0.0038648238186287376,0.01229035860585781,0.0021539102423615564,0.03670925310738071,0.01864692594556594,0.008509210758424368,0.010165161476527906,0.009722118157521997,0.012661277814635996,0.003297146018936159,0.0030729106750080337,-0.0034801006207776375,0.004654128738062369
2018-03-05,0.003461625897993148,0.005389560647161895,0.0065303895315349525,0.01557072907976953,0.015807830926631627,0.011355763451418088,0.004757168278136881,0.013525559941157672,0.004078153087688774,0.009795752768445798,0.018379168790945144,0.01572074187327499,0.007529697036047667,0.015354621587322148,0.0038880136637324814,0.020054918287793377,0.021401863552138023,0.0007358611368002421,0.006340765473763943,0.0463378335484288,-0.0037627540885815103,0.003576430594616875,0.009937094590555251,0.009628383839228372,-0.0052816914935877035,0.014165966755364412,0.00919115842113949,0.013630655779526268,0.00953000998046205
2018-03-06,-0.0008482559464697559,-0.009510876441265581,0.004025340168523295,0.00920849302913429,-0.0006224244782780941,-0.00010443236207680062,0.016163489930103525,0.0044186451303778185,0.014795456822027209,0.005608499499775599,-0.0005498979244920044,0.019296544340002386,-0.01209627091605836,0.0008693277030538127,0.0009114223668460486,-0.005601387330759766,-0.0034368122177157456,-0.0018381105440610224,-0.00341742931369593,0.03244442409939241,0.02762584732854889,0.0013710461561158294,-0.003363016025152765,0.004632381807658792,-0.015449266428910424,-0.009633369642258915,-0.006727965006189329,-0.010224558901898329,-0.0011794937540656747
2018-03-07,-0.009283131276042189,0.0013969385057526207,0.022876308802315615,0.004786506564700588,0.002180057917506417,-0.021414606684796222,0.006828270583771445,0.001671613186831511,-0.012864659042728599,0.012843997721541767,-0.011240132569865557,0.012029390322497724,0.006395013540790195,-0.0037341086077724572,-0.0025039328685725337,0.009463522187869389,0.02185996245441313,0.0031305327118733572,0.005786632139303416,-0.012483802902064856,-0.0013216197423864262,0.0023724185896285555,-0.010747115176829802,0.0010848268648686599,0.012492436638843696,0.0048192612820197045,0.0065256540946878605,-0.014821156011679437,-0.025203831186673353
2018-03-08,0.010912442830672386,0.019961468650996572,-0.002121215127605325,0.0044401594736043215,0.0006213856563321851,-0.008913493287175056,0.008218318912109002,-0.004303847976069974,0.004247701506531865,0.012860628531502272,-0.0035835625841122987,-0.01130164809911638,0.02340365370966646,8.704148486948782e-05,0.014376960334839817,0.00022312679835789773,-0.007457220368676354,0.005324172481416589,0.006072768836269171,-0.012953056158456544,-0.0027288352665371107,0.020393486198355903,0.01023204851077697,0.005418748156883257,-0.009629843215428147,-0.007902119805022756,0.0030364099749955464,0.008025535064142941,-0.0018850692331161545
2018-03-09,0.017181114805369546,0.01948530290451367,0.02176528117704213,0.01741782666536884,0.016149145367947426,0.015563861834470671,0.008309636660547515,0.03414189863345918,0.006728842950850966,0.02785596675472668,0.023716100254437933,0.02857691054156697,0.01317592076667995,0.02876050911594974,0.008324193868124663,0.022259199631379012,0.015849316370561972,0.00693942785947832,0.022344519570876686,0.04555205707845933,0.01720690971449601,0.004104194478570911,0.004001897047867686,-0.0016166246601007073,-0.005864531827206032,0.003114666674934652,0.018736872869512533,0.009099384021519219,0.005936389718460999
2018-03-12,0.009667801604996917,-0.00829889883823054,-0.0007688398013481201,0.012350428812454961,0.003667347078872174,0.004188966105395098,-0.0049446933908526836,-0.0036682504513391168,0.004201157177516013,0.004384837804736863,-0.013449986303476269,-0.012837586051261729,-0.00874440059100301,-0.0032187877981314506,-0.0064707827921973715,-0.003820326225263515,-0.0025372132216372467,0.003990171335830794,0.002382487372019737,-0.030593769857424236,0.018057580439795107,0.0018659522262802763,-0.005355870606613133,0.008366483562776583,0.05605653312252645,-0.011799416183855826,-0.002168482892568324,-0.007326650588376005,0.009119984897795419
2018-03-13,-0.009630362946062676,0.012256703950131786,-0.0053408523650362305,-0.006387748444923624,-0.014616138262638523,-0.010085767520594091,-0.000394397732557894,-0.0028253856849339565,-0.013692039887943985,-0.02231703403513452,-0.007568179418288579,0.005046314166105903,0.01296834298576166,-0.011983762569571343,0.0008988766034550011,-0.008381493805963092,-0.015587701536296628,0.00017994359159589912,-0.024387636715090477,-0.01686902291394654,-0.00820799134977268,0.007538642457409983,-0.0017530481551376598,0.0008032376769233629,-0.010621995702379539,0.01871886607413309,-0.008370990366777353,0.0026115262882711043,-0.009436546276075819
