Date,Equal Weight,QP,SOCP
2023-01-03,0.997187034159272,1.0002968427720378,0.986938971071735
2023-01-04,1.0081508163117123,1.0069196504222335,0.9900217392654261
2023-01-05,0.9982958480647357,1.0051206642908657,0.9969780736802751
2023-01-06,1.0203417396650183,1.0205914019095983,1.011546401622618
2023-01-09,1.022349352429659,1.0019632873880888,0.9881664441078036
2023-01-10,1.0284692555199082,1.0020735109933552,0.9900542613920978
2023-01-11,1.0382483449940054,1.0024278608428498,0.9918305874709124
2023-01-12,1.0433534932293704,0.9979181745555382,0.9923237865718748
2023-01-13,1.0477369257935099,0.9998933479699155,0.9946669674460482
2023-01-17,1.0463322168391194,0.9969619902404047,0.9892765912176876
2023-01-18,1.028084763945914,0.9767627501488559,0.9693195315113411
2023-01-19,1.0218266012552952,0.9734864269559584,0.9722219461862548
2023-01-20,1.0452798847382843,0.9788111241422673,0.9818406262401969
2023-01-23,1.0607458847231828,0.9799951906921125,0.9789301303276308
2023-01-24,1.0618764287123994,0.9803973970512116,0.9796041025202828
2023-01-25,1.064073861711164,0.9856772917567581,0.9783777388667341
2023-01-26,1.0786249561546881,0.9851567434463546,0.989268369192064
2023-01-27,1.0824424671294146,0.9805941259271718,0.9774270506717849
2023-01-30,1.0672925623178617,0.9691911640409179,0.9711348269900721
2023-01-31,1.0820468139116084,0.9797387566704883,0.9880622438271596
2023-02-01,1.0945833820517255,0.9812669793077258,0.9834384596763912
2023-02-02,1.1076518147785315,0.9743006741064444,0.9627928920977199
2023-02-03,1.098051157135449,0.9680352394948829,0.9622358182301519
2023-02-06,1.0928211628627333,0.9673921617332539,0.9640373049594722
2023-02-07,1.1054544716589652,0.970418388900283,0.9786280162451095
2023-02-08,1.095158155809989,0.9677601684388877,0.9729628550500434
2023-02-09,1.0895085463493872,0.96643701674375,0.9793240782995711
2023-02-10,1.0868970941398595,0.9764106145044865,1.0037647813632258
2023-02-13,1.1000600958066888,0.9839911408404963,1.0087584611458777
2023-02-14,1.1017696163520214,0.9800934920341783,0.9998082285256497
2023-02-15,1.1043793091109366,0.9753899024701348,0.9968957748664304
2023-02-16,1.0886831657806182,0.9656207986588147,0.9888178154008093
2023-02-17,1.0866775848683434,0.9785729457479198,0.9844405334064482
