iteration,objective,primal_residual,dual_residual
56,0.005511366975497815,2.490657658372054e-07,0.019604246690011703
57,0.005507529776205663,2.487885141800904e-07,0.019583634449111716
58,0.0055037006391496475,2.485116229353369e-07,0.019563052449204678
59,0.005499879544042349,2.482350917203524e-07,0.019542500642769186
60,0.005496066470652137,2.479589201576118e-07,0.019521978982362923
61,0.005492261398803021,2.4768310747432866e-07,0.019501487420605302
62,0.005488464308374506,2.474076531282857e-07,0.019481025910192885
63,0.005484675179301391,2.471325570460048e-07,0.019460594403881707
64,0.005480893991573648,2.468578184192276e-07,0.01944019285450143
65,0.00547712072523626,2.4658343659171885e-07,0.019419821214950745
66,0.0054733553603890355,2.4630941166736156e-07,0.01939947943819147
67,0.005469597877186502,2.460357421892631e-07,0.01937916747726519
68,0.005465848255837696,2.457624286286969e-07,0.019358885285271386
69,0.005462106476606041,2.4548947003804914e-07,0.019338632815378794
70,0.005458372519809181,2.452168658218943e-07,0.019318410020828704
71,0.005454646365818837,2.449446156698512e-07,0.019298216854930952
72,0.0054509279950606246,2.4467271914675216e-07,0.01927805327105554
73,0.005447217388013935,2.4440117549944733e-07,0.019257919222648613
74,0.005443514525211758,2.441299844403588e-07,0.019237814663217657
75,0.005439819387240537,2.438591455191168e-07,0.019217739546345678
76,0.0054361319547400165,2.435886579667355e-07,0.019197693825676595
77,0.00543245220840307,2.4331852182122096e-07,0.019177677454924193
78,0.0054287801289756065,2.4304873575933466e-07,0.01915769038787011
79,0.005425115697256336,2.4277930018520593e-07,0.019137732578361818
80,0.005421458894096695,2.4251021400173155e-07,0.01911780398031242
81,0.005417809700400639,2.422414770138146e-07,0.01909790454770886
82,0.005414168097124526,2.4197308870394163e-07,0.019078034234599472
83,0.005410534065276966,2.417050482974259e-07,0.019058192995097107
84,0.005406907585918645,2.414373557847661e-07,0.019038380783392695
85,0.005403288640162208,2.411700102785245e-07,0.019018597553732097
86,0.0053996772091720905,2.4090301159057213e-07,0.018998843260430644
87,0.005396073274164381,2.406363589158175e-07,0.018979117857876603
88,0.005392476816406663,2.4037005214150993e-07,0.018959421300515155
89,0.005388887817217885,2.4010409044545547e-07,0.018939753542866346
90,0.005385306257968193,2.398384735711141e-07,0.01892011453951278
91,0.005381732120078801,2.3957320099210463e-07,0.018900504245102142
92,0.005378165385021834,2.393082721763443e-07,0.018880922614352334
93,0.005374606034320199,2.3904368652144e-07,0.018861369602043303
94,0.005371054049547415,2.387794439665823e-07,0.018841845163021027
95,0.005367509412327481,2.385155436338351e-07,0.018822349252202025
96,0.005363972104334752,2.3825198507662946e-07,0.01880288182456239
97,0.005360442107293766,2.3798876798141653e-07,0.018783442835150807
98,0.005356919402979103,2.3772589185792055e-07,0.018764032239072692
99,0.005353403973215265,2.374633561531556e-07,0.01874464999150903
100,0.005349895799876506,2.372011604604592e-07,0.018725296047697345
101,0.00534639486488671,2.3693930415463396e-07,0.018705970362948562
102,0.005342901150219253,2.366777868670231e-07,0.018686672892632455
103,0.00533941463789683,2.3641660831448258e-07,0.018667403592185917
104,0.005335935309991346,2.361557676456808e-07,0.018648162417116733
105,0.0053324631486237695,2.3589526468579047e-07,0.018628949322986282
106,0.005328998135963993,2.3563509872980223e-07,0.01860976426542906
107,0.005325540254230667,2.3537526969030276e-07,0.01859060720014178
108,0.0053220894856911075,2.3511577656393676e-07,0.018571478082892574
109,0.005318645812661114,2.348566193868095e-07,0.01855237686949857
110,0.005315209217504867,2.3459779728668616e-07,0.018533303515860328
111,0.005311779682634757,2.343393101267452e-07,0.018514257977927613
112,0.00530835719051127,2.3408115726025363e-07,0.018495240211724516
113,0.0053049417236428476,2.3382333811142178e-07,0.01847625017333601
114,0.005301533264585738,2.3356585261437296e-07,0.01845728781890594
115,0.005298131795943867,2.3330869981705964e-07,0.018438353104656316
116,0.005294737300368713,2.3305187958139383e-07,0.018419445986858404
117,0.005291349760559153,2.3279539134045436e-07,0.018400566421855696
118,0.0052879691592613385,2.3253923464070445e-07,0.018381714366053438
119,0.005284595479268553,2.3228340905584442e-07,0.018362889775919645
120,0.005281228703421089,2.3202791399298265e-07,0.018344092607987358
121,0.0052778688146061,2.3177274920128037e-07,0.018325322818857778
122,0.005274515795757491,2.3151791389781606e-07,0.018306580365186634
123,0.005271169629855743,2.3126340817380398e-07,0.018287865203698756
124,0.00526783029992783,2.3100923092010567e-07,0.018269177291177826
125,0.005264497789047049,2.3075538210441601e-07,0.018250516584481794
126,0.005261172080332903,2.3050186115728031e-07,0.01823188304051636
127,0.005257853156950977,2.3024866752824653e-07,0.018213276616268415
128,0.0052545410021127845,2.2999580107225886e-07,0.01819469726876867
129,0.005251235599075658,2.297432608917449e-07,0.018176144955125786
130,0.005247936931142603,2.2949104686128524e-07,0.018157619632500014
131,0.005244644981662187,2.292391582701699e-07,0.01813912125812853
132,0.0052413597340283885,2.2898759500628136e-07,0.01812064978929969
133,0.005238081171680484,2.2873635624489198e-07,0.018102205183360295
134,0.005234809278102898,2.2848544195623046e-07,0.018083787397738978
135,0.005231544036825095,2.2823485127946348e-07,0.01806539638990757
136,0.005228285431421471,2.2798458368187514e-07,0.0180470321174078
137,0.005225033445511149,2.277346394941166e-07,0.018028694537849704
138,0.0052217880627579375,2.274850173593778e-07,0.018010383608895685
139,0.005218549266870159,2.2723571729539466e-07,0.017992099288275408
140,0.00521531704160053,2.2698673877261885e-07,0.017973841533776846
141,0.005212091370746043,2.267380812070261e-07,0.017955610303259713
142,0.00520887223814782,2.2648974453654043e-07,0.017937405554629977
143,0.005205659627691008,2.2624172788449254e-07,0.01791922724586896
144,0.005202453523304651,2.2599403096710533e-07,0.017901075335015722
145,0.0051992539089615545,2.2574665335491226e-07,0.017882949780166878
146,0.005196060768678172,2.2549959456523828e-07,0.01786485053949041
147,0.005192874086514466,2.252528543409105e-07,0.017846777571202243
148,0.0051896938465738,2.2500643199782297e-07,0.017828730833592425
149,0.005186520033002813,2.2476032709764088e-07,0.01781071028500466
150,0.005183352629991287,2.2451453932111484e-07,0.01779271588384394
151,0.005180191621772025,2.2426906824764664e-07,0.017774747588580636
152,0.005177036992620742,2.2402391332235016e-07,0.017756805357748515
153,0.005173888726855926,2.2377907416389956e-07,0.01773888914993406
154,0.00517074680883873,2.2353455034662886e-07,0.017720998923787562
155,0.005167611222972839,2.232903413815293e-07,0.017703134638027654
156,0.005164481953704364,2.2304644680112813e-07,0.017685296251422965
157,0.005161358985521689,2.2280286653828177e-07,0.01766748372280681
158,0.005158242302955411,2.2255959931852627e-07,0.01764969701107988
159,0.005155131890578154,2.2231664563213725e-07,0.017631936075190587
160,0.005152027733004477,2.220740046176481e-07,0.01761420087415849
161,0.005148929814890773,2.2183167572777424e-07,0.017596491367057605
162,0.005145838120935128,2.2158965865593447e-07,0.017578807513028188
163,0.0051427526358771925,2.213479531563578e-07,0.01756114927126723
164,0.005139673344498091,2.2110655856520768e-07,0.017543516601029215
165,0.005136600231620292,2.208654743478681e-07,0.01752590946163116
166,0.005133533282107496,2.206247002699696e-07,0.017508327812447995
167,0.005130472480864486,2.2038423607180508e-07,0.01749077161292431
168,0.005127417812837065,2.2014408084123325e-07,0.017473240822547958
169,0.005124369263011889,2.199042346770696e-07,0.01745573540088459
170,0.005121326816416389,2.196646966240992e-07,0.017438255307547675
171,0.005118290458118637,2.1942546669625792e-07,0.017420800502210627
172,0.005115260173227208,2.1918654442607295e-07,0.017403370944609798
173,0.005112235946891132,2.1894792873797797e-07,0.017385966594543653
174,0.005109217764299703,2.1870962023373276e-07,0.017368587411862507
175,0.005106205610682399,2.1847161785804063e-07,0.017351233356483323
176,0.005103199471308789,2.182339210585491e-07,0.017333904388380013
177,0.005100199331488377,2.1799652989353395e-07,0.017316600467580184
178,0.0050972051765705104,2.1775944373463141e-07,0.01729932155417791
179,0.005094216991944274,2.1752266179258564e-07,0.017282067608325215
180,0.005091234763038356,2.1728618431823566e-07,0.017264838590231337
181,0.005088258475320961,2.1705001030949275e-07,0.017247634460161518
182,0.0050852881142996655,2.1681413973975294e-07,0.017230455178447353
183,0.0050823236655213435,2.1657857191604207e-07,0.017213300705470874
184,0.005079365114572017,2.1634330663059474e-07,0.017196171001673654
185,0.005076412447076782,2.1610834317396775e-07,0.017179066027567146
186,0.005073465648699665,2.15873681527158e-07,0.017161985743701924
187,0.005070524705143533,2.1563932086417108e-07,0.01714493011070776
188,0.0050675896021499765,2.154052611229305e-07,0.01712789908925809
189,0.005064660325499197,2.1517150161933043e-07,0.017110892640089703
190,0.005061736861009899,2.1493804207846152e-07,0.017093910723995454
191,0.005058819194539193,2.1470488189856395e-07,0.01707695330182751
192,0.005055907311982457,2.1447202112017742e-07,0.017060020334501092
193,0.005053001199273263,2.1423945864113097e-07,0.017043111782982692
194,0.005050100842383239,2.140071947629383e-07,0.01702622760829558
195,0.005047206227321989,2.1377522839736388e-07,0.01700936777152699
196,0.0050443173401369425,2.135435598725254e-07,0.01699253223381666
197,0.0050414341669133035,2.1331218793676202e-07,0.016975720956369265
198,0.005038556693773897,2.1308111291185734e-07,0.01695893390043791
199,0.005035684906879089,2.1285033389707157e-07,0.016942171027334463
200,0.005032818792426665,2.1261985075811727e-07,0.01692543229843732
201,0.005029958336651726,2.1238966298951601e-07,0.01690871767517156
202,0.0050271035258265895,2.121597702251447e-07,0.016892027119022747
203,0.005024254346260688,2.1193017181383564e-07,0.01687536059154139
204,0.005021410784300444,2.1170086773151856e-07,0.016858718054320113
205,0.005018572826329177,2.1147185748158292e-07,0.01684209946902158
206,0.005015740458767005,2.1124314025703735e-07,0.016825504797360454
207,0.005012913668070732,2.110147162187733e-07,0.01680893400111129
208,0.005010092440733748,2.107865844571832e-07,0.0167923870420929
209,0.005007276763285922,2.1055874501660727e-07,0.016775863882199593
210,0.0050044666222934945,2.1033119718380173e-07,0.0167593644833736
211,0.00500166200435898,2.1010394072693056e-07,0.016742888807608994
212,0.004998862896121066,2.098769750974423e-07,0.016726436816963838
213,0.0049960692842545154,2.0965029987347144e-07,0.016710008473552918
214,0.0049932811554700435,2.094239149270649e-07,0.016693603739536076
215,0.004990498496514236,2.0919781953864463e-07,0.016677222577143193
216,0.00498772129416944,2.0897201344216917e-07,0.0166608649486547
217,0.0049849495352536615,2.087464963601958e-07,0.01664453081640528
218,0.004982183206620467,2.0852126758201434e-07,0.016628220142791358
219,0.004979422295158892,2.0829632679217588e-07,0.01661193289026127
220,0.004976666787793295,2.0807167423265125e-07,0.01659566902131696
221,0.004973916671483341,2.0784730819697627e-07,0.016579428498517318
222,0.004971171933223819,2.0762322959982568e-07,0.01656321128448223
223,0.004968432560044586,2.0739943732129287e-07,0.016547017341887408
224,0.004965698539010462,2.0717593103706088e-07,0.016530846633452653
225,0.004962969857221124,2.0695271060397422e-07,0.01651469912196715
226,0.004960246501811,2.0672977542312343e-07,0.016498574770272365
227,0.004957528459949199,2.0650712506852585e-07,0.016482473541255226
228,0.004954815718839382,2.0628475927445715e-07,0.016466395397870766
229,0.004952108265719682,2.0606267760321584e-07,0.01645034030312244
230,0.00494940608786259,2.0584087971021556e-07,0.016434308220068087
231,0.004946709172574884,2.0561936496329148e-07,0.016418299111827166
232,0.004944017507197506,2.0539813332823848e-07,0.01640231294157096
233,0.004941331079105487,2.0517718398761317e-07,0.016386349672517272
234,0.004938649875707818,2.0495651728315186e-07,0.016370409267954782
235,0.004935973884447391,2.0473613187071293e-07,0.016354491691215053
236,0.004933303092800893,2.0451602785291233e-07,0.016338596905691775
237,0.004930637488278682,2.0429620506980874e-07,0.016322724874823703
238,0.004927977058424727,2.040766628581992e-07,0.016306875562114277
239,0.004925321790816507,2.0385740048995445e-07,0.01629104893111743
240,0.004922671673064885,2.0363841839739135e-07,0.01627524494544232
241,0.004920026692814073,2.0341971531523057e-07,0.016259463568749844
242,0.004917386837741464,2.0320129166280372e-07,0.016243704764756027
243,0.004914752095557602,2.0298314627934772e-07,0.016227968497240664
244,0.004912122454006052,2.027652794394551e-07,0.016212254730022645
245,0.004909497900863314,2.025476904070785e-07,0.01619656342698081
246,0.004906878423938738,2.0233037875686873e-07,0.016180894552053758
247,0.004904264011074423,2.0211334437290777e-07,0.016165248069226368
248,0.004901654650145132,2.018965865460691e-07,0.016149623942542924
249,0.004899050329058173,2.016801053922708e-07,0.016134022136100053
250,0.004896451035753366,2.0146389970609266e-07,0.016118442614045766
251,0.004893856758202875,2.0124796998097797e-07,0.01610288534058283
252,0.004891267484411177,2.010323153497588e-07,0.016087350279971945
253,0.004888683202414942,2.008169354672153e-07,0.016071837396518233
254,0.004886103900282947,2.006018301065788e-07,0.016056346654591477
255,0.004883529566115992,2.0038699867495751e-07,0.016040878018606503
256,0.004880960188046795,2.0017244111344242e-07,0.016025431453038638
257,0.004878395754239916,1.9995815670118844e-07,0.016010006922407057
258,0.004875836252891665,1.9974414517912194e-07,0.01599460439129075
259,0.004873281672229995,1.9953040636956572e-07,0.015979223824326955
260,0.00487073200051444,1.9931693961565123e-07,0.01596386518619135
261,0.004868187226036011,1.991037445566392e-07,0.01594852844162415
262,0.0048656473371170945,1.988908211143009e-07,0.015933213555415424
263,0.004863112322111401,1.9867816847499353e-07,0.015917920492410094
264,0.004860582169403826,1.9846578670491087e-07,0.015902649217501223
265,0.004858056867410403,1.982536751050612e-07,0.015887399695636826
266,0.004855536404578202,1.9804183343695759e-07,0.015872171891821513
267,0.004853020769385229,1.9783026138926843e-07,0.015856965771107942
268,0.0048505099503403665,1.9761895834819867e-07,0.015841781298601375
269,0.004848003935983259,1.974079242371031e-07,0.015826618439462207
270,0.0048455027148842445,1.9719715840101362e-07,0.015811477158904644
271,0.004843006275644249,1.969866608266283e-07,0.015796357422188594
272,0.00484051460689472,1.9677643074749486e-07,0.015781259194628965
273,0.004838027697297535,1.9656646803439331e-07,0.01576618244159847
274,0.004835545535544899,1.9635677230853181e-07,0.015751127128513835
275,0.004833068110359286,1.961473430713996e-07,0.015736093220851195
276,0.004830595410493325,1.9593818015070358e-07,0.015721080684130567
277,0.00482812742472975,1.9572928293264837e-07,0.015706089483932328
278,0.004825664141881277,1.9552065112300533e-07,0.01569111958588777
279,0.004823205550790544,1.9531228466571556e-07,0.015676170955670005
280,0.004820751640330005,1.951041828393008e-07,0.015661243559014628
281,0.0048183023994018866,1.9489634516710378e-07,0.015646337361706807
282,0.004815857816938056,1.9468877175744126e-07,0.015631452329580395
283,0.004813417881899962,1.9448146192747427e-07,0.01561658842852149
284,0.004810982583278555,1.942744153006277e-07,0.015601745624471667
285,0.004808551910094188,1.9406763161561108e-07,0.015586923883415524
286,0.004806125851396552,1.938611104543598e-07,0.015572123171401633
287,0.004803704396264573,1.936548515375303e-07,0.01555734345451516
288,0.004801287533806356,1.9344885424974412e-07,0.015542584698906563
289,0.004798875253159068,1.9324311867303066e-07,0.01552784687076398
290,0.004796467543488877,1.930376440811607e-07,0.015513129936342221
291,0.004794064393990879,1.9283243025750068e-07,0.015498433861927704
292,0.004791665793889005,1.9262747660377454e-07,0.015483758613878646
293,0.0047892717324359195,1.9242278342307933e-07,0.015469104158584684
294,0.00478688219891299,1.9221834926232327e-07,0.015454470462503159
295,0.00478449718263015,1.9201417494813441e-07,0.015439857492130228
296,0.004782116672925856,1.9181025935838886e-07,0.01542526521401855
297,0.0047797406591669955,1.9160660230242379e-07,0.015410693594769195
298,0.004777369130748801,1.914032035458696e-07,0.015396142601036033
299,0.004775002077094781,1.9120006257342985e-07,0.01538161219952059
300,0.004772639487656632,1.909971792612685e-07,0.015367102356977445
301,0.004770281351914164,1.9079455288790734e-07,0.015352613040211203
302,0.004767927659375209,1.9059218360631991e-07,0.015338144216073258
303,0.00476557839957557,1.9039007043563774e-07,0.015323695851468864
304,0.0047632335620789055,1.9018821367325682e-07,0.015309267913350553
305,0.004760893136476678,1.899866124510593e-07,0.015294860368728059
306,0.004758557112388081,1.897852665254908e-07,0.015280473184651542
307,0.004756225479459915,1.8958417594089167e-07,0.015266106328229813
308,0.0047538982273665695,1.8938333974109698e-07,0.015251759766610527
309,0.004751575345809905,1.891827580467755e-07,0.015237433467005847
310,0.0047492568245191885,1.889824302881555e-07,0.015223127396664858
311,0.004746942653251022,1.8878235606807564e-07,0.015208841522893132
312,0.004744632821789259,1.8858253515628348e-07,0.015194575813044097
313,0.004742327319944913,1.8838296733487864e-07,0.015180330234523289
314,0.0047400261375561146,1.881836518833328e-07,0.015166104754777643
315,0.004737729264488005,1.879845887430536e-07,0.015151899341313363
316,0.004735436690632675,1.877857774484689e-07,0.015137713961681298
317,0.004733148405909088,1.8758721776172526e-07,0.015123548583485268
318,0.004730864400262993,1.873889091805114e-07,0.015109403174371637
319,0.004728584663666865,1.8719085156230532e-07,0.01509527770203824
320,0.00472630918611983,1.869930441264028e-07,0.015081172134238487
321,0.004724037957647562,1.8679548729213536e-07,0.015067086438768133
322,0.004721770968302246,1.865981799190097e-07,0.015053020583475114
323,0.004719508208162475,1.8640112216886766e-07,0.015038974536249593
324,0.004717249667333202,1.862043133088289e-07,0.015024948265042923
325,0.004714995335945627,1.8600775365402565e-07,0.015010941737844972
326,0.004712745204157173,1.85811441817243e-07,0.014996954922696532
327,0.004710499262151361,1.8561537872835837e-07,0.014982987787693518
328,0.004708257500137778,1.854195628576347e-07,0.01496904030097189
329,0.004706019908351986,1.8522399463422192e-07,0.014955112430720036
330,0.004703786477055438,1.8502867343957414e-07,0.014941204145177623
331,0.0047015571965354315,1.848335989021839e-07,0.014927315412622917
332,0.004699332057105009,1.8463877080573424e-07,0.014913446201396102
333,0.004697111049102907,1.8444418868211942e-07,0.014899596479872362
334,0.004694894162893465,1.8424985239071747e-07,0.014885766216491705
335,0.0046926813888665785,1.840557612857453e-07,0.014871955379723854
336,0.004690472717437588,1.838619153453494e-07,0.01485816393809556
337,0.0046882681390472535,1.836683139554179e-07,0.014844391860185626
338,0.0046860676441616515,1.834749570465901e-07,0.014830639114613723
339,0.0046838712232721074,1.8328184404117658e-07,0.014816905670054264
340,0.004681678866895135,1.8308897486284882e-07,0.014803191495218632
341,0.004679490565572366,1.8289634879899638e-07,0.014789496558879624
342,0.004677306309870468,1.8270396585690376e-07,0.014775820829847564
343,0.004675126090381072,1.8251182570782005e-07,0.01476216427698315
344,0.004672949897720727,1.8231992757959236e-07,0.014748526869202803
345,0.004670777722530805,1.8212827170152275e-07,0.014734908575455334
346,0.00466860955547743,1.8193685752965199e-07,0.014721309364745704
347,0.004666445387251435,1.817456844592115e-07,0.014707729206131793
348,0.004664285208568261,1.815547525831573e-07,0.014694168068710807
349,0.004662129010167914,1.8136406125570598e-07,0.01468062592162706
350,0.00465997678281487,1.8117361037344988e-07,0.01466710273407291
351,0.004657828517298036,1.8098339936376695e-07,0.014653598475296886
352,0.004655684204430656,1.807934281436777e-07,0.01464011311458066
353,0.004653543835050249,1.8060369625584456e-07,0.01462664662126361
354,0.004651407400018559,1.804142032734932e-07,0.014613198964722981
355,0.0046492748902214505,1.8022494915766757e-07,0.014599770114395543
356,0.004647146296568883,1.8003593326258416e-07,0.014586360039749592
357,0.004645021609994809,1.798471554371697e-07,0.014572968710317182
358,0.00464290082145713,1.7965861522408666e-07,0.01455959609566144
359,0.004640783921937607,1.794703126328365e-07,0.014546242165402862
360,0.004638670902441815,1.7928224686656243e-07,0.01453290688920246
361,0.004636561753999072,1.790944177911354e-07,0.014519590236773678
362,0.00463445646766235,1.7890682535952303e-07,0.014506292177866954
363,0.004632355034508246,1.7871946866845217e-07,0.014493012682289657
364,0.004630257445636878,1.7853234805142442e-07,0.014479751719895143
365,0.004628163692171849,1.7834546256716064e-07,0.014466509260572323
366,0.00462607376526016,1.7815881244417127e-07,0.014453285274265811
367,0.004623987656072162,1.7797239686406284e-07,0.01444007973096665
368,0.004621905355801476,1.7778621581004944e-07,0.014426892600707354
369,0.00461982685566493,1.776002689760253e-07,0.01441372385356743
370,0.004617752146902501,1.7741455587773205e-07,0.014400573459677159
371,0.004615681220777251,1.7722907618451847e-07,0.014387441389204019
372,0.004613614068575244,1.7704382977001504e-07,0.014374327612372343
373,0.004611550681605508,1.7685881614267894e-07,0.014361232099444985
374,0.004609491051199953,1.7667403500622265e-07,0.014348154820733228
375,0.004607435168713309,1.7648948610489807e-07,0.014335095746588237
376,0.004605383025523059,1.7630516922032983e-07,0.014322054847417373
377,0.004603334613029395,1.7612108359113336e-07,0.01430903209367234
378,0.004601289922655129,1.759372294470858e-07,0.014296027455839478
379,0.004599248945845637,1.757536061986209e-07,0.014283040904456768
380,0.004597211674068808,1.755702134647296e-07,0.01427007241011147
381,0.004595178098814973,1.753870510558576e-07,0.014257121943433808
382,0.00459314821159682,1.75204118839776e-07,0.014244189475104621
383,0.004591122003949392,1.7502141570322908e-07,0.01423127497583241
384,0.004589099467429932,1.748389427314433e-07,0.01421837841639162
385,0.0045870805936179225,1.7465669807004795e-07,0.014205499767588574
386,0.004585065374114947,1.7447468238462135e-07,0.014192639000279632
387,0.004583053800544662,1.7429289515258242e-07,0.014179796085363478
388,0.004581045864552724,1.7411133599371382e-07,0.014166970993796603
389,0.0045790415578067355,1.7393000456643786e-07,0.014154163696561252
390,0.004577040871996184,1.7374890058571022e-07,0.014141374164693948
391,0.004575043798832367,1.7356802374637543e-07,0.01412860236927866
392,0.004573050330048347,1.7338737376418102e-07,0.014115848281435354
393,0.0045710604573988844,1.732069502590681e-07,0.014103111872342672
394,0.004569074172660378,1.730267530229546e-07,0.014090393113210146
395,0.004567091467630793,1.728467817215469e-07,0.014077691975297306
396,0.0045651123341296194,1.7266703587153686e-07,0.014065008429909188
397,0.004563136763997804,1.724875153481385e-07,0.014052342448392971
398,0.0045611647490976775,1.72308219896554e-07,0.014039694002143034
399,0.004559196281312928,1.721291488588065e-07,0.014027063062595546
400,0.004557231352548491,1.71950302580116e-07,0.01401444960123762
401,0.004555269954730543,1.7177167988008315e-07,0.014001853589586829
402,0.0045533120798064,1.715932812524677e-07,0.013989274999219557
403,0.004551357719744486,1.7141510589059465e-07,0.01397671380174285
404,0.004549406866534266,1.7123715365241706e-07,0.013964169968827317
405,0.004547459512186165,1.7105942439430427e-07,0.01395164347216182
406,0.0045455156487315615,1.708819173667486e-07,0.013939134283499528
407,0.004543575268222664,1.7070463275835416e-07,0.013926642374633981
408,0.004541638362732507,1.7052756991431137e-07,0.01391416771739286
409,0.004539704924354858,1.7035072881656727e-07,0.013901710283658757
410,0.004537774945204177,1.70174108959802e-07,0.013889270045348885
411,0.00453584841741556,1.6999770987907685e-07,0.01387684697443247
412,0.004533925333144665,1.698215317367086e-07,0.013864441042917537
413,0.004532005684567671,1.6964557388501364e-07,0.013852052222851347
414,0.004530089463881211,1.6946983611701822e-07,0.01383968048634065
415,0.004528176663302327,1.6929431798528208e-07,0.013827325805518473
416,0.004526267275068389,1.6911901958315742e-07,0.013814988152565847
417,0.004524361291437064,1.689439401330278e-07,0.013802667499712908
418,0.004522458704686243,1.6876907968311316e-07,0.013790363819226189
419,0.0045205595071140005,1.685944377490761e-07,0.013778077083424507
420,0.004518663691038508,1.6842001411840027e-07,0.013765807264655384
421,0.004516771248798016,1.6824580840564265e-07,0.013753554335324466
422,0.00451488217275078,1.680718202008148e-07,0.013741318267872242
423,0.004512996455274981,1.6789804989181418e-07,0.013729099034781377
424,0.0045111140887687225,1.6772449601794805e-07,0.013716896608583854
425,0.004509235065649919,1.6755115938604944e-07,0.013704710961848379
426,0.0045073593783562845,1.6737803902498902e-07,0.01369254206718831
427,0.004505487019345251,1.672051348902681e-07,0.013680389897261135
428,0.004503617981093924,1.6703244659090108e-07,0.013668254424768312
429,0.004501752256099023,1.6685997401263285e-07,0.013656135622448036
430,0.004499889836876832,1.6668771659558928e-07,0.013644033463086529
431,0.004498030715963146,1.6651567415829205e-07,0.013631947919512548
432,0.004496174885913202,1.6634384656835407e-07,0.013619878964593723
433,0.004494322339301639,1.6617223334017096e-07,0.01360782657124289
434,0.004492473068722453,1.6600083398338758e-07,0.01359579071241787
435,0.004490627066788905,1.658296488916025e-07,0.013583771361106804
436,0.00448878432613351,1.656586769958208e-07,0.01357176849036023
437,0.0044869448394079655,1.654879183780719e-07,0.013559782073250726
438,0.004485108599283085,1.6531737292647606e-07,0.01354781208290917
439,0.004483275598448777,1.6514703971875698e-07,0.01353585849249551
