Date,Equal Weight,QP,SOCP
2023-05-02,1.1190157043891031,1.0085316279339427,0.9963639026449873
2023-05-03,1.111265683722762,1.0015703801169686,0.9871324976780617
2023-05-04,1.1042055767247339,0.9986225044650854,0.9771404725836642
2023-05-05,1.1235053387097975,1.0068679440890806,0.9903665541444626
2023-05-08,1.126124910076257,1.006396186513981,0.9935643567091837
2023-05-09,1.1224037400726834,1.002174749895237,0.9899299719829261
2023-05-10,1.1255366478760618,1.002071643740595,0.9868706944225697
2023-05-11,1.1247640465644648,1.0020152495404155,0.979552164439719
2023-05-12,1.1218760507240395,1.0031005249431006,0.978914934612474
2023-05-15,1.1251887812452044,0.9978162007456104,0.9771419092931765
2023-05-16,1.1178308778637753,0.9879728538367858,0.9647669543372939
2023-05-17,1.1326264449162857,0.9880735462120948,0.9702835989408856
2023-05-18,1.14467541088013,0.9869245974120106,0.9740214498931987
2023-05-19,1.1430024143688136,0.988223830130861,0.9806681465469832
2023-05-22,1.1403927428778364,0.9778343743647778,0.969917068764005
2023-05-23,1.130552685394797,0.9754870286970729,0.9681865899717452
2023-05-24,1.1260735554577637,0.971755786852762,0.970859113397893
2023-05-25,1.1257914532514222,0.9584089315311027,0.9624921400428853
2023-05-26,1.1447786869741494,0.9590953152272049,0.9580450165802102
2023-05-30,1.1476145406356812,0.9547854261081794,0.95009497298079
2023-05-31,1.1464737660458022,0.9571298167267165,0.9447334581186361
2023-06-01,1.1564718094833308,0.9586621969778599,0.9542163332822209
2023-06-02,1.1696138683706345,0.9707931792394829,0.9679038169945352
2023-06-05,1.1675899262525542,0.9739823906965406,0.9685097305977624
2023-06-06,1.1698305888704648,0.9697993563704747,0.955799569647717
2023-06-07,1.1633496426077339,0.9735419724625859,0.9531861893992765
2023-06-08,1.1748787096117328,0.9824102864559564,0.9633332408514895
2023-06-09,1.1793124393147183,0.9835299606718656,0.9637944696934345
2023-06-12,1.1897103972590124,0.981870862388768,0.9595290654224146
2023-06-13,1.1955084787507742,0.9851622274944147,0.9643322008335168
2023-06-14,1.1978645750979653,0.9876279489995041,0.9637821575345722
2023-06-15,1.2106385970749751,0.9972604321290875,0.968926635387065
2023-06-16,1.2077765161664726,0.9979858826477601,0.9678837840597281
2023-06-20,1.2046930649230705,0.9929550701448914,0.9670603391515566
2023-06-21,1.1943120567780838,0.9930276908626545,0.9716840874040438
2023-06-22,1.2010762273564293,1.0000813747650872,0.9811323323827117
2023-06-23,1.1955709249315973,0.9955141138383684,0.9786707098125046
2023-06-26,1.1872887957536167,0.9920178704504464,0.9731950625421241
2023-06-27,1.1985164997997377,0.9926214870538911,0.9790116780493382
2023-06-28,1.197622634499168,0.990501741240862,0.9744352166800423
2023-06-29,1.2013277180958963,0.9935414919665271,0.9818548642505557
2023-06-30,1.21633992631192,1.0033405543288585,0.9959072640751695
2023-07-03,1.2207278486653277,1.002793220459142,0.9925978440442048
2023-07-05,1.2217909412513448,1.0031955648354904,0.9887361692395379
2023-07-06,1.2083993965701214,0.994269092991695,0.9691178459143946
2023-07-07,1.2013198291970362,0.9808749635717545,0.9571065198952967
2023-07-10,1.2037257959588306,0.9824689200595138,0.9652088468857583
2023-07-11,1.2125666098617587,0.9822776859666688,0.9637541335494583
2023-07-12,1.2210200840047143,0.981499609240606,0.9633981686977925
2023-07-13,1.230471185541927,0.9834629852731741,0.9605700590147382
2023-07-14,1.2279203023890393,0.9837046579907595,0.9547778134945293
2023-07-17,1.2305033580018623,0.9754212669800929,0.9495157813275317
2023-07-18,1.2390998416150851,0.9751140717018871,0.9516710167141327
2023-07-19,1.2475510470398046,0.9819732662317344,0.9536067624357781
2023-07-20,1.2378343392340874,1.0001471061013225,0.967581288336916
2023-07-21,1.239796090768483,1.009125093616186,0.9748524311564589
2023-07-24,1.247107210077365,1.013885858412398,0.9737268873637007
2023-07-25,1.2476387791564647,1.0136627568282144,0.9715141289441772
2023-07-26,1.2484775437189877,1.015723660446542,0.9682417419661805
2023-07-27,1.242290138906923,1.0109930399682125,0.9675437161986727
2023-07-28,1.2578267644704022,1.016481964941294,0.970633842319116
2023-07-31,1.261274377019823,1.007896684127772,0.9794030978523881
2023-08-01,1.2571711885019499,1.004868582646285,0.9714775424861
2023-08-02,1.2404317316753695,1.0063594058193048,0.9646716963856551
2023-08-03,1.2418681822040536,1.0051105997353764,0.971130818408125
2023-08-04,1.237450075671249,0.996264783396171,0.9678157401330806
2023-08-07,1.2495462451661998,1.0092024419981545,0.9750598597442972
2023-08-08,1.2430637870353338,1.0079739044960812,0.9744601172632307
2023-08-09,1.2333108418741427,1.0082629734687159,0.9758870075812316
2023-08-10,1.2380527443652245,1.006619986161079,0.9764100315325703
2023-08-11,1.2385616805118913,1.0155769448439724,0.9844420246050105
2023-08-14,1.246618351617412,1.0133189482910196,0.9951127756283276
2023-08-15,1.2315492981618212,1.0051569031022438,0.984359897455883
2023-08-16,1.2208677401178198,1.0027634025910062,0.9771942175564283
2023-08-17,1.2114965692475321,1.0001695933267942,0.980495145959427
2023-08-18,1.2119300690038433,1.0017127460046447,0.9861484765327225
2023-08-21,1.221274195508393,0.9933156115710201,0.990550798078131
2023-08-22,1.2158571174838553,0.9869962930529879,0.9769537140299516
2023-08-23,1.2287523824742332,0.9905781088571881,0.9847339505384096
2023-08-24,1.2108359884429616,0.9860619388369428,0.9767979716239359
2023-08-25,1.220912788049004,0.9939980387950945,0.9830434708174784
2023-08-28,1.2280168866530232,0.9938377326470519,0.9860033591861075
2023-08-29,1.2457402285317867,1.0000749591547116,0.9949343048332846
2023-08-30,1.2499630521060272,1.001103824776403,1.0013186458023702
2023-08-31,1.2513389314274492,0.9969376866626677,0.9977127637673064
2023-09-01,1.2526328325760478,0.994275022348255,1.0074321355659765
2023-09-05,1.2505820462549468,0.9892569267679956,0.9980275425388574
2023-09-06,1.2454050587987315,0.9863374741034755,0.9954145794162703
2023-09-07,1.248192360948272,0.9943788599197834,1.0018131450680212
2023-09-08,1.2498460137377936,0.995315653113186,1.008686920220751
2023-09-11,1.2612491966605415,1.0010173455873521,1.0025234318895793
2023-09-12,1.2559624885510734,1.0020398304609826,1.0137474926485286
2023-09-13,1.2578175432601781,1.004512419317411,1.011948191977403
2023-09-14,1.2656498691067175,1.0118172365676532,1.0257016574129478
2023-09-15,1.2511898333775522,1.0045238030709385,1.0122804882883965
2023-09-18,1.2526230950339023,1.0059125066928791,1.0186492215294733
2023-09-19,1.247649439183773,1.0044719079231943,1.0148907444738788
2023-09-20,1.2379254674241118,1.0072971626613705,1.0095996679002721
2023-09-21,1.2199280499541372,0.9965946812524039,1.0005910038351225
2023-09-22,1.2152858945131841,0.9939969101382113,0.9996436086591841
2023-09-25,1.2188767871283024,0.9942609112581716,1.0073070841125416
2023-09-26,1.2044663171970793,0.9877663212360152,1.004899077614292
2023-09-27,1.2049066402519144,0.9809852108769247,1.012894617991914
2023-09-28,1.2119396712364447,0.9815838591385116,1.0106591868549553
2023-09-29,1.2081106160922694,0.9740740971411497,0.9953246903884296
2023-10-02,1.212215837142713,0.9685526095312031,0.9881120695593448
2023-10-03,1.1975225379226089,0.9648819296200384,0.9835802650118076
2023-10-04,1.2049605976512512,0.9661357105128665,0.9721123571891777
2023-10-05,1.2031055584739612,0.9620195251214793,0.9673893125514901
2023-10-06,1.2133950001387395,0.961491080116228,0.9645047752026129
2023-10-09,1.2201005419931072,0.9672028226255436,0.9797998195293618
2023-10-10,1.2263348314313627,0.9737009744056786,0.9765058802922216
2023-10-11,1.226160629057577,0.965069719624741,0.9649918237325639
2023-10-12,1.221776701814087,0.9603115335694101,0.9662669698395189
2023-10-13,1.2179788730610812,0.9644659575934972,0.9766279632850691
2023-10-16,1.228946018595404,0.9701506421552073,0.976660855586524
2023-10-17,1.2299767513861524,0.9726506661572077,0.9829703908739047
2023-10-18,1.2165529698431132,0.9663798944235297,0.9809641960759148
2023-10-19,1.211196578201632,0.9641334261860375,0.9698791446940228
2023-10-20,1.1986587582310955,0.9640728171288111,0.9668185654893461
2023-10-23,1.1944144769231035,0.9567298679700075,0.9626808550702555
2023-10-24,1.203405247992557,0.9642082890598275,0.9641876031343461
2023-10-25,1.18880103063318,0.9637338505374184,0.9600508601538223
2023-10-26,1.1732588079309318,0.9565843422881211,0.9566083208437383
2023-10-27,1.1671778389381078,0.9369270673385189,0.931928188675402
2023-10-30,1.184317577233002,0.949515826410712,0.9413085706675876
2023-10-31,1.191398081201104,0.9534732876592816,0.9390801268103578
2023-11-01,1.2039723329783472,0.9570547070309621,0.9446775092276526
2023-11-02,1.224086937941117,0.9679478279176709,0.9602437372440922
2023-11-03,1.2306469791010772,0.9673325495120437,0.9547105146661157
2023-11-06,1.2335748995453362,0.9683572573246417,0.9505620006859616
2023-11-07,1.2400665809936524,0.967649962405764,0.947273528114343
2023-11-08,1.2379703123357284,0.9633335137753192,0.9437878849769266
2023-11-09,1.22918545704053,0.9525300557775166,0.9324218487142856
2023-11-10,1.2450955591265114,0.9563654938973101,0.9376998091223369
2023-11-13,1.2468070173174546,0.9604642165381616,0.9439186435491445
2023-11-14,1.2655605356547825,0.9622644131835597,0.9450146849745371
2023-11-15,1.2703696953903605,0.9661777787292833,0.9401163149689481
2023-11-16,1.2718578461251182,0.9631335344417412,0.9290359506394553
2023-11-17,1.2734980130195894,0.9628299004528911,0.9370325226762386
2023-11-20,1.2830140037687061,0.9667876527386575,0.9371519644628825
2023-11-21,1.2818649228142995,0.9705732465713012,0.9375867973341031
2023-11-22,1.2853695583919365,0.9701676703311509,0.9319292536115835
2023-11-24,1.2875930553847117,0.9754738243430566,0.9355732647543272
2023-11-27,1.2856183046654726,0.9731560849327405,0.9351924624267173
2023-11-28,1.287947726352208,0.9753940502773559,0.9353884533206197
2023-11-29,1.2856032480338222,0.9721928930773164,0.9270341813704622
2023-11-30,1.2932589267365935,0.9824673970443003,0.9319763463342499
2023-12-01,1.2964552173903539,0.9895390419841019,0.9326178284712453
2023-12-04,1.286791972370421,0.9912394012700098,0.9309036871733218
2023-12-05,1.288967841813922,0.9930912541752271,0.928243782637829
2023-12-06,1.2819810280140436,0.9870020458588072,0.9208591401305551
2023-12-07,1.2919289941681467,0.9842442794879614,0.918532513810428
2023-12-08,1.295883379587318,0.9810821739624999,0.9227827730768701
2023-12-11,1.2989169767980082,0.9844468535615418,0.9252605648056899
2023-12-12,1.3034222778478761,0.9845087087321968,0.9227973262634774
2023-12-13,1.31915962505669,0.9967745520438711,0.9340868669427145
2023-12-14,1.3185256865924697,0.9962742885415906,0.9421205786306484
2023-12-15,1.3221199300375068,0.9909734934114252,0.9367216275011087
2023-12-18,1.3328126794560682,0.9965385111411512,0.9447681996437779
2023-12-19,1.3399736308059524,1.0004733198806524,0.9505638569380169
2023-12-20,1.3207409019762735,0.9853859167842774,0.9367037671195206
2023-12-21,1.3329762085491421,0.992606760464974,0.9444101101314377
2023-12-22,1.3361529451076006,0.9994264073514831,0.9514373295893969
2023-12-26,1.3425998354463318,1.00188996697201,0.9524774706454334
2023-12-27,1.3451483838403129,1.0043900485576596,0.9526987974741827
2023-12-28,1.3433505882830423,1.0044332521621169,0.9509957874839272
2023-12-29,1.34050213562942,1.0056239690231759,0.9513971381413078
2024-01-02,1.338345744648132,1.0236151727960752,0.9771413272968172
2024-01-03,1.3339493987946227,1.0285695326294875,0.9855974974299725
2024-01-04,1.331467344972236,1.0265545512700918,0.9925506031923119
2024-01-05,1.3341066964680945,1.0266316705533274,0.9966202230098106
2024-01-08,1.3497783280163966,1.029493881607507,0.9961423574520604
2024-01-09,1.3472903304718884,1.0285974965376277,0.9976514097009023
2024-01-10,1.3553444592442616,1.0325453884155813,0.9989905870064677
2024-01-11,1.3548574861780167,1.0272952837909832,0.9973914527098016
2024-01-12,1.3558287531373139,1.0340723966794723,1.002824496608936
2024-01-16,1.3510454395590825,1.02778450867485,0.9960639576086563
2024-01-17,1.3456440625127701,1.0263035014200714,0.9913466978213236
2024-01-18,1.3537897886918742,1.0305792979456696,0.9971871296001029
2024-01-19,1.3668676370351427,1.0318727831857843,1.005709724438368
2024-01-22,1.3684146695871948,1.0337104582139878,1.0083498297255413
2024-01-23,1.3731095135711495,1.0358393585866676,1.0133847932888007
2024-01-24,1.3761099045012402,1.026728948841125,1.0156447232987984
2024-01-25,1.3845499682001594,1.0384220488407208,1.0286862749330938
2024-01-26,1.3845426799673624,1.0414447916553506,1.0327848630589476
2024-01-29,1.396950270737391,1.0440336916392519,1.0397297056046382
2024-01-30,1.3998397739671724,1.0479742019815206,1.0462157489940251
2024-01-31,1.382679158239777,1.0432610986492197,1.034258760047754
2024-02-01,1.3990960017748184,1.0587276691662655,1.0616821512751977
2024-02-02,1.4085136214654372,1.0593512063524175,1.0706404842932475
2024-02-05,1.403677624422591,1.0562087883985023,1.076935861084532
2024-02-06,1.406666338910276,1.0621184364279828,1.0793712294621962
2024-02-07,1.4161478122173505,1.0622687969938658,1.0868101191403094
2024-02-08,1.4178113796515979,1.058448520211673,1.0854887487464349
2024-02-09,1.4199148799302705,1.053501952689567,1.0820380096511057
2024-02-12,1.4192899006744675,1.0578659674106976,1.0854600286573874
2024-02-13,1.405325184382073,1.0514724606486467,1.0829879347980724
2024-02-14,1.4177497555551541,1.0505863165250469,1.0891504583773308
2024-02-15,1.4290234828850872,1.061766481973838,1.092132565274938
2024-02-16,1.420144379869358,1.062778275046644,1.0992683079580388
2024-02-20,1.4143663085854608,1.072607502605327,1.094885904178963
2024-02-21,1.4149505417635206,1.0751341175920928,1.0914475604243103
2024-02-22,1.4329426886349739,1.080772492042238,1.1151076443033505
2024-02-23,1.4348593737706206,1.0846950279125145,1.1163487035327864
2024-02-26,1.4344367692232738,1.0838681315101633,1.118317239787174
2024-02-27,1.4356758043065143,1.0823784954810318,1.118487149220948
2024-02-28,1.43344535999336,1.0834401915217668,1.1118499256324024
2024-02-29,1.4388905974747301,1.0763504315537054,1.1069970682481034
2024-03-01,1.448266302274525,1.0786212918186824,1.1154850357917963
2024-03-04,1.4419079707373919,1.0710744042020335,1.1091559785874248
2024-03-05,1.427644121564606,1.073621500014817,1.1075038287219356
2024-03-06,1.432180405578588,1.0753392643537147,1.1208869989634913
2024-03-07,1.4430880042626575,1.074011694506993,1.130808706194849
2024-03-08,1.435766789465779,1.074540094486661,1.116702265150453
2024-03-11,1.4410306881511572,1.0835299019880071,1.1111243748439243
2024-03-12,1.4558063058415813,1.08972973342849,1.127185052577026
2024-03-13,1.4521034927595082,1.0893085436409584,1.1224263466370143
2024-03-14,1.4488925416437086,1.085700670741871,1.1133699774625334
2024-03-15,1.4364287704929528,1.080341642225099,1.1142024125643326
2024-03-18,1.4536396411062322,1.082237559191783,1.1183462704807354
2024-03-19,1.4592323418560698,1.083539479131418,1.1237009763989227
2024-03-20,1.470212442138089,1.084820113110389,1.135456617768417
2024-03-21,1.4719009412250557,1.0853227764908429,1.1378752251656221
2024-03-22,1.4679960358786184,1.0815351754335627,1.1416313886978873
2024-03-25,1.4664726274009166,1.0823908884521962,1.147021660179345
2024-03-26,1.4665012658358896,1.0835933017750559,1.1420082788017998
2024-03-27,1.4766075755388977,1.0962495151820502,1.158043406420926
2024-03-28,1.4772846542010674,1.0975082853487836,1.1552877792382963
2024-04-01,1.473486330576925,1.0931279403001943,1.1518976442464255
2024-04-02,1.464460229051871,1.087604636633533,1.1441932029097583
2024-04-03,1.4576178682998282,1.0792509807831834,1.1447927291867162
2024-04-04,1.4415052472719745,1.069781855871775,1.1302036642527724
2024-04-05,1.4522345057964512,1.072985677842881,1.1408957971160492
2024-04-08,1.4510625143475544,1.068768115342175,1.1317849793200092
2024-04-09,1.4561723026932356,1.0728566132258206,1.128244851317374
2024-04-10,1.4457527363276201,1.0681857350323134,1.1372619334809875
2024-04-11,1.4502806602315796,1.061079001422597,1.1400288325884622
2024-04-12,1.4298768540212823,1.0525108569105497,1.1311834719715042
2024-04-15,1.4138866591358836,1.0503005180020568,1.1246983412158806
2024-04-16,1.4120074424542979,1.0443731290154137,1.1225920974534918
2024-04-17,1.4097512425487282,1.04787928101596,1.116055708714803
2024-04-18,1.409679112282037,1.052859494629535,1.1150050692649547
2024-04-19,1.40380064120534,1.0647134230156636,1.102297389270665
2024-04-22,1.4123565000923108,1.0721550093244616,1.1164891411697546
2024-04-23,1.4249450173715597,1.0709669125735084,1.121632720826337
2024-04-24,1.4313062859054337,1.0768837587410471,1.1176392180748214
2024-04-25,1.4306302438726075,1.0770383385950113,1.1374417812780777
2024-04-26,1.4321798118634128,1.0726045826116537,1.1436819641168536
2024-04-29,1.4353270573839407,1.0762233005095332,1.1417450672033733
2024-04-30,1.4141697472049262,1.0653820983804414,1.1291056410828462
2024-05-01,1.4122874928090345,1.0708891803916583,1.1170340722000487
2024-05-02,1.4234215464781466,1.0719793585487942,1.126182967000832
2024-05-03,1.4374757143023298,1.0729706586271623,1.1314525214692777
2024-05-06,1.4510807239471795,1.0741000073126732,1.1417859865687632
2024-05-07,1.4530371581446158,1.0810742158377986,1.152778542547162
2024-05-08,1.4512657053036133,1.079723416707303,1.1488402429894873
2024-05-09,1.4576568277593585,1.0856887319199788,1.153643540678073
2024-05-10,1.4593813936598385,1.0884893149518406,1.154993655157388
2024-05-13,1.461147256427895,1.090482950605035,1.1529181583042831
2024-05-14,1.4642148084544724,1.0875285353717463,1.1503367981487036
2024-05-15,1.4769807357955287,1.0938378217677376,1.1662666024020063
2024-05-16,1.4787292075655478,1.1048451871924951,1.1747634349085652
2024-05-17,1.4834828045155948,1.1089721401036787,1.1802055440040315
2024-05-20,1.4775532219758738,1.0997399299548605,1.1806000845948208
2024-05-21,1.4827454740185655,1.1015815794829817,1.1880028179398114
2024-05-22,1.4775675390723197,1.104435205107375,1.1855546785526365
2024-05-23,1.4629671538735487,1.091113187335825,1.1910577971003502
2024-05-24,1.4686588086867192,1.0861725792721744,1.1958182799042596
2024-05-28,1.4667608503604415,1.0746046244273182,1.1929139377405125
2024-05-29,1.456956965726539,1.068671776587157,1.1919278355809304
2024-05-30,1.450171435452644,1.0729453128121873,1.1817580598730557
2024-05-31,1.4684213497922125,1.0896853451550896,1.1903050269443742
2024-06-03,1.4663567970073597,1.0893279552943926,1.2041574200140723
2024-06-04,1.472989506525309,1.0981717021705588,1.208866763239723
2024-06-05,1.4825406506919587,1.0966604164044702,1.22468950550176
2024-06-06,1.4884304026502406,1.1014936034029803,1.227725756648101
2024-06-07,1.4860419874895991,1.0962054129958851,1.2208167769897675
2024-06-10,1.4873121361650332,1.0985754331377753,1.2323565282582707
2024-06-11,1.4861461977361967,1.0968644267239984,1.2288948192310072
2024-06-12,1.4848447091663448,1.0861553975943463,1.2254615878290933
2024-06-13,1.4854831933964634,1.087711337547358,1.231546971270844
2024-06-14,1.4908895789218173,1.0894074382087353,1.2396760614187265
2024-06-17,1.4993337130154358,1.0917275950853471,1.2406737363042835
2024-06-18,1.5035491927343834,1.0940030723821468,1.2504842710432174
2024-06-20,1.5086996733373077,1.1015273292879058,1.2523129129744386
2024-06-21,1.5112559971719532,1.1049160046394677,1.2472830223606435
2024-06-24,1.5118850724808766,1.1173942506446652,1.2506589667485775
2024-06-25,1.5145956532000686,1.1074682905244422,1.2513932358872015
2024-06-26,1.5196651707924231,1.1080982490244502,1.2545547577616947
2024-06-27,1.5224734548208003,1.1029192549895674,1.2445043225564527
2024-06-28,1.5194880100856671,1.1006223751800908,1.2288293551865328
2024-07-01,1.5232950726807324,1.0988069963651876,1.239547578843633
2024-07-02,1.5354715125266842,1.1004005206027763,1.2425268830155753
2024-07-03,1.54089144951608,1.098416425752885,1.2451027096394314
2024-07-05,1.554101381382913,1.1077357066179006,1.260566599883445
2024-07-08,1.5519661027595528,1.1016592287757692,1.2575012089615665
2024-07-09,1.5546880498492337,1.103096807637185,1.2650571046288281
2024-07-10,1.5644460160149962,1.1134097161655878,1.2759119753059407
2024-07-11,1.5469367860097947,1.1127286360449884,1.264185036990329
2024-07-12,1.553280458132694,1.1151000203516845,1.257016392050145
2024-07-15,1.5579990507960235,1.1141848197725932,1.2636705607636929
2024-07-16,1.5688557464465909,1.1239867524312959,1.260698537176126
2024-07-17,1.5704148317639375,1.1446025878199255,1.260300804209776
2024-07-18,1.5602720666319845,1.1396280773334542,1.255512245480496
2024-07-19,1.547552221845798,1.1365216218846141,1.2528599348059624
2024-07-22,1.5542383145336078,1.1318265456477437,1.2593535384967074
2024-07-23,1.544445395682573,1.123416253463814,1.255342862521844
2024-07-24,1.521787568135279,1.1336956907480347,1.2461726410033638
2024-07-25,1.5217161889357915,1.1393900828406593,1.2408510528476167
2024-07-26,1.5356798082117398,1.1467144306297885,1.2431192197797982
2024-07-29,1.5359021631533172,1.1433543966171882,1.2437855351513731
2024-07-30,1.5328265788872906,1.1423621084637214,1.2217710289026784
2024-07-31,1.544838721468657,1.1353553922235997,1.224584667421942
2024-08-01,1.5319613905507068,1.14610615270276,1.224030458046086
2024-08-02,1.5111644932596144,1.1544558759426482,1.2103905090843106
2024-08-05,1.4657316355812788,1.1303208466436638,1.1815154335596485
2024-08-06,1.4750784779705675,1.1279642843340667,1.19069673632826
2024-08-07,1.4669468123708793,1.1271075183356694,1.1840304982293375
2024-08-08,1.4975076558993003,1.1391647625636545,1.2089559033682897
2024-08-09,1.5020451047484404,1.141569943231626,1.2146330950783133
2024-08-12,1.4993860712437834,1.1396590119043335,1.2216262409076848
2024-08-13,1.5179116146177984,1.140459401124183,1.2325964385321238
2024-08-14,1.5219088811536676,1.1448360118011138,1.2398815788611564
2024-08-15,1.5461453049970546,1.1550563207964557,1.2636019108117693
2024-08-16,1.5518876939876383,1.1590055383948705,1.2690529981800507
2024-08-19,1.566802708142976,1.1631720740514557,1.2821243534152473
2024-08-20,1.564269461034497,1.1672214801323968,1.2824309623571453
2024-08-21,1.5697200938088771,1.1724191074759218,1.2910049653877005
2024-08-22,1.5569087194268443,1.1733986516910997,1.2901324005650507
2024-08-23,1.5717002934935547,1.1801701570750072,1.2984800893657915
2024-08-26,1.5722542719207353,1.1857515365635285,1.2971475233247562
2024-08-27,1.5714911497053086,1.1860392947220857,1.2986815468963504
2024-08-28,1.5604009063952093,1.1866709994179583,1.2964638522134768
2024-08-29,1.5652764063764995,1.1905228498272427,1.2925147056117157
