iteration,objective,feasibility,step_norm
49,0.003278241669748462,0.00746148856057267,0.0023399564498110662
50,0.0032742605376225847,0.006954299884584224,0.002338659025246619
51,0.00327062660676233,0.006373282209036179,0.0023324631633531235
52,0.003267323917799451,0.0058393916419323694,0.00231629906310118
53,0.003264348719678731,0.005432291663662133,0.0022867306556950346
54,0.0032617063301530673,0.005179026502714008,0.0022421044878958387
55,0.0032594001903627984,0.00509955880110306,0.0021825326702935087
56,0.0032574271296723196,0.005227541819571499,0.0021097836653064935
57,0.0032557763639151018,0.005491376414457642,0.002027104990652607
58,0.00325442990200916,0.005757091201375346,0.0019389732160263239
59,0.0032533634646508673,0.005982646501757411,0.0018507418592803144
60,0.0032525476484137374,0.006155240310214746,0.0017681416743629244
61,0.00325194923132657,0.006200113295147941,0.0016965993557483308
62,0.0032515325375915703,0.006107684830370175,0.0016404078576956224
63,0.0032512607804731264,0.005898352992867567,0.0016019093255628426
64,0.0032510973106212064,0.00561181344497576,0.0015809693635525403
65,0.003251006712980484,0.005290830825474415,0.0015749941527126766
66,0.0032509557154122557,0.004997198777250775,0.0015795187701547282
67,0.0032509138929158986,0.004755573934771763,0.0015891298783777682
68,0.0032508541703041905,0.004585644593044269,0.0015983915583969942
69,0.0032507531414733967,0.0044980268272082945,0.001602549192244578
70,0.003250591233831158,0.004435511300283247,0.0015979533048554367
71,0.00325035275154785,0.004374144574151569,0.0015822529232164771
72,0.003250122273528511,0.0043742162739202565,0.0015500749628350912
73,0.0032498184543960354,0.004428351208626128,0.0015021039915763172
74,0.0032492673277232658,0.004499853575375007,0.0014469725375902236
75,0.0032485447539452456,0.004538111275060332,0.0013878440024699182
76,0.0032477165908127116,0.0045529584745959235,0.0013279046603001522
77,0.0032468503945313485,0.00455512408343387,0.0012686946621194568
78,0.0032459265643349057,0.004543096173905068,0.0012143377049279541
79,0.0032449378981120056,0.004519577110230921,0.0011686203802427353
80,0.0032438913667970255,0.0044962271473015,0.001134388768280302
81,0.0032428003492391408,0.00445786576626507,0.0011129782160149058
82,0.0032416895996480945,0.004379486317099999,0.0011034132936939927
83,0.0032406175360180406,0.0042752481977718,0.0011010680587625818
84,0.0032395694745641712,0.00412843621294216,0.0011032116506081953
85,0.003238542533732027,0.00393458823464458,0.0011068249221649407
86,0.003237544995809383,0.003704815493994293,0.0011090379395536068
87,0.0032365887322549397,0.003455050649124976,0.001107441329912518
88,0.003235685575050785,0.0032350280579109946,0.0011002741763035575
89,0.0032348460977701474,0.003082870394588903,0.0010865107743557182
90,0.003234079208238467,0.002987863627768455,0.0010658765299328364
91,0.003233391954177813,0.0029282336839585627,0.0010388175143545627
92,0.0032327894027803,0.0029098727385900437,0.0010064375088772383
93,0.003232274579867976,0.002953667330134986,0.0009704055575204881
94,0.0032318484709687014,0.00303967442007802,0.0009328275927305202
95,0.0032315100821216523,0.0031092946823186103,0.0008960690349933056
96,0.0032312565535350933,0.003146759852854762,0.0008625155052534503
97,0.0032310833168059665,0.0031448303361738487,0.0008342732056713679
98,0.003230984285633352,0.003090473709038856,0.0008128441346636371
99,0.003230952070233925,0.0029860170114924867,0.0007988540066663412
100,0.0032309782066535556,0.002851729652486019,0.0007919297720028982
101,0.0032310533935980875,0.002695576652532786,0.0007907857523067723
102,0.0032311677310210866,0.0025166394980658106,0.0007934932721588543
103,0.003231310956265609,0.00235471068928545,0.0007978374521300717
104,0.003231472674857794,0.002230869656155747,0.0008016547121739487
105,0.003231642583951387,0.002154255307698454,0.0008030861221336575
106,0.0032318106868579914,0.0020986251546768813,0.0008007323826193131
107,0.0032319674970789558,0.0020533357826689317,0.000793726945488089
108,0.0032321042298625036,0.002015948590385682,0.0007817520567062958
109,0.0032322129786780357,0.00201569399053426,0.0007650180648960898
110,0.003232286873294965,0.0020484009792382176,0.0007442179341293759
111,0.003232320215549093,0.002078823867168071,0.0007204606907517993
112,0.0032323085885321155,0.002094541994017066,0.0006951807415496448
113,0.003232248934968595,0.0020919767485508976,0.0006700154147938177
114,0.0032321396010173086,0.002084616081889663,0.0006466429305226121
115,0.0032319803426584665,0.0020804424309091864,0.0006265813768874872
116,0.003231772293154479,0.0020772286631601756,0.0006109691687057559
117,0.0032315178916976946,0.0020719702606197855,0.0006003737756014099
118,0.003231220775144542,0.002050670216247745,0.000594690026564985
119,0.00323088563652143,0.0020117061354921763,0.0005931712192379354
120,0.0032305180556128363,0.001958431700002089,0.0005945871008059723
121,0.0032301243082616437,0.001883808861968974,0.0005974543477743301
122,0.0032297111619146958,0.0017857679346351516,0.0006002701058572509
123,0.003229285665364621,0.0016704088653019518,0.00060169919092907
124,0.0032288549405531768,0.001554403517526069,0.0006006975185114112
125,0.003228425983741807,0.0014662188853531892,0.0005965774770291618
126,0.0032280054823937893,0.0014173328547759816,0.0005890299073921944
127,0.003227599652855699,0.0013908591712293583,0.0005781165927837556
128,0.0032272141024977056,0.001384666373730042,0.0005642424500730193
129,0.00322685371850357,0.0014023357596051947,0.0005481113454137546
130,0.0032265225841122307,0.0014507901217530935,0.000530664965374553
131,0.003226223921904324,0.0015134614462482892,0.0005130011450637703
132,0.0032259600627689753,0.0015680334712186456,0.0004962676983452837
133,0.0032257324385147703,0.001601349699324266,0.0004815321934193342
134,0.0032255415957052054,0.0016063324299964582,0.0004696388894163132
135,0.0032253872281729477,0.0015820772828268686,0.0004610789371967777
136,0.0032252682257441524,0.0015354032462612875,0.00045590996627634545
137,0.003225182736913843,0.0014736351160876337,0.00045375461449232774
138,0.0032251282434807467,0.001400308862344629,0.0004538820859025148
139,0.003225101645404011,0.0013183944084850104,0.0004553466712179892
140,0.003225099354327547,0.001247652450796984,0.00045714187334589695
141,0.0032251173942918587,0.0011967141830375627,0.00045833474523858224
142,0.0032251515081031484,0.0011632715567821046,0.0004581626133221977
143,0.003225197267662296,0.001134579658834972,0.00045609048492556377
144,0.003225250186301042,0.0011103423207235049,0.00045183597467066914
145,0.003225305830872851,0.0010961724609033618,0.00044537030423832366
146,0.003225359931055029,0.0010990754420093592,0.000436902014974035
147,0.003225408483091431,0.001112115769470993,0.00042684704774682353
148,0.003225447845091293,0.0011189019187091912,0.0004157861547493157
149,0.003225474821037318,0.0011154809400628237,0.00040440893591051926
150,0.0032254867308668007,0.00110615651452065,0.0003934438323042698
151,0.003225481464376696,0.0010947721480940849,0.00038357597791121694
152,0.0032254575172513556,0.0010854453263283274,0.0003753602343444418
153,0.003225414008187781,0.0010774407643316423,0.0003691435475671362
154,0.003225350676851688,0.001065916158279708,0.00036501494770681806
155,0.0032252678631853465,0.0010460211328626862,0.000362798304260273
156,0.003225166469348251,0.0010184021443680731,0.00036209134768515436
157,0.00322504790625207,0.00098471636003813,0.0003623399362695339
158,0.003224914027207227,0.0009400209047280295,0.0003629273656035546
159,0.0032247670515980252,0.0008819297762791868,0.0003632587884602337
160,0.0032246094817287804,0.0008151019976775957,0.00036282791709278266
161,0.0032244440160328768,0.0007564181674326112,0.00036126154699022675
162,0.003224273461722377,0.000714644890861875,0.0003583432148008261
163,0.003224100649701824,0.0006918221169125525,0.0003540196845684037
164,0.003223928354209647,0.000678574180286558,0.00034839394426674955
165,0.0032237592192213135,0.0006742774672830089,0.000341707292090511
166,0.0032235956931888875,0.0006843580241623624,0.00033431185161556665
167,0.0032234399732366057,0.0007103948966029129,0.0003266340809790263
168,0.0032232939595103426,0.0007401635582972147,0.00031912997759937756
169,0.0032231592200111583,0.0007631349549185341,0.00031223405668245316
170,0.0032230369659398644,0.0007744978861871361,0.000306306773290996
171,0.0032229280373435474,0.0007718692514340505,0.00030158805037763125
172,0.003222832898679661,0.0007553840586943892,0.0002981662223424416
173,0.003222751643787055,0.0007298329267433213,0.0002959701100953688
174,0.0032226840096610935,0.0006981833627082852,0.00029478668277468104
175,0.0032226293983552623,0.0006624640946134288,0.0002942998727723218
176,0.0032225869062605223,0.0006244568194975174,0.000294140981437071
177,0.003222555359934868,0.0005967065480674891,0.00029393995640249567
178,0.0032225333575636585,0.0005830633793500193,0.00029336925974787753
179,0.003222519315025905,0.0005750004124278543,0.0002921759765336742
180,0.003222511515427941,0.0005700955875715751,0.0002902012263860585
181,0.0032225081608536054,0.0005668561426123541,0.00028738793745927726
182,0.0032225074249814852,0.0005679506801868518,0.0002837787173540016
183,0.0032225075051492006,0.0005761152376010788,0.00027950543591277136
184,0.0032225066724147276,0.000584269844230918,0.0002747717599099195
185,0.0032225033181869193,0.0005867637528261903,0.00026982965544993735
186,0.0032224959960775847,0.0005830581644296972,0.0002649510670553356
187,0.003222483457768605,0.0005773799227029052,0.00026039670873599066
188,0.0032224646818860194,0.0005717022821433005,0.0002563850452454194
189,0.003222438895120584,0.0005672829543803008,0.00025306565663495574
190,0.0032224055851187774,0.0005633284902158852,0.0002505015485593289
191,0.0032223645049738745,0.0005566036374580837,0.00024866395354280715
192,0.0032223156694562837,0.0005460739641013437,0.0002474407230074576
193,0.0032222593434186055,0.0005321275290339242,0.0002466563422000479
194,0.003222196023077951,0.0005156792754654624,0.0002460991686054874
195,0.003222126411102319,0.0004939354946153085,0.0002455506053947625
196,0.003222051386600428,0.0004640417726947172,0.0002448116095072529
197,0.003221971971228989,0.0004324490257313793,0.0002437235236225226
198,0.003221889292687629,0.00040574326105042294,0.00024218189257651208
199,0.0032218045468719383,0.000386489453370348,0.00024014315823551647
200,0.003221718959905943,0.0003756300075510424,0.00023762479910520063
201,0.0032216337511848745,0.0003685951514919064,0.00023469972792250328
202,0.003221550098438106,0.00036556058897008106,0.0002314858061816394
203,0.003221469105680255,0.0003703718102194311,0.00022813138362283528
204,0.003221391774765995,0.0003815428518547321,0.0002247979603043332
205,0.003221318981109203,0.000393115006416643,0.00022164144104932896
206,0.0032212514539763683,0.00040034397843274915,0.00021879392700011814
207,0.0032211897616220373,0.00040142774786513933,0.00021634835788188057
208,0.0032211343014028177,0.0003950532020260964,0.00021434830119200173
209,0.003221085294886934,0.0003823176044100214,0.00021278457248446306
210,0.0032210427878672627,0.0003658168797411607,0.00021159919458070412
211,0.0032210066550862337,0.0003466646493055242,0.00021069578893031477
212,0.003220976609388809,0.0003262215582524411,0.0002099543197289551
213,0.0032209522149338637,0.0003061337762556634,0.00020924755253163925
214,0.00322093290401373,0.00029415890384250245,0.00020845671934705437
215,0.0032209179969572357,0.00028962942958771665,0.00020748449647336372
216,0.0032209067245241607,0.00028814477484224624,0.00020626418307018147
217,0.0032208982521413666,0.000289112454934624,0.00020476466287934475
218,0.003220891705285764,0.0002911930576567285,0.00020299122334229967
219,0.003220886195290019,0.0002946787832847469,0.00020098260336498522
220,0.0032208808448368027,0.0003003383997329417,0.00019880481628159455
221,0.003220874812418734,0.00030355805809928764,0.00019654243211143205
222,0.0032208673150757733,0.0003029117533029507,0.0001942881612676313
223,0.0032208576487798737,0.00029855421105339706,0.0001921317719108827
224,0.003220845205917081,0.00029328830226705665,0.0001901495514945296
225,0.0032208294894174546,0.0002884098071832071,0.00018839560044585648
226,0.003220810123199233,0.00028474082045686636,0.00018689612264052223
227,0.0032207868587207727,0.0002813690749129015,0.00018564749894073155
228,0.003220759577566192,0.00027698072995709474,0.00018461833706922073
229,0.003220728290122333,0.0002716212332487946,0.00018375502404977632
230,0.0032206931305304165,0.00026547721835156385,0.00018298975205512826
231,0.0032206543482093,0.0002587825173780902,0.0001822496891934088
232,0.003220612296345414,0.0002488201092310122,0.00018146596494194445
233,0.0032205674178230415,0.0002348942923798274,0.0001805813731582407
234,0.0032205202291260473,0.0002216285060161412,0.00017955604761875403
235,0.003220471302777702,0.00021089201456172494,0.00017837072618906736
236,0.0032204212488992556,0.00020359101805306003,0.0001770275236959117
237,0.0032203706964617383,0.00019960626846291383,0.00017554836239320885
238,0.003220320274781834,0.00019703180672332453,0.00017397137727268462
239,0.0032202705957735007,0.00019623262537736474,0.00017234574707504884
240,0.00322022223741643,0.00019910624943538115,0.00017072551930637865
241,0.0032201757288423637,0.00020454645542478122,0.00016916309907839664
242,0.0032201315373744303,0.00020946179688181084,0.00016770313626422262
243,0.003220090057784991,0.00021157741834521091,0.00016637753824284856
244,0.0032200516039663416,0.00021043855393872873,0.00016520222370348668
245,0.003220016403137616,0.00020550262826654706,0.00016417600714263437
246,0.003219984592641722,0.0001979272604035322,0.00016328169212994557
247,0.0032199562193188877,0.00018851533892863773,0.0001624891177481666
248,0.0032199312413796165,0.00017788761733436424,0.00016175962390284655
249,0.0032199095326399096,0.0001668352346225672,0.0001610512376682076
250,0.0032198908889262434,0.00015712681889495236,0.0001603238560533466
251,0.0032198750364080537,0.0001529894145269673,0.00015954379147240817
252,0.003219861641571819,0.000152192115072204,0.000158687210641056
253,0.003219850322514666,0.0001531382807789326,0.00015774218806455383
254,0.003219840661207239,0.00015528794606008874,0.0001567092767007388
255,0.0032198322163567877,0.00015783704196214627,0.00015560065367127573
256,0.0032198245364925683,0.00016074699538570644,0.00015443802533497713
257,0.0032198171728973967,0.0001637014974153144,0.0001532495775825532
258,0.0032198096920217655,0.0001645092604790293,0.0001520663368213253
259,0.0032198016870403513,0.00016280329305129026,0.00015091836188592096
260,0.0032197927882441284,0.00015890421230506084,0.000149831207480527
261,0.0032197826720039135,0.0001547115493294083,0.0001488230732271959
262,0.0032197710680913825,0.00015073121862327482,0.00014790297042165522
263,0.0032197577651996026,0.00014739307227944274,0.00014707010399867947
264,0.0032197426145648762,0.00014405500611775176,0.00014631449792410682
265,0.003219725531652937,0.0001405948862816954,0.00014561871861707364
266,0.0032197064959329116,0.00013715118519454643,0.00014496040683496084
267,0.0032196855488198944,0.00013387876417030064,0.00014431523978683712
268,0.0032196627899195433,0.00013077370336040813,0.00014365992259827507
269,0.003219638371753842,0.000125610342180084,0.0001429748455951157
270,0.0032196124931851925,0.0001189873644442391,0.00014224612382104563
271,0.0032195853917852462,0.00011319363243778487,0.00014146683689280606
272,0.0032195573354146657,0.00010876078024835865,0.00014063739295179414
273,0.003219528613290798,0.00010600614040770306,0.00013976503852478872
274,0.0032194995268218724,0.00010447977836125521,0.00013886262077762094
275,0.003219470380479604,0.00010338138807914325,0.00013794677754469924
276,0.0032194414729679335,0.00010311510411973137,0.00013703578182031203
277,0.003219413088924891,0.00010455607828583655,0.00013614729803726399
278,0.003219385491368309,0.00010711753986991993,0.0001352963130241763
279,0.0032193589150657878,0.00010880889996785166,0.0001344934809204377
280,0.0032193335609755165,0.00010889493962312218,0.00013374406746429374
281,0.0032193095918688114,0.00010725294034836508,0.00013304759936646316
282,0.0032192871292082686,0.00010383025544858442,0.0001323982296772462
283,0.0032192662513183205,9.92993000690177e-05,0.0001317857354158618
284,0.00321924699284841,9.400155885839197e-05,0.00013119698525830624
285,0.0032192293454939417,8.831136344139157e-05,0.0001306176650574623
286,0.0032192132599072848,8.268593390596372e-05,0.00013003403291121142
287,0.00321919864870088,7.854850522294481e-05,0.0001294344916066581
288,0.0032191853904180072,7.790223314367826e-05,0.00012881080730108626
289,0.003219173334324012,7.888207453930555e-05,0.00012815885955260614
290,0.003219162305852787,8.08705070183445e-05,0.00012747886996920704
291,0.0032191521125300633,8.338171852409532e-05,0.00012677511748828733
292,0.0032191425501872403,8.585123302971141e-05,0.00012605520261448966
293,0.0032191334092768753,8.816729892441954e-05,0.00012532896748985973
294,0.0032191244811040076,8.978990778647525e-05,0.0001246072109076441
295,0.0032191155637957785,8.9906679256285e-05,0.00012390035494621202
296,0.0032191064678450104,8.844967261468985e-05,0.00012321722072153744
297,0.003219097021081441,8.579211000639559e-05,0.00012256405373173304
298,0.003219087072945968,8.301399710550501e-05,0.00012194390525242698
299,0.0032190764979682495,8.033670955954266e-05,0.0001213564288393423
300,0.0032190651983752617,7.790344489014582e-05,0.00012079809655266333
301,0.0032190531057869317,7.547248548023067e-05,0.0001202627860923797
302,0.0032190401819839703,7.314614903704812e-05,0.0001197426457199663
303,0.0032190264187613206,7.104751678076216e-05,0.00011922911482502206
304,0.0032190118369075245,6.928388327007054e-05,0.00011871396731786307
305,0.003218996484374837,6.777570457411592e-05,0.00011819025226272014
306,0.003218980433726394,6.512630146651752e-05,0.00011765302812241096
307,0.003218963778964778,6.228332959003183e-05,0.00011709981891426321
308,0.003218946631860231,5.989007141432458e-05,0.00011653075743608675
309,0.00321892911790659,5.812828286779488e-05,0.00011594841802158455
310,0.003218911372038516,5.707336571195293e-05,0.00011535737540743389
311,0.0032188935342449066,5.642728279212537e-05,0.0001147635545043596
312,0.0032188757452105395,5.585603695500743e-05,0.0001141734560037485
313,0.003218858142111704,5.571616910482857e-05,0.00011359335322503528
314,0.0032188408546816693,5.63170265355831e-05,0.00011302855534533155
315,0.003218824001649241,5.731205875198745e-05,0.000112482821010263
316,0.0032188076876387656,5.757642137702726e-05,0.00011195798534671377
317,0.0032187920006029147,5.692161516158866e-05,0.00011145383507069711
318,0.0032187770098417723,5.533770558403e-05,0.00011096823444245641
319,0.0032187627646427398,5.2951138933846295e-05,0.00011049747372306269
320,0.0032187492935567747,5.008452840876282e-05,0.00011003678585349263
321,0.0032187366043079277,4.6927763115642014e-05,0.0001095809596660386
322,0.0032187246843149836,4.372148513183512e-05,0.00010912497081153124
323,0.003218713501787518,4.074864164059144e-05,0.00010866455478223011
324,0.003218703007343526,3.914415498886003e-05,0.00010819665845277555
325,0.00321869313608271,3.9519735020361415e-05,0.0001077197250313758
326,0.003218683810038688,4.081301356293663e-05,0.0001072337893740852
327,0.003218674940925176,4.267440141122578e-05,0.00010674038352869841
328,0.0032186664330854436,4.473440374371845e-05,0.00010624227371654031
329,0.0032186581865516943,4.6606109675283396e-05,0.00010574306776211786
330,0.003218650100120798,4.814295487176236e-05,0.00010524674468903863
331,0.003218642074355546,4.893979820821996e-05,0.00010475716474564616
332,0.0032186340144259515,4.880793744033081e-05,0.00010427761792460208
333,0.0032186258327125544,4.773814458314795e-05,0.00010381046217464633
334,0.00321861745110355,4.602075252173444e-05,0.00010335688978670336
335,0.0032186088029288883,4.4216690546279295e-05,0.00010291684345761362
336,0.003218599834487273,4.245031491761922e-05,0.00010248908450639333
337,0.0032185905061355756,4.072662928497337e-05,0.00010207139717598671
338,0.0032185807929243845,3.9078606187807505e-05,0.00010166089732741785
339,0.003218570684777313,3.760745753235213e-05,0.00010125440303728938
340,0.003218560186225483,3.640378816041739e-05,0.00010084881973834691
341,0.0032185493157213425,3.553251683562684e-05,0.00010044149375345544
342,0.0032185381045675317,3.486382035455144e-05,0.00010003049470207235
343,0.0032185265955065926,3.3700292239629346e-05,9.96147980112531e-05
344,0.0032185148410256844,3.264952044002687e-05,9.919435203194919e-05
345,0.0032185029014366855,3.18317678104685e-05,9.877002836849243e-05
346,0.0032184908427965835,3.129287379475722e-05,9.834346739444397e-05
347,0.0032184787347350023,3.102179438920168e-05,9.791684221146141e-05
348,0.0032184666482561815,3.084894570763456e-05,9.749257245380698e-05
349,0.003218454653580643,3.06496394054331e-05,9.707302361512651e-05
350,0.0032184428180882727,3.060802691262627e-05,9.666022764161237e-05
351,0.0032184312044192045,3.0902151261979196e-05,9.625565648424978e-05
352,0.0032184198687821735,3.121000324048795e-05,9.586007267678295e-05
353,0.003218408859512102,3.102483825633057e-05,9.547347080158088e-05
354,0.00321839821590995,3.0319030661941165e-05,9.509511223857603e-05
355,0.0032183879673883466,2.9119216576078693e-05,9.472364433907168e-05
356,0.0032183781329369254,2.7573636835100552e-05,9.435728555485337e-05
357,0.003218368720911466,2.5805696792128785e-05,9.399405120734679e-05
358,0.0032183597291413927,2.3936092505172934e-05,9.36319911974263e-05
359,0.00321835114534122,2.2114858575736262e-05,9.326941122443258e-05
360,0.0032183429478031974,2.0529666656168412e-05,9.29050526779489e-05
361,0.003218335106341006,2.010829645174799e-05,9.2538212623342e-05
362,0.00321832758344826,2.0726858327335118e-05,9.216879327763454e-05
363,0.003218320335630378,2.185464098045438e-05,9.179727904848469e-05
364,0.003218313314864936,2.32435623101556e-05,9.142464758555363e-05
365,0.003218306470143334,2.4637824926878954e-05,9.105222848537619e-05
366,0.003218299749045861,2.582503788909268e-05,9.068152858160937e-05
367,0.003218293099302926,2.6687807484024894e-05,9.031404566657049e-05
368,0.0032182864702972047,2.702877430240942e-05,8.995109279020905e-05
369,0.0032182798144648273,2.6810787096156605e-05,8.959365302057566e-05
370,0.003218273088558015,2.604469816153287e-05,8.924228007598641e-05
371,0.0032182662547370843,2.4936561478601206e-05,8.889705412994185e-05
372,0.0032182592814657433,2.3777351245070836e-05,8.85575951476826e-05
373,0.003218252144190392,2.2592452404441427e-05,8.822312921618566e-05
374,0.0032182448257911467,2.138548640532179e-05,8.78925973053088e-05
375,0.0032182373167994466,2.025830803678595e-05,8.75647914742435e-05
376,0.0032182296153842123,1.929251616842365e-05,8.723850112786916e-05
377,0.0032182217271151644,1.8557305555205926e-05,8.691265173761923e-05
378,0.0032182136645183307,1.8096752147011656e-05,8.658642030932775e-05
379,0.003218205446444107,1.777741300091602e-05,8.625931547085812e-05
380,0.0032181970972732883,1.7365568584713028e-05,8.593121481516082e-05
381,0.0032181886459900604,1.706379670547812e-05,8.560235745574061e-05
382,0.003218180125153961,1.689046874876405e-05,8.527329500321989e-05
383,0.00321817156980456,1.6837224435017535e-05,8.49448087665759e-05
384,0.003218163016333312,1.6873069500338043e-05,8.461780446577966e-05
385,0.003218154501356806,1.6897718293364615e-05,8.429319776777624e-05
386,0.0032181460606242863,1.687383785277182e-05,8.397180436832123e-05
387,0.003218137727990119,1.6912847716734567e-05,8.365424716066347e-05
388,0.003218129534478943,1.7070966724648514e-05,8.334089044587637e-05
389,0.003218121507467375,1.708893480662162e-05,8.303180750619232e-05
390,0.0032181136700020546,1.6810904287411956e-05,8.272678366176345e-05
391,0.0032181060402689957,1.624274268089052e-05,8.242535266807891e-05
392,0.003218098631224295,1.5421737700623526e-05,8.21268605245383e-05
393,0.0032180914503912223,1.4440322092338636e-05,8.183054786907017e-05
394,0.0032180844998236334,1.336252384514125e-05,8.153564043584274e-05
395,0.003218077776230824,1.2263392442186149e-05,8.124143668334864e-05
396,0.0032180712712544406,1.1234851870099087e-05,8.094738262298205e-05
397,0.0032180649718838513,1.045433818123859e-05,8.065312589707097e-05
398,0.0032180588609929933,1.0537640924451718e-05,8.03585439771058e-05
399,0.003218052917978564,1.1168775156714577e-05,8.006374459461437e-05
400,0.0032180471194773407,1.2044202347877488e-05,7.976903979913506e-05
401,0.003218041440138721,1.2986925858484483e-05,7.947489797849425e-05
402,0.0032180358534279786,1.3862247107812645e-05,7.918188047604411e-05
403,0.0032180303324354934,1.4578617152689106e-05,7.88905708688986e-05
404,0.0032180248506680515,1.5033956616080117e-05,7.860150540699824e-05
405,0.003218019382799614,1.5163865487497546e-05,7.83151125598575e-05
406,0.0032180139053609486,1.4963552077717096e-05,7.803166816905082e-05
407,0.003218008397350042,1.4446068823990446e-05,7.77512705783038e-05
408,0.00321800284074815,1.3745413998778958e-05,7.747383757336415e-05
409,0.003217997220929756,1.3009628796026461e-05,7.719912434562233e-05
410,0.0032179915269580383,1.2228445481537009e-05,7.692675928355983e-05
411,0.0032179857517613975,1.1426339611436014e-05,7.665629250480893e-05
412,0.003217979892189956,1.0672995745002842e-05,7.638725082762993e-05
413,0.0032179739489547952,1.0030691833683155e-05,7.611919248090609e-05
414,0.003217967926455798,9.551926082013913e-06,7.58517552410491e-05
415,0.003217961832507239,9.270730041031915e-06,7.558469278988857e-05
416,0.003217955677972837,9.15162139287009e-06,7.531789572532464e-05
417,0.003217949476324219,9.092747246614676e-06,7.505139561169822e-05
418,0.003217943243138597,9.100253648582599e-06,7.478535249343823e-05
419,0.0032179369955525686,9.163585519632352e-06,7.452002816958534e-05
420,0.0032179307516897186,9.26636475479967e-06,7.4255749043262e-05
421,0.003217924530079784,9.375448525517873e-06,7.399286336417583e-05
422,0.003217918349086798,9.45313338877259e-06,7.37316980813663e-05
423,0.0032179122263627066,9.499233377451946e-06,7.34725203104014e-05
424,0.0032179061783416153,9.562169065221439e-06,7.321550763379231e-05
425,0.003217900219788161,9.637049027550575e-06,7.296073022668442e-05
426,0.003217894363411292,9.564896897226969e-06,7.270814627968785e-05
427,0.0032178886195525875,9.31946708602725e-06,7.245761058367408e-05
428,0.0032178829959555576,8.910765156322965e-06,7.220889461945828e-05
429,0.0032178774976199635,8.366463601414664e-06,7.196171526023527e-05
430,0.0032178721267423216,7.743771692104703e-06,7.171576834059236e-05
431,0.003217866882741377,7.0797504931330835e-06,7.147076299136508e-05
432,0.0032178617623648117,6.420539808349966e-06,7.122645275838925e-05
433,0.003217856759871126,5.821851956291746e-06,7.098266011062627e-05
434,0.0032178518672787365,5.4877214559572036e-06,7.073929187408709e-05
435,0.003217847074672604,5.71660604923649e-06,7.049634430194627e-05
436,0.0032178423705572627,6.221944627425298e-06,7.025389773820122e-05
437,0.003217837742244331,6.819612294725582e-06,7.001210202576229e-05
438,0.0032178331762617324,7.417519795299046e-06,6.977115480594879e-05
