iteration,objective,primal_residual,dual_residual
75,0.004090531774504684,1.0556879438901838e-05,0.009993224442238258
76,0.004080639473997065,1.0472653259052766e-05,0.009931038212492093
77,0.004070869557776776,1.038929047306066e-05,0.009869471485818083
78,0.004061220060359329,1.0306780791579892e-05,0.00980851529299329
79,0.004051689056017718,1.0225114056835235e-05,0.009748160812958387
80,0.004042274657848575,1.0144280240884421e-05,0.009688399370560728
81,0.0040329750168619505,1.0064269443960135e-05,0.009629222434314098
82,0.0040237883210940874,9.985071893291583e-06,0.009570621614193133
83,0.004014712794742639,9.906677940431633e-06,0.009512588659446193
84,0.0040057466973236885,9.829078060651881e-06,0.009455115456435749
85,0.003996888322850049,9.752262850414415e-06,0.009398194026506372
86,0.003988135999030223,9.67622302678214e-06,0.00934181652387247
87,0.003979488086487592,9.600949424379387e-06,0.00928597523353698
88,0.003970942977999169,9.526432995789031e-06,0.009230662569229426
89,0.003962499097753523,9.452664808124231e-06,0.009175871071372816
90,0.003954154900627318,9.379636042613116e-06,0.009121593405073247
91,0.003945908871480003,9.307337992722278e-06,0.009067822358134633
92,0.003937759524466142,9.235762063039134e-06,0.009014550839098492
93,0.0039297054023649846,9.164899767420165e-06,0.008961771875306454
94,0.00392174507592679,9.094742727171955e-06,0.008909478610989924
95,0.003913877143235467,9.025282671216455e-06,0.008857664305379908
96,0.003906100229087132,8.956511432555052e-06,0.00880632233084625
97,0.0038984129843841493,8.888420948407384e-06,0.008755446171054154
98,0.0038908140855442486,8.821003258695347e-06,0.008705029419152362
99,0.0038833022339243486,8.754250503841965e-06,0.0086550657759767
100,0.0038758761552587034,8.688154924101856e-06,0.008605549048284129
101,0.003868534599110977,8.622708858495881e-06,0.008556473147007646
102,0.0038612763383399,8.557904742763722e-06,0.008507832085531753
103,0.00385410016857815,8.493735109028374e-06,0.008459619977996824
104,0.003847004907724168,8.430192583002477e-06,0.008411831037621853
105,0.0038399893954464536,8.36726988492269e-06,0.00836445957505054
106,0.0038330524927001402,8.30495982646144e-06,0.008317499996723028
107,0.003826193081255467,8.243255310360932e-06,0.008270946803268054
108,0.003819410063237874,8.18214932894155e-06,0.008224794587916114
109,0.003812702360679363,8.12163496353944e-06,0.00817903803493884
110,0.0038060689150809287,8.061705382031947e-06,0.00813367191810577
111,0.0037996925694728416,7.693805687944462e-05,0.007895312052825593
112,0.0037937765228120758,0.00016324982686187275,0.00768095018315706
113,0.003787924257098114,6.954382347446002e-06,0.007639880822729412
114,0.003782135511439834,7.263225382875629e-06,0.007598353027519545
115,0.0037764094412020013,7.224896717070492e-06,0.007557136148814664
116,0.0037707451916121912,7.172992785818525e-06,0.007516258764446407
117,0.0037651419218750785,7.121032950503081e-06,0.0074757178020053465
118,0.0037595988058048016,7.06954665863363e-06,0.007435509017829215
119,0.003754115031548878,7.018549443058297e-06,0.007395628191278342
120,0.003748689801283678,6.968036541350828e-06,0.007356071170692462
121,0.003743322330915903,6.918002454384515e-06,0.0073168338740237215
122,0.0037380118497911817,6.868441720173719e-06,0.007277912287693101
123,0.003732757600409707,6.8193489444838275e-06,0.0072393024653960225
124,0.0037275588381486843,6.770718800427103e-06,0.007201000526919646
125,0.0037224148309914673,6.722546027805718e-06,0.007163002656985873
126,0.0037173248592631716,6.67482543261238e-06,0.0071253051041031724
127,0.003712288215372611,6.627551885872237e-06,0.007087904179444736
128,0.0037073042035604235,6.580720322366014e-06,0.007050796255737595
129,0.0037023721396531803,6.534325740873266e-06,0.007013977766175205
130,0.0036974913508233554,6.488363202436596e-06,0.0069774452033421865
131,0.00369266117535501,6.442827829767672e-06,0.006941195118159353
132,0.0036878809624150384,6.397714806452989e-06,0.006905224118844507
133,0.0036831500718298277,6.35301937648058e-06,0.006869528869890121
134,0.0036784678738672025,6.308736842936578e-06,0.006834106091060461
135,0.003673833749023515,6.264862567611553e-06,0.006798952556396256
136,0.0036692470878157755,6.221391969727457e-06,0.006764065093248034
137,0.0036647072905786242,6.178320526581312e-06,0.006729440581316258
138,0.0036605011958694036,0.0001498938664566603,0.0064281613297723595
139,0.0036564159575717793,4.201137958267719e-05,0.006383790609021948
140,0.0036523704033685467,5.605212618295559e-06,0.00635291629244577
141,0.0036483642734117124,5.656925837500128e-06,0.006321909646816406
142,0.0036443970841956584,5.622060025492618e-06,0.006291129007425509
143,0.003640468355300552,5.5841740224362065e-06,0.006260579066146858
144,0.003636577613857626,5.546504199284066e-06,0.006230257334080433
145,0.0036327243945685353,5.509175244222303e-06,0.006200161090663219
146,0.0036289082395579595,5.4721883515569365e-06,0.006170287650473874
147,0.003625128698223082,5.435539858127891e-06,0.0061406343729928
148,0.003621385327086393,5.3992259533539585e-06,0.006111198662186189
149,0.0036176776896519607,5.363242867154626e-06,0.006081977965707396
150,0.0036140053562650843,5.327586876283485e-06,0.0060529697740913145
151,0.0036103679039752373,5.292254304328912e-06,0.00602417161996148
152,0.0036067649164022307,5.257241520708528e-06,0.005995581077253453
153,0.003603195983605534,5.22254494029853e-06,0.005967195760450362
154,0.0035996607019566137,5.1881610228081575e-06,0.005939013323831388
155,0.0035963273833302545,0.0001240045125263006,0.005753581052782988
156,0.003593040020410652,1.2731670432154045e-05,0.00572722745825213
157,0.0035897820565737597,4.6719251331435294e-06,0.005701629222008611
158,0.0035865532398268087,4.690256012533422e-06,0.005676080280158942
159,0.003583353259504555,4.663977337672451e-06,0.0056506879636272385
160,0.003580181807019251,4.636161865733686e-06,0.005625454361244032
161,0.0035770385777609214,4.608502202952955e-06,0.0056003781524885405
162,0.0035739232711060197,4.5810635993827215e-06,0.005575457903507358
163,0.0035708355903536063,4.553846448159562e-06,0.005550692195935071
164,0.0035677752426599785,4.526848579288682e-06,0.005526079631660705
165,0.003564741938974564,4.500067746146297e-06,0.005501618832660775
166,0.0035617353939771195,4.473501724850281e-06,0.005477308440645362
167,0.0035587553260162112,4.447148317497622e-06,0.005453147116698704
168,0.003555801457048973,4.4210053522849415e-06,0.005429133540933091
169,0.003552873512582065,4.395070683049353e-06,0.005405266412138424
170,0.0035499712216138755,4.36934218871139e-06,0.005381544447450846
171,0.0035470943165778622,4.34381777348021e-06,0.005357966382018069
172,0.003544242533287053,4.318495366031378e-06,0.005334530968673866
173,0.0035414156108796633,4.293372919652902e-06,0.005311236977620794
174,0.003538613291765813,4.268448411523917e-06,0.005288083196116079
175,0.003535835321575315,4.243719842326796e-06,0.005265068428163721
176,0.0035330814491064903,4.219185236818414e-06,0.005242191494214672
177,0.0035303514262760125,4.194842642492333e-06,0.0052194512308686835
178,0.003527645008069754,4.170690129935863e-06,0.005196846490586321
179,0.0035249619524946093,4.146725791854724e-06,0.005174376141401995
180,0.003522302020531245,4.122947744076697e-06,0.005152039066646618
181,0.00351966497608781,4.099354123500791e-06,0.005129834164670469
182,0.003517050585954523,4.075943089744697e-06,0.005107760348577055
183,0.0035144586197591796,4.052712823097612e-06,0.005085816545957862
184,0.0035118888499234935,4.029661525529208e-06,0.0050640016986335575
185,0.0035093410516203105,4.006787419701495e-06,0.0050423147623989304
186,0.0035068150027316473,3.984088749093813e-06,0.005020754706775562
187,0.0035043104838075184,3.9615637775357285e-06,0.004999320514765658
188,0.0035018272780255755,3.9392107890788016e-06,0.00497801118261275
189,0.0034994563526049,5.9715778885844866e-05,0.00480648173155492
190,0.00349724686661918,9.307118793709653e-05,0.004695595962330606
191,0.003495054914144963,3.649211417010617e-06,0.004677240155182929
192,0.003492880590557629,3.714175864893587e-06,0.004658408011291623
193,0.003490723716359835,3.6956570714000853e-06,0.004639688599182355
194,0.0034885841113237864,3.6739731812553384e-06,0.004621087579585366
195,0.0034864615975782162,3.6523396406079553e-06,0.004602603969089024
196,0.0034843559996791612,3.6308829729513064e-06,0.004584236557291758
197,0.0034822671445706023,3.6096063589586004e-06,0.004565984143225299
198,0.0034801948615416902,3.5885080733348075e-06,0.004547845544440061
199,0.0034781389821847333,3.567586216863228e-06,0.0045298195970389235
200,0.0034760993403540664,3.546838905720429e-06,0.004511905155352542
201,0.0034740757721258304,3.5262642781095415e-06,0.004494101091606508
202,0.0034720681157586015,3.5058604950336184e-06,0.004476406295594412
203,0.003470076211654899,3.4856257390150188e-06,0.004458819674357434
204,0.003468099902323484,3.465558214904638e-06,0.004441340151869532
205,0.0034661390323424885,3.445656149214572e-06,0.004423966668728749
206,0.0034641934483233224,3.4259177891429433e-06,0.004406698181848589
207,0.0034622629988753685,3.406341403380227e-06,0.0043895336641660825
208,0.003460347534571404,3.3869252813005686e-06,0.0043724721043434675
209,0.0034584469079137776,3.3676677325558516e-06,0.004355512506483626
210,0.0034565609733012924,3.3485670874884963e-06,0.0043386538898461755
211,0.0034546895869967923,3.3296216957744277e-06,0.0043218952885698755
212,0.003452832607095424,3.3108299275558827e-06,0.004305235751402921
213,0.003450989893493593,3.292190171664687e-06,0.004288674341430284
214,0.0034491613078585144,3.273700837208666e-06,0.004272210135818109
215,0.0034473467135984906,3.255360350919664e-06,0.004255842225551075
216,0.003445545975833698,3.237167159748995e-06,0.004239569715181701
217,0.0034437589613676854,3.219119728089513e-06,0.004223391722581192
218,0.0034419855386593964,3.2012165391294778e-06,0.004207307378697654
219,0.0034402255777958015,3.1834560940169134e-06,0.004191315827314784
220,0.003438478950465068,3.1658369118761666e-06,0.004175416224819052
221,0.0034367455299303407,3.1483575289431685e-06,0.004159607739968828
222,0.003435025191003987,3.131016499529433e-06,0.004143889553668451
223,0.0034333178100224094,3.113812394870078e-06,0.004128260858745862
224,0.0034316232648213853,3.09674380273096e-06,0.004112720859736325
225,0.003429941434711873,3.0798093282543272e-06,0.004097268772667167
226,0.00342827220045633,3.063007592912462e-06,0.004081903824850738
227,0.003426615444245513,3.0463372342846223e-06,0.0040666252546752235
228,0.0034249710496757407,3.029796906238191e-06,0.0040514323114078385
229,0.0034233920965835917,5.4596231987139206e-05,0.003940235661666888
230,0.003421866101519672,4.287017153658453e-05,0.003902892328683742
231,0.0034203507338616238,2.702478550629463e-06,0.0038894325775859187
232,0.0034188460155049833,2.775898799081818e-06,0.00387575043380902
233,0.0034173518564941116,2.76523449002094e-06,0.003862132915246212
234,0.0034158771901502986,8.1278782153457e-06,0.003825828822401375
235,0.003414542412355934,0.00011009239619554081,0.0036501340253299957
236,0.0034132165640521676,2.3754366984722337e-06,0.0036381810295394953
237,0.0034118997623212768,2.5226602733809977e-06,0.003625758680377336
238,0.0034105919333585434,2.5160135149386178e-06,0.0036133899428081387
239,0.003409293000357322,2.503472451141399e-06,0.003601084867683648
240,0.0034080028872240818,2.4907888380763125e-06,0.003588843322609183
241,0.0034067215187056415,2.478191739962128e-06,0.0035766647975950666
242,0.003405448820381765,2.465689395004594e-06,0.0035645487748821986
243,0.0034041847186526255,2.4532811989772923e-06,0.0035524947435608173
244,0.0034029291407263284,2.4409662041142434e-06,0.003540502200025368
245,0.0034016820146066606,2.42874345982877e-06,0.0035285706478535494
246,0.0034004432690810907,2.416612026645884e-06,0.003516699597677015
247,0.0033992128337090146,2.4045709757384574e-06,0.003504888567042317
248,0.0033979906388102053,2.392619390188013e-06,0.003493137080284677
249,0.0033967766154535508,2.380756362727497e-06,0.0034814446683964235
250,0.0033955706954459323,2.3689809985047893e-06,0.0034698108689051
251,0.003394372811321397,2.3572924118699197e-06,0.0034582352257455824
252,0.003393182896330481,2.3456897287531455e-06,0.0034467172891449365
253,0.0033920008844297847,2.334172084846734e-06,0.0034352566154981917
254,0.0033908267102717325,2.322738626263094e-06,0.0034238527672589792
255,0.00338966030919452,2.3113885094677622e-06,0.0034125053128185234
256,0.00338850161721228,2.300120900487939e-06,0.0034012138264004755
257,0.0033873505710054165,2.2889349757796753e-06,0.003389977887950031
258,0.003386207107911119,2.277829921330451e-06,0.0033787970830251183
259,0.0033850711659140996,2.2668049321657946e-06,0.0033676710026935568
260,0.003383942683637432,2.255859214020211e-06,0.003356599243430247
261,0.0033828216003336546,2.244991980820995e-06,0.0033455814070161697
262,0.003381707855875951,2.2342024566899894e-06,0.0033346171004383124
263,0.0033806013907495694,2.2234898741209566e-06,0.0033237059357961963
264,0.0033795021460433523,2.212853475324351e-06,0.00331284753020472
265,0.003378410063441457,2.2022925109545814e-06,0.003302041505702015
266,0.0033773250852152095,2.191806240706221e-06,0.0032912874891580807
267,0.0033762471542151135,2.1813939328629186e-06,0.0032805851121876515
268,0.0033751762138630142,2.1710548644371215e-06,0.0032699340110594654
269,0.0033741122081443974,2.160788320715623e-06,0.0032593338266138873
270,0.0033730550816008322,2.150593595589672e-06,0.0032487842041785476
271,0.003372004779322557,2.140469990913742e-06,0.0032382847934835923
272,0.0033709612469411837,2.13041681704352e-06,0.0032278352485840397
273,0.003369924430622546,2.120433392329068e-06,0.0032174352277809857
274,0.0033689231107045395,4.97371051252374e-05,0.0031553324003935675
275,0.003367932665560557,8.423176729454405e-06,0.0031447522912205128
276,0.003366948270622182,1.9201871368260483e-06,0.003135158320004222
277,0.0033659698949913327,1.937478227848107e-06,0.00312556204655615
278,0.0033649974946606534,1.9304743012924346e-06,0.003116005926263649
279,0.0033640310255440876,1.9225278217384783e-06,0.0031064911899991543
280,0.003363070443913183,1.9145888319239318e-06,0.003097017673024063
281,0.003362115706410907,1.906695274558693e-06,0.003087585155971427
282,0.00336116677004852,1.8988482928879713e-06,0.0030781934191194153
283,0.003360223592201724,1.8910475533186415e-06,0.0030688422445481634
284,0.003359286130606913,1.8832926657323153e-06,0.0030595314162012444
285,0.0033583543433574692,1.8755832422132872e-06,0.003050260719855025
286,0.0033574281889000492,1.8679188994780588e-06,0.0030410299430962567
287,0.0033565076260310043,1.860299257660106e-06,0.0030318388752914698
288,0.0033555926138927883,1.8527239413696454e-06,0.0030226873075588447
289,0.0033546831119704444,1.845192579334816e-06,0.003013575032743465
290,0.0033537790800881313,1.8377048042985284e-06,0.0030045018453918786
291,0.003352891888846539,2.2665752056235335e-05,0.00296576645710501
292,0.0033520238604500575,2.780993607660359e-05,0.0029441038359144887
293,0.0033511607825704804,1.6174604000403614e-06,0.002935751947442007
294,0.003350302651280119,1.6803196824639499e-06,0.0029273313651519643
295,0.003349449433691785,1.6772579818918992e-06,0.0029189407576319937
296,0.003348601096076504,1.671411305126998e-06,0.002910583713632734
297,0.0033477576049193722,1.6654790738750223e-06,0.002902260233309743
298,0.003346918926961065,1.6595708242541095e-06,0.0028939701687832283
299,0.003346085029197404,1.653690794754735e-06,0.00288571336703654
300,0.0033452558788771994,1.647838964771604e-06,0.0028774896757133013
301,0.003344431443500096,1.6420151424515482e-06,0.0028692989433406037
302,0.003343611690814405,1.6362191312257374e-06,0.002861141019330281
303,0.003342796588814957,1.6304507363929919e-06,0.0028530157539718463
304,0.0033419861057410083,1.6247097647895092e-06,0.002844922998419647
305,0.00334118021007414,1.6189960252084524e-06,0.0028368626046860997
306,0.0033403788705361846,1.6133093285487158e-06,0.0028288344256333572
307,0.0033395820560871794,1.6076494873220952e-06,0.0028208383149633085
308,0.003338789735923343,1.6020163157974572e-06,0.002812874127208493
309,0.0033380018794750685,1.5964096303484487e-06,0.0028049417177279223
310,0.0033372184564049246,1.5908292488761348e-06,0.002797040942690916
311,0.0033364394366057074,1.5852749910550467e-06,0.002789171659077509
312,0.0033356647901984816,1.5797466782970212e-06,0.0027813337246648463
313,0.003334894487530658,1.5742441340864602e-06,0.0027735269980230268
314,0.003334128499174089,1.5687671828869954e-06,0.002765751338503114
315,0.003333366795923168,1.5633156515438147e-06,0.0027580066062330095
316,0.0033326093487929796,1.5578893681585511e-06,0.002750292662109172
317,0.003331856129017428,1.5524881626454573e-06,0.0027426093677887574
318,0.0033311441536982094,3.31420185224409e-05,0.002617018322693572
319,0.00333052409880213,7.868668683403503e-05,0.00248822022800397
320,0.003329907628250238,1.3106532899024127e-06,0.0024811004516522564
321,0.0033292947553943955,1.3918118416043294e-06,0.002473854725090303
322,0.0033286854560596562,1.3901384922780145e-06,0.0024666341899279185
323,0.0033280797051165488,1.3850952366474074e-06,0.0024594433476398986
324,0.003327477477592169,1.3799422062381284e-06,0.002452282233620384
325,0.0033268787487121176,1.3748109933858162e-06,0.002445150707838383
326,0.0033262834939003583,1.3697067168546012e-06,0.0024380486242107256
327,0.003325691688777415,1.3646293780374902e-06,0.0024309758374275515
328,0.0033251033091585428,1.359578773196282e-06,0.0024239322032149103
329,0.0033245183310518676,1.3545546930921853e-06,0.002416917578332578
330,0.003323936730656592,1.349556929670002e-06,0.002409931820560364
331,0.0033233584843612224,1.3445852773112095e-06,0.00240297478868645
332,0.0033227835687417813,1.3396395326138055e-06,0.002396046342492197
333,0.003322211960560079,1.3347194943414893e-06,0.0023891463427410022
334,0.003321643636761982,1.3298249631538483e-06,0.002382274651165646
335,0.0033210785744757264,1.3249557419235387e-06,0.0023754311304542376
336,0.003320516751010227,1.3201116355049896e-06,0.0023686156442397155
337,0.003319958143853402,1.31529245116188e-06,0.002361828057088785
338,0.0033194027306705527,1.3104979974268525e-06,0.0023550682344877713
339,0.0033188504893027315,1.3057280855553465e-06,0.002348336042833925
340,0.0033183013977651343,1.3009825282328625e-06,0.002341631349420921
341,0.003317755434245518,1.2962611404815503e-06,0.0023349540224305706
342,0.0033172125771026356,1.291563738766893e-06,0.002328303930921228
343,0.0033166728048646807,1.2868901421374363e-06,0.002321680944817528
344,0.0033161360962277626,1.2822401706524434e-06,0.0023150849348987108
345,0.00331560243005438,1.2776136470749788e-06,0.0023085157727883786
346,0.0033150717853719404,1.2730103951744785e-06,0.00230197333094755
347,0.0033145441413712723,1.268430241163487e-06,0.0022954574826598863
348,0.0033140194774051546,1.2638730127374904e-06,0.002288968102025169
349,0.0033134977729868814,1.2593385393513235e-06,0.0022825050639495342
350,0.003312979007788824,1.2548266522773713e-06,0.002276068244135128
351,0.0033124631616410216,1.250337184428622e-06,0.0022696575190729916
352,0.003311950214529769,1.2458699705709592e-06,0.002263272766029177
353,0.00331144014659625,1.241424846867421e-06,0.0022569138630419523
354,0.003310932938135158,1.237001651397153e-06,0.0022505806889094922
355,0.0033104285695933463,1.2326002236364679e-06,0.0022442731231812844
356,0.0033099270215684847,1.2282204050584073e-06,0.002237991046150932
357,0.0033094282748077413,1.2238620383444936e-06,0.002231734338848875
358,0.003308932310206467,1.2195249678449191e-06,0.002225502883030457
359,0.003308439108806902,1.2152090395028664e-06,0.0022192965611716495
360,0.0033079486517968975,1.2109141010233926e-06,0.0022131152564586762
361,0.0033074609205086406,1.206640001192756e-06,0.002206958852784266
362,0.0033069758964174023,1.2023865907658306e-06,0.0022008272347342284
363,0.0033064935611402993,1.1981537214758502e-06,0.0021947202875842627
364,0.0033060138964350577,1.1939412471845413e-06,0.00218863789729252
365,0.003305536884198812,1.189749022336969e-06,0.002182579950489521
366,0.0033050763246901937,1.884246581995373e-05,0.0021204671961586857
367,0.0033046584456865443,5.46341328104846e-05,0.0020427165211970126
368,0.0033042430303758317,8.841374541933522e-07,0.002036689020615185
369,0.003303830060577971,9.886075185597504e-07,0.0020306898594042782
370,0.0033034195200626914,9.905187657051546e-07,0.002024710224530265
371,0.0033030462333028835,4.986858104150677e-05,0.0019046438623422876
372,0.0033026886602198296,1.9902432164228408e-05,0.0018897427712446409
373,0.0033023328062630657,9.21704840685054e-07,0.0018852757467719594
374,0.0033019786917030543,9.370500596121701e-07,0.0018806639778960006
375,0.0033016263067287455,9.340586075060838e-07,0.0018760664816901598
376,0.0033012756414189585,9.30685268096319e-07,0.0018714841413547214
377,0.0033009266859199272,9.273170612627359e-07,0.001866916898171074
378,0.0033005794304480146,9.23967871280888e-07,0.0018623646757300095
379,0.003300233865289106,9.206380795092902e-07,0.0018578273978428724
380,0.003299889980797884,9.173275290632622e-07,0.0018533049891753832
381,0.0032995477673970737,9.1403604354836e-07,0.0018487973752554575
382,0.0032992072155767576,9.10763447144551e-07,0.001844304482453389
383,0.0032988683158936367,9.075095667538029e-07,0.001839826237972933
384,0.0032985310589703754,9.042742305534853e-07,0.0018353625698296504
385,0.0032981954354949013,9.01057269268383e-07,0.001830913406838114
386,0.003297861436219739,8.978585155514021e-07,0.001826478678598485
387,0.003297529051961348,8.946778038681174e-07,0.0018220583154791423
388,0.003297198273599491,8.915149704451816e-07,0.0018176522486021691
389,0.003296869092076578,8.883698539581356e-07,0.0018132604098305134
390,0.0032965414983970494,8.852422943567444e-07,0.001808882731756185
391,0.003296215483626763,8.821321338624936e-07,0.0018045191476815672
392,0.003295891038892374,8.790392164624927e-07,0.0018001695916109064
393,0.0032955681553807526,8.759633876751753e-07,0.0017958339982347277
394,0.003295246824338388,8.729044952251912e-07,0.001791512302919504
395,0.0032949270370708074,8.698623882994795e-07,0.0017872044416923642
396,0.003294608784942015,8.66836917980901e-07,0.0017829103512306832
397,0.003294292059373928,8.638279368849902e-07,0.0017786299688500825
398,0.003293976851845815,8.608352996819454e-07,0.001774363232492967
399,0.0032936631538937737,8.57858862206847e-07,0.0017701100807163202
400,0.003293350957110171,8.548984825517143e-07,0.0017658704526811563
401,0.0032930402531431316,8.519540198913217e-07,0.0017616442881416153
402,0.003292731033696012,8.490253353707095e-07,0.0017574315274331955
403,0.003292423290526897,8.461122915093956e-07,0.0017532321114655971
404,0.0032921170154480805,8.432147527414396e-07,0.0017490459817085708
405,0.0032918122003255884,8.403325844826981e-07,0.0017448730801820148
406,0.0032915088370786766,8.374656542061853e-07,0.0017407133494508767
407,0.003291206917679341,8.346138307875331e-07,0.0017365667326093015
408,0.0032909064341518687,8.317769842513375e-07,0.0017324331732761684
409,0.0032906073785723446,8.289549866448472e-07,0.001728312615582704
410,0.003290309743068205,8.261477109928664e-07,0.0017242050041656716
411,0.0032900135198177752,8.23355032013578e-07,0.0017201102841563755
412,0.0032897187010498185,8.205768259139305e-07,0.0017160284011745789
413,0.0032894252790431093,8.178129698697906e-07,0.0017119593013163988
414,0.0032891332461259777,8.150633432230562e-07,0.001707902931152483
415,0.00328884259467589,8.123278257246373e-07,0.0017038592377104631
416,0.0032885533171190242,8.096062992668693e-07,0.0016998281684758175
417,0.0032882654059298608,8.068986464847972e-07,0.0016958096713789975
418,0.003287978853630742,8.042047521537601e-07,0.0016918036947907594
419,0.0032876936527914966,8.015245012569197e-07,0.0016878101875122129
420,0.003287409796029029,7.988577807352805e-07,0.0016838290987679797
421,0.0032871272760069048,7.962044789951438e-07,0.001679860378201121
422,0.0032868460854349963,7.935644848757048e-07,0.0016759039758652207
423,0.0032865662170690536,7.909376894696099e-07,0.0016719598422133288
424,0.0032862876637103676,7.883239841099095e-07,0.001668027928100049
425,0.003286010418205364,7.85723262095547e-07,0.0016641081847655482
426,0.0032857344734452407,7.831354175242586e-07,0.0016602005638361656
427,0.003285459822365611,7.805603456947784e-07,0.0016563050173142217
428,0.003285186457946137,7.779979431637575e-07,0.0016524214975743002
429,0.0032849143732101628,7.754481077438236e-07,0.0016485499573532024
430,0.003284643561224373,7.729107380380384e-07,0.0016446903497497431
431,0.003284374015098457,7.703857339710251e-07,0.0016408426282147803
432,0.0032841057279847418,7.678729966614257e-07,0.0016370067465465603
