iteration,objective,primal_residual,dual_residual
164,0.003217043083460982,3.266239368726386e-07,2.1039879620216403e-06
165,0.0032170430410955243,3.170273269149062e-07,2.043437209724401e-06
166,0.003217043001133431,3.077176073024696e-07,1.9846294248365404e-06
167,0.0032170429634383467,2.9868590420295937e-07,1.927514411474635e-06
168,0.003217042927881656,2.899236371483708e-07,1.8720434209663852e-06
169,0.0032170428943420377,2.814225082067231e-07,1.818169110018088e-06
170,0.003217042862705058,2.7317449124705075e-07,1.7658455000835606e-06
171,0.0032170428328627725,2.6517182235472377e-07,1.715027937936124e-06
172,0.0032170428047133648,2.574069898956018e-07,1.66567305735047e-06
173,0.003217042778160797,2.4987272550405706e-07,1.6177387419789257e-06
174,0.0032170427531144734,2.425619955386504e-07,1.5711840891802218e-06
175,0.003217042729488945,2.3546799233114562e-07,1.5259693750503325e-06
176,0.0032170427072036097,2.285841264323132e-07,1.4820560203177927e-06
177,0.003217042686182437,2.2190401889187555e-07,1.4394065573360511e-06
178,0.0032170426663537116,2.1542149378241235e-07,1.397984597999547e-06
179,0.003217042647649785,2.0913057121488808e-07,1.3577548025698227e-06
180,0.0032170426300068495,2.0302546051557464e-07,1.3186828494088682e-06
181,0.0032170426133647165,1.9710055370219892e-07,1.2807354056363071e-06
182,0.003217042597666609,1.9135041935870637e-07,1.2438800985995762e-06
183,0.003217042582858978,1.8576979635557205e-07,1.2080854881236715e-06
184,0.003217042568891306,1.8035358838682813e-07,1.1733210396839402e-06
185,0.0032170425557159436,1.7509685819741978e-07,1.1395570982281656e-06
186,0.0032170425432879474,1.6999482232596644e-07,1.1067648628666402e-06
187,0.00321704253156492,1.6504284601520935e-07,1.0749163621634246e-06
188,0.003217042520506871,1.602364381825045e-07,1.0439844302853702e-06
189,0.0032170425100760754,1.5557124672066193e-07,1.013942683767789e-06
190,0.0032170425002369584,1.510430537746012e-07,9.847654989048454e-07
191,0.0032170424909559485,1.466477717555913e-07,9.56427989943185e-07
192,0.003217042482201392,1.423814384426255e-07,9.289059877024128e-07
193,0.003217042473943422,1.382402134677745e-07,9.021760189928331e-07
194,0.003217042466153874,1.342203740347471e-07,8.762152865232019e-07
195,0.0032170424588061695,1.3031831129066788e-07,8.510016494645166e-07
196,0.0032170424518752514,1.2653052656001598e-07,8.265136044385204e-07
197,0.003217042445337476,1.22853627749474e-07,8.027302672734693e-07
198,0.00321704243917054,1.1928432613683853e-07,7.796313550442211e-07
199,0.003217042433353408,1.1581943287727445e-07,7.571971688416492e-07
200,0.00321704242786624,1.124558558987533e-07,7.354085768718486e-07
201,0.003217042422690315,1.0919059683061968e-07,7.142469981712204e-07
202,0.0032170424178079833,1.060207480631032e-07,6.936943866913469e-07
203,0.0032170424132025887,1.0294348982601497e-07,6.737332159502768e-07
204,0.0032170424088584218,9.995608751041664e-08,6.543464640015888e-07
205,0.003217042404760664,9.7055888843426e-08,6.355175989258181e-07
206,0.003217042400895337,9.424032153080474e-08,6.17230564725929e-07
207,0.0032170423972492646,9.15068904787803e-08,5.994697676263269e-07
208,0.003217042393809997,8.88531757356448e-08,5.82220062701716e-07
209,0.0032170423905658148,8.627682973693375e-08,5.65466741038288e-07
210,0.003217042387505648,8.377557545718694e-08,5.491955170924907e-07
211,0.0032170423846190565,8.134720402674077e-08,5.333925165653979e-07
212,0.0032170423818962002,7.898957253948482e-08,5.180442645072109e-07
213,0.0032170423793277856,7.670060225393061e-08,5.031376738410392e-07
214,0.0032170423769050556,7.447827639387746e-08,4.886600342097106e-07
215,0.0032170423746197474,7.232063839070561e-08,4.7459900108976035e-07
216,0.0032170423724640633,7.022579002790058e-08,4.6094258528488863e-07
217,0.003217042370430652,6.819188952601258e-08,4.4767914269267973e-07
218,0.003217042368512578,6.621714990352564e-08,4.3479736433192513e-07
219,0.0032170423667032995,6.429983730953243e-08,4.2228626675921957e-07
220,0.0032170423649966456,6.24382694863489e-08,4.101351826545094e-07
221,0.0032170423633867936,6.063081405090456e-08,3.9833375170810493e-07
222,0.003217042361868257,5.887588691987499e-08,3.8687191180398913e-07
223,0.0032170423604358494,5.717195112868664e-08,3.7573989043443677e-07
224,0.0032170423590846906,5.5517515166714244e-08,3.6492819633966476e-07
225,0.003217042357810171,5.3911131666112385e-08,3.5442761145377804e-07
226,0.0032170423566079426,5.235139601613207e-08,3.442291829854114e-07
227,0.0032170423554739045,5.083694527735211e-08,3.343242158547276e-07
228,0.0032170423544041894,4.936645662552746e-08,3.2470426516668894e-07
229,0.0032170423533951506,4.7938646283066575e-08,3.1536112910425864e-07
230,0.003217042352443346,4.655226846942543e-08,3.062868419083081e-07
231,0.003217042351545526,4.5206114106848115e-08,2.9747366704661724e-07
232,0.003217042350698632,4.389900963532385e-08,2.889140906559451e-07
233,0.003217042349899773,4.262981626794118e-08,2.8060081512098786e-07
234,0.0032170423491462274,4.139742848913016e-08,2.725267528200062e-07
235,0.003217042348435422,4.020077356652048e-08,2.6468502013671203e-07
236,0.0032170423477649343,3.903881017990746e-08,2.570689315295395e-07
237,0.0032170423471324762,3.7910527580462136e-08,2.496719938774747e-07
238,0.0032170423465358927,3.6814944809417436e-08,2.424879009146576e-07
239,0.0032170423459731467,3.575110977393294e-08,2.3551052785380688e-07
240,0.0032170423454423195,3.471809814664842e-08,2.2873392616857738e-07
241,0.0032170423449416,3.371501292309317e-08,2.221523185282287e-07
242,0.003217042344469282,3.274098319468411e-08,2.1576009385610834e-07
243,0.003217042344023754,3.1795163756589214e-08,2.0955180254301257e-07
244,0.003217042343603498,3.0876734160432924e-08,2.0352215181692194e-07
245,0.0032170423432070754,2.998489789912209e-08,1.9766600121149507e-07
246,0.003217042342833141,2.911888184599767e-08,1.9197835819441474e-07
247,0.003217042342480415,2.8277935554994e-08,1.864543738940025e-07
248,0.0032170423421476954,2.7461330452524536e-08,1.8108933899299332e-07
249,0.0032170423418338492,2.6668359322927198e-08,1.7587867968346706e-07
250,0.003217042341537804,2.5898335588795603e-08,1.7081795376052913e-07
251,0.00321704234125855,2.5150592885282904e-08,1.6590284689953345e-07
252,0.003217042340995135,2.442448409805905e-08,1.611291688737875e-07
253,0.0032170423407466594,2.371938121580752e-08,1.5649285007346744e-07
254,0.003217042340512279,2.3034674415505073e-08,1.5198993798527744e-07
255,0.0032170423402911943,2.236977175063186e-08,1.4761659383226074e-07
256,0.0032170423400826455,2.1724098626781913e-08,1.4336908930049775e-07
257,0.003217042339885929,2.1097097055039957e-08,1.3924380338736775e-07
258,0.0032170423397003675,2.0488225464329095e-08,1.3523721924743877e-07
259,0.003217042339525332,1.989695794601989e-08,1.3134592128385146e-07
260,0.0032170423393602238,1.9322784056091393e-08,1.2756659214044415e-07
261,0.0032170423392044833,1.876520809265357e-08,1.238960099681703e-07
262,0.003217042339057576,1.8223748953104177e-08,1.203310455889919e-07
263,0.0032170423389189986,1.769793944319214e-08,1.1686865988600085e-07
264,0.0032170423387882846,1.71873259404932e-08,1.1350590120311344e-07
265,0.003217042338664983,1.6691468176149912e-08,1.1023990280689073e-07
266,0.0032170423385486716,1.6209938566167785e-08,1.0706788045787133e-07
267,0.0032170423384389616,1.5742321974643228e-08,1.039871300474372e-07
268,0.003217042338335473,1.528821547312814e-08,1.0099502526486463e-07
269,0.0032170423382378546,1.4847227640911946e-08,9.808901536742975e-08
