iteration,objective,feasibility,step_norm
63,0.0033359760115588603,0.002756354665946274,0.0018401032207591445
64,0.003332577017647652,0.002711326954196053,0.0018169744983060198
65,0.0033294266993588832,0.0029374495253324125,0.0017765530288263093
66,0.003326470169155973,0.003328534042682624,0.0017200088968452637
67,0.0033236505143808513,0.0037428856570128123,0.0016507045816676485
68,0.003320942202754476,0.00410585014512281,0.0015732329559460662
69,0.003318332191447336,0.004411261776220254,0.0014931835127306116
70,0.003315810068048987,0.0046500469171144474,0.0014167782784260084
71,0.0033133665787811887,0.00480456797548172,0.001350283559830033
72,0.0033109941993907984,0.0048652171177009824,0.0012991393759166233
73,0.0033086874765898746,0.004828731381444296,0.0012669104399783086
74,0.003306442945288886,0.004697197598317799,0.0012544131591905804
75,0.0033042877931720675,0.004479202839473407,0.001258239796223493
76,0.0033023042987968226,0.004214741583505621,0.0012701546690395806
77,0.003300425184391765,0.003967089567517281,0.0012852026768293238
78,0.003298610992223122,0.0037654923945966137,0.0012989341213148827
79,0.0032968542807104667,0.0036249039294228174,0.0013076266781110889
80,0.003295156130383747,0.0035196459998395875,0.0013085419384432446
81,0.0032935171173364215,0.0034372205024080613,0.0013000208857114027
82,0.0032919363236541773,0.0033781980498260563,0.0012814814060450772
83,0.0032904119245686933,0.003343140922778795,0.001253361647806789
84,0.003288941614696506,0.0033262260803163446,0.0012170323667134737
85,0.003287522851818656,0.0033293722297809054,0.0011746829384777398
86,0.0032861530579415582,0.0033597293428622465,0.0011291700697792098
87,0.003284829809095783,0.003402871681529927,0.0010838051437793827
88,0.0032835509932128202,0.003428093153283852,0.001042049983952365
89,0.0032823149120782104,0.003418097867661775,0.0010071040576421634
90,0.0032811203135956505,0.003369446911500845,0.0009814141940622772
91,0.003279966351492719,0.003282392902493472,0.0009662162912860917
92,0.0032788524790563632,0.0031607845619953906,0.000961275588617687
93,0.0032777782912694255,0.0030147859399401295,0.0009649526618099243
94,0.003276743335387986,0.002852169281563509,0.0009745807217311802
95,0.0032757469130860507,0.002634646849550217,0.0009870013730859078
96,0.0032747878975875984,0.002352002273362828,0.0009990768101492816
97,0.003273864586834061,0.0020163288155221797,0.0010080682527383996
98,0.0032729840538735207,0.00165553549275032,0.0010115104275698157
99,0.0032721697381010925,0.0013610838333945703,0.0010068688459777648
100,0.003271389253996194,0.0012203967608131114,0.0009938097427988134
101,0.0032706247579884495,0.0012745540853885526,0.0009727819642496131
102,0.0032698690458619335,0.0014323861810373877,0.0009449450742638812
103,0.003269117497769249,0.0016265094521053295,0.0009120779298862989
104,0.0032683657112319146,0.001814734657114884,0.000876462874868973
105,0.003267609580833788,0.0019737709176114097,0.0008407248739004974
106,0.0032668456833467537,0.0020913159998947337,0.0008076008731227948
107,0.0032660714972210804,0.0021744253162555107,0.0007796246149642895
108,0.0032652854884378316,0.002221122721771675,0.0007587484552833923
109,0.003264487119503701,0.002227663254949853,0.0007459846990496444
110,0.0032636768026038914,0.0021909216504674618,0.0007411960936241225
111,0.0032628558059175595,0.0021122449230524805,0.0007431386003753787
112,0.0032620261236102743,0.001996947795622916,0.0007497506456546144
113,0.0032611903229847958,0.0018580168669006753,0.0007585718787184369
114,0.0032603513832693363,0.0017253697043566859,0.0007671474420604102
115,0.003259512539569137,0.0016309583562117496,0.0007733284874723724
116,0.003258677143146119,0.0015921205853671792,0.0007754512338023583
117,0.003257848545904983,0.0015880106119775502,0.0007724189981950081
118,0.003257030013207173,0.0016085263658184633,0.0007637212064045454
119,0.0032562246653603443,0.0016450033722232556,0.0007494161337023538
120,0.0032554354447630286,0.0016883204429428977,0.0007300928878526176
121,0.0032546651030668132,0.0017336587772317231,0.0007068180695371188
122,0.0032539162010858944,0.001797505353672654,0.0006810641429552758
123,0.003253191113637676,0.0018740341482955127,0.0006546092743478844
124,0.0032524920320094195,0.0019491486778683044,0.0006293933365173747
125,0.0032518209581650186,0.0020082928625121356,0.0006073167065636904
126,0.003251179686891051,0.0020371322811757265,0.0005899854909504707
127,0.0032505697745308414,0.002032567613571963,0.000578442747925437
128,0.0032499924954487143,0.0019962364636807576,0.0005729648855282963
129,0.003249448789599855,0.0019309159346842881,0.0005730083799543798
130,0.003248939206302433,0.001840181640864006,0.0005773390263406509
131,0.0032484638503411803,0.0017295034985077644,0.0005842938199157034
132,0.003248022336789968,0.0016008019315165707,0.0005920782398493944
133,0.00324761376043352,0.0014476681510730894,0.0005990165343798933
134,0.0032472366844898586,0.0012699292426580078,0.0006037199918690128
135,0.0032468891516501067,0.0010947893659821054,0.0006051776536685123
136,0.0032465687184715826,0.000944547692848698,0.0006027905171433801
137,0.003246272512114362,0.0008443933386604601,0.0005963701629576856
138,0.00324599730652308,0.0008168146111813851,0.0005861160936859571
139,0.003245739613615889,0.0008681418593992957,0.0005725788698496722
140,0.003245495783991274,0.0009477729788202107,0.0005566102535805244
141,0.0032452621111781306,0.0010159092557222543,0.0005392971386816058
142,0.0032450349335461956,0.0010652172800890605,0.0005218732863480266
143,0.0032448107286106743,0.001093617990201395,0.0005056032130733025
144,0.0032445861955021638,0.0011059313295504367,0.0004916386448769763
145,0.0032443583226898186,0.0011010737029852776,0.000480861619363223
146,0.0032441244394827203,0.0010769651464242096,0.0004737461211199445
147,0.003243882251232312,0.001032672829306643,0.0004702802621830949
148,0.003243629859377586,0.0009709628970352968,0.0004699798804737664
149,0.003243365768405644,0.000896111578333803,0.0004719922730669587
150,0.003243088882376978,0.0008139500284778564,0.00047525542411195595
151,0.003242798493866158,0.0007417472260413947,0.00047866542089358406
152,0.0032424942680178643,0.0006864233635805288,0.0004812159219395686
153,0.0032421762239762,0.0006433502473547744,0.000482094589713909
154,0.0032418447153005,0.0006282041092677377,0.0004807380856720065
155,0.0032415004102375133,0.0006431427896718368,0.00047685469246361
156,0.003241144271983301,0.0006731144934551216,0.00047042409391151
157,0.0032407775384345697,0.0006956577534741909,0.00046168108207057383
158,0.0032404017004727895,0.0007108573375605446,0.0004510864981106908
159,0.003240018477593422,0.0007388253602755467,0.00043928568389757803
160,0.0032396297897023703,0.0007895075980734978,0.0004270526680764856
161,0.003239237724138858,0.0008474856710808122,0.0004152179267482102
162,0.00323884449740676,0.0008987415861178442,0.00040457994086561704
163,0.003238475455301444,0.0009452314961509665,0.0003943998127343586
164,0.003238123516031583,0.0009974226789196618,0.0003848603236766272
165,0.0032377779477722624,0.0010480585931225482,0.0003764701903639992
166,0.0032374365947893764,0.0010925033030002454,0.0003696021675709444
167,0.0032371008258583888,0.0011261236487690254,0.0003644431095232055
168,0.003236772518451234,0.001145584438495328,0.00036097159943646306
169,0.0032364534334050764,0.0011462766942137337,0.00035897019433081366
170,0.0032361452527760563,0.001126339555229541,0.0003580686739775575
171,0.0032358496243876855,0.0010923797283116023,0.00035780700584854514
172,0.003235568143337524,0.0010482358195735206,0.0003577035197231853
173,0.003235302309627636,0.0009967472801047125,0.00035731587139942677
174,0.003235053483946815,0.0009442906214781977,0.0003562874696793909
175,0.0032348228468751052,0.0009031686540750286,0.0003543770934543105
176,0.003234611362240082,0.0008782353973163677,0.0003514726808022141
177,0.003234419745166317,0.0008678790136287479,0.0003475915568375682
178,0.0032342484355624436,0.0008615236681778974,0.0003428693493006652
179,0.0032340975777215984,0.0008568716715810603,0.00033753931789988175
180,0.00323396700652022,0.0008536250049948853,0.0003319034187331141
181,0.0032338562405096667,0.0008500760389337268,0.00032629655398162116
182,0.003233764482035097,0.0008423569209275042,0.0003210463251401059
183,0.00323369062438289,0.0008196613098387093,0.0003164321160503411
184,0.0032336332658432936,0.0007815585697936891,0.00031264893385223307
185,0.0032335907304696415,0.0007294639081147685,0.00030978217009326113
186,0.003233561095211483,0.0006663766255649774,0.00030779836804255197
187,0.003233542222989899,0.0005990312176366219,0.00030655400223081683
188,0.003233531801163842,0.0005329995211045674,0.00030582017467012574
189,0.0032335273847064207,0.00047566920143787253,0.0003053177131705825
190,0.003233526443271091,0.00043005123926281933,0.0003047557440173661
191,0.0032335264111862895,0.0003935211032384122,0.00030386755555820896
192,0.003233524739281443,0.0003705625109081197,0.0003024396021580268
193,0.0032335189473284825,0.0003541470288463358,0.0003003316958374572
194,0.0032335066757921815,0.00033337513286992753,0.0002974880557227187
195,0.0032334857355306914,0.00031014147356556924,0.0002939397347403376
196,0.0032334541540835994,0.0002916816542552383,0.0002897991871014168
197,0.0032334102172343303,0.000286134389166447,0.0002852476873289089
198,0.0032333525046396687,0.0002876775629084696,0.00028051627423532756
199,0.003233279918479455,0.0002940939237633821,0.0002758611322077541
200,0.0032331917042883493,0.0003031298704799266,0.0002715349999303044
201,0.0032330874633799815,0.0003138048990839329,0.0002677572868907341
202,0.0032329671565490643,0.00033353619993074877,0.0002646867566040106
203,0.0032328310990253103,0.00035771075138466766,0.00026240128064606807
204,0.003232679946939507,0.00037675839688143466,0.00026088861640083665
205,0.0032325146758319886,0.000388043046080316,0.0002600501846840749
206,0.003232336551974824,0.00039125812831927454,0.00025971696646667997
207,0.0032321470974802004,0.00038706521912350083,0.0002596740231024925
208,0.0032319480503217738,0.000376071835454053,0.00025968878326592125
209,0.003231741320498977,0.0003594322571653865,0.0002595384239668214
210,0.0032315289436258207,0.0003403914612966808,0.0002590329396890529
211,0.0032313130332282097,0.00032540742931795705,0.00025803207699607005
212,0.0032310957329921264,0.0003154267412832642,0.00025645561765351904
213,0.003230879170126524,0.00031918985012354133,0.0002542872864342519
214,0.003230665410897366,0.0003346118665810331,0.0002515728917269784
215,0.0032304564192613206,0.0003563315917699378,0.0002484133602339781
216,0.0032302540193878447,0.0003801152577117776,0.00024495330004201436
217,0.00323005986271307,0.0004055585070039052,0.00024136578214131965
218,0.003229875400024616,0.000430029951901042,0.00023783427524924917
219,0.003229701858936844,0.00045040924669844604,0.00023453312675760215
220,0.00322954022698405,0.0004621241516393186,0.0002316085588997718
221,0.0032293912404357103,0.000463723986875199,0.00022916261173366433
222,0.0032292553788232335,0.00045695015128914654,0.0002272425001922652
223,0.0032291328650612557,0.00044562487202240143,0.0002258372245819487
224,0.0032290236709469717,0.00043060750741735564,0.00022488201141735608
225,0.0032289275277280365,0.00041283644509717746,0.00022426962580788726
226,0.0032288439413421816,0.00039340316895531167,0.00022386632308057556
227,0.0032287722118503493,0.0003734834530106696,0.00022352960829923792
228,0.0032287114565108226,0.00035431188468201715,0.00022312512707313163
229,0.003228660635875807,0.000337361817238555,0.00022254068755897982
230,0.0032286185822368936,0.00032296480326401554,0.00022169626102702935
231,0.0032285840297036662,0.00031265495768181053,0.0002205495495744081
232,0.003228555645173667,0.0003052224626022548,0.00021909722324933397
233,0.003228532059443591,0.00029835412584540736,0.00021737222737068472
234,0.003228511897723051,0.00029211066149096215,0.00021543772515944567
235,0.0032284938088441013,0.00028645281584064225,0.00021337836187545266
236,0.0032284764925120065,0.00027973964045284564,0.00021128967847882486
237,0.0032284587240137977,0.00027077778567165256,0.00020926668286949546
238,0.003228439375889257,0.0002622558129471536,0.0002073927683413624
239,0.003228417436170273,0.00025499317235788677,0.00020573026893382762
240,0.0032283920229054823,0.00024885545952781166,0.00020431386046924603
241,0.0032283623948031344,0.00024162711687492864,0.00020314768954101555
242,0.003228327957941622,0.00022985984347877593,0.00020220656051551293
243,0.003228288268609655,0.00021382431677713777,0.0002014408516609648
244,0.0032282430324426384,0.00019449676719534575,0.00020078424184467612
245,0.00322819210011479,0.0001733422988318791,0.00020016296296302438
246,0.0032281354599255343,0.00015249449724263377,0.00019950521567000507
247,0.0032280732276817005,0.0001336143688921348,0.00019874955909116482
248,0.003228005634323211,0.00011735035658433468,0.00019785140615896556
249,0.0032279330117692636,0.00010471784011268551,0.00019678711476075775
250,0.0032278557774750105,9.196505375515083e-05,0.0001955554854127968
251,0.0032277744181867254,8.530265226869747e-05,0.0001941767299651987
252,0.0032276894733679344,8.980267933852836e-05,0.0001926891704227298
253,0.0032276015187421006,0.00010178464616104802,0.0001911440858744974
254,0.0032275111503608394,0.00011655760681425664,0.00018959926890281463
255,0.0032274189695624313,0.00012886697898024767,0.00018811198364879407
256,0.0032273255691355205,0.00013864745393185574,0.0001867321160725911
257,0.003227231520948712,0.0001453053286605506,0.00018549633482106942
258,0.0032271373652501094,0.0001483857512222075,0.00018442399813718463
259,0.0032270436017828143,0.00014778792957358645,0.00018351532871043786
260,0.0032269506828042625,0.00014371821671437454,0.00018275205446598492
261,0.0032268590080402355,0.00013912048357970296,0.00018210034163735478
262,0.003226768921549308,0.00013672041267651498,0.0001815155123054767
263,0.0032266807104217783,0.00013695203958083576,0.00018094781653396982
264,0.0032265946051894512,0.00013881064664805995,0.00018034845513932867
265,0.0032265107817804734,0.00014158747076343871,0.00017967511225243404
266,0.0032264293648174894,0.00014470002469051032,0.00017889641338995554
267,0.0032263504320288283,0.00014770090789589902,0.0001779949217297639
268,0.0032262740195220605,0.0001505204392333119,0.0001769684804533574
269,0.003226200127657481,0.00015545522785353707,0.00017582988001341854
270,0.003226128727256659,0.0001619053688201029,0.00017460497178630824
271,0.003226059765887604,0.00016866753522060766,0.00017332946991219103
272,0.0032259931739834265,0.00017471588621370941,0.000172044788413621
273,0.0032259288705747684,0.00017933489335888656,0.00017079335170835732
274,0.003225866768446488,0.0001830644684856167,0.0001696138839224265
275,0.0032258067785652334,0.00018549931365507874,0.00016853720750198512
276,0.003225748813664344,0.00018624074461292352,0.0001675830438254471
277,0.00322569279091492,0.0001850465630938719,0.00016675819563983005
278,0.0032256386336545215,0.00018182797800361664,0.00016605630957896485
279,0.003225586272186489,0.00017654571749942466,0.00016545919540533865
280,0.003225535643701175,0.00016831464263500226,0.00016493946120513397
281,0.0032254866914046792,0.00015739314516436114,0.0001644640556637457
282,0.003225439362969107,0.00014442803707798957,0.00016399821992961111
283,0.0032253936084408394,0.00013023929665838762,0.00016350934904283163
284,0.003225349377758659,0.00011588820301149272,0.00016297033137212036
285,0.0032253066180422878,0.00010291549751616395,0.00016236204692944667
286,0.00322526527081377,9.46217993825739e-05,0.00016167483417359923
287,0.003225225269309448,9.073614221677401e-05,0.00016090885959440013
288,0.003225186536030411,8.819528580802666e-05,0.00016007343427546392
289,0.0032251489806640115,8.682261595660925e-05,0.00015918541365864616
290,0.0032251124984902244,8.65549037690627e-05,0.00015826689137924798
291,0.0032250769693643808,8.76632708842945e-05,0.00015734245537533766
292,0.0032250422573437323,8.901824861762479e-05,0.00015643631175811813
293,0.003225008210999765,8.848465333439348e-05,0.00015556959340519002
294,0.003224974664432307,8.596332667961576e-05,0.00015475814929751707
295,0.003224941438975975,8.159179904179295e-05,0.00015401105344632995
296,0.0032249083455648106,7.5638861766779e-05,0.00015332998156975157
297,0.003224875187698072,6.844065260593178e-05,0.00015270949055224184
298,0.003224841764929175,6.121999870385601e-05,0.0001521381181202852
299,0.003224807876781571,5.491682936119462e-05,0.00015160011841839488
300,0.0032247733269798653,5.017140108363753e-05,0.00015107758007308497
301,0.0032247379278726863,4.7892926828894375e-05,0.00015055264563365746
302,0.0032247015049153786,4.8582063895224605e-05,0.00015000956423834788
303,0.003224663901076224,4.9900823232232e-05,0.0001494363547109273
304,0.0032246249810295403,5.0405189464453034e-05,0.00014882592207754184
305,0.0032245846350026815,5.0055458455906045e-05,0.00014817654485287652
306,0.0032245427821519985,4.9219258836658206e-05,0.00014749172407384632
307,0.0032244993733543787,5.028008334885402e-05,0.0001467794517808343
308,0.0032244543933165866,5.303810142227222e-05,0.00014605101269225308
309,0.0032244078619231495,5.662804031979775e-05,0.0001453194755407991
310,0.003224359834764976,6.039870402136054e-05,0.00014459805742970358
311,0.0032243104028140714,6.374335420222525e-05,0.0001438985529747964
312,0.0032242596912345415,6.690968732606017e-05,0.00014323000784842202
313,0.003224207857345004,7.00400159172066e-05,0.00014259778329880744
314,0.0032241550877723712,7.283867409107527e-05,0.00014200310699890318
315,0.003224101594860477,7.455145158992309e-05,0.00014144314237314945
316,0.003224047612418693,7.465610382749907e-05,0.00014091154239797627
317,0.0032239933909144988,7.318383454930562e-05,0.00014039939477498308
318,0.0032239391922298907,7.026769521068799e-05,0.00013989642198513892
319,0.0032238852841132816,6.637790075476111e-05,0.00013939227737473463
320,0.0032238319344667613,6.237307677600814e-05,0.00013887777821300733
321,0.0032237794056122803,5.871570674098506e-05,0.00013834593595734584
322,0.003223727948679957,5.6384804360393844e-05,0.00013779267765279702
323,0.0032236777982574327,5.6886042602034256e-05,0.00013721719452556183
324,0.0032236291674307958,5.937599104402313e-05,0.00013662189883067937
325,0.003223582243336135,6.211250935925053e-05,0.0001360120133300861
326,0.0032235371833260365,6.474698594524508e-05,0.00013539485589125476
327,0.003223494111838335,6.727375174989381e-05,0.00013477891186852449
328,0.003223453118035376,6.936372501496635e-05,0.0001341728068550969
329,0.003223414254261692,7.074462463525292e-05,0.00013358430021916953
330,0.00322337753534688,7.122424836305286e-05,0.00013301941438789244
331,0.0032233429387591296,7.037708638811435e-05,0.0001324817961856442
332,0.0032233104055938294,6.800215743509817e-05,0.00013197237643207703
333,0.0032232798423614474,6.453700633828056e-05,0.00013148935610478736
334,0.003223251123520066,6.04673137707446e-05,0.00013102850680996923
335,0.003223224094680707,5.6068956391382274e-05,0.0001305837358148813
336,0.003223198576398557,5.167717378080536e-05,0.00013014783665062402
337,0.0032231743684504347,4.7679092201453383e-05,0.00012971332885923997
338,0.003223151254488997,4.424524845132011e-05,0.0001292732862010633
339,0.00322312900695694,4.138529706063303e-05,0.0001288220607724458
340,0.003223107392140377,3.9356135146103625e-05,0.00012835582857878306
341,0.003223086175239699,3.7459134345639026e-05,0.0001278729068648008
342,0.003223065125338154,3.5141610018401225e-05,0.00012737382146252698
343,0.0032230440201534974,3.35987284865403e-05,0.0001268611304448254
344,0.003223022650466099,3.307761832975484e-05,0.0001263390358644407
345,0.0032230008241271686,3.2998472055156e-05,0.00012581283622388863
346,0.0032229783695637707,3.309593285581952e-05,0.00012528828694192864
347,0.0032229551387118237,3.3247264079895506e-05,0.00012477094325887022
348,0.0032229310093244232,3.330267802620328e-05,0.0001242655590857448
349,0.0032229058866201006,3.311632764487809e-05,0.0001237756062904785
350,0.0032228797042530267,3.288478833017249e-05,0.00012330296275865784
351,0.0032228524246049454,3.22485588935655e-05,0.00012284779615073874
352,0.003222824038415626,3.0854972631134825e-05,0.00012240864631584458
353,0.003222794563784725,2.8821819916786193e-05,0.0001219826859449538
354,0.0032227640445926316,2.6275105080381115e-05,0.0001215661193021628
355,0.0032227325484007812,2.3372631256518648e-05,0.00012115466516004206
356,0.0032227001639026976,2.0393833268343427e-05,0.00012074406375858288
357,0.0032226669980055652,1.7719282480456077e-05,0.00012033054889447213
358,0.0032226331726281426,1.5626672726128868e-05,0.00011991123428711866
359,0.0032225988213043654,1.4535036704043776e-05,0.00011948437653440866
360,0.003222564085682991,1.3580890549685021e-05,0.0001190494932820941
361,0.0032225291120122454,1.4030307176708284e-05,0.000118607332623825
362,0.003222494047694742,1.619526024077676e-05,0.0001181597063383783
363,0.0032224590379922656,1.910212520383202e-05,0.00011770921375351656
364,0.0032224242229523985,2.202556602145803e-05,0.00011725889355539878
365,0.003222389734620049,2.46891429063252e-05,0.0001168118468533888
366,0.003222355694586529,2.706189658278357e-05,0.00011637087581933543
367,0.0032223222119179863,2.8783877715306064e-05,0.0001159381782564254
368,0.003222289381493009,2.978161537033623e-05,0.00011551513006956946
369,0.0032222572827677203,3.0039711111351795e-05,0.00011510217585598731
370,0.0032222259789746292,2.9713765746910513e-05,0.0001146988342023153
371,0.0032221955167503983,2.9288203816945737e-05,0.00011430381048339781
372,0.0032221659261768426,2.8861327742690687e-05,0.00011391519773365087
373,0.0032221372212098524,2.8454141690781045e-05,0.00011353073694816431
374,0.0032221094004622848,2.8085244684899698e-05,0.00011314810293488347
375,0.0032220824482995323,2.7725686251796684e-05,0.0001127651809530053
376,0.003222056336200681,2.7335768379252872e-05,0.00011238030260715182
377,0.0032220310243338615,2.6924725386191697e-05,0.00011199241612804844
378,0.0032220064632916046,2.6683356501876537e-05,0.00011160117519606636
379,0.0032219825959309456,2.6807283146794032e-05,0.00011120694068326741
380,0.0032219593592635086,2.713455748746607e-05,0.00011081069988811263
381,0.0032219366863425847,2.7544205925807875e-05,0.00011041391693216202
382,0.0032219145080976627,2.7919800793534106e-05,0.00011001833507792922
383,0.0032218927550713198,2.8053322369326363e-05,0.00010962575616126923
384,0.003221871359018875,2.7853855912774933e-05,0.00010923782373026528
385,0.003221850254337742,2.741700248012639e-05,0.0001088558348215977
386,0.0032218293793001697,2.6758611909159014e-05,0.00010848060083938431
387,0.003221808677070658,2.5886135563946217e-05,0.00010811237136143295
388,0.0032217880964966307,2.4829630518248515e-05,0.00010775082671689487
389,0.0032217675926684373,2.3457001193096558e-05,0.00010739513687213212
390,0.0032217471272518276,2.1561466338295364e-05,0.00010704407654518944
391,0.0032217266686025226,1.9205053052811225e-05,0.00010669618043742494
392,0.003221706191678558,1.6512353740305708e-05,0.00010634991866243701
393,0.003221685677770896,1.3669284793891985e-05,0.0001060038711948985
394,0.0032216651140771187,1.0990977516021512e-05,0.00010565688143100821
395,0.003221644493146023,8.910006225009745e-06,0.00010530817242773541
396,0.003221623812222912,7.652100182106745e-06,0.00010495741452125949
397,0.00322160307252654,6.731020128525276e-06,0.00010460473911817975
398,0.003221582278488444,6.60325837880465e-06,0.00010425069978427497
399,0.003221561436984488,7.3133823614100935e-06,0.00010389618760899882
400,0.003221540556586523,8.412165890648215e-06,0.00010354231260656985
401,0.003221519646859324,9.571089386953894e-06,0.0001031902661552788
402,0.0032214987177247596,1.0476636759180166e-05,0.0001028411808982239
403,0.003221477778911129,1.1042668321036205e-05,0.00010249600404452749
404,0.0032214568395015526,1.1310913543332382e-05,0.00010215539774961821
405,0.00322143590759067,1.1258329049390076e-05,0.00010181967653021084
406,0.0032214149900546022,1.0886157533829654e-05,0.0001014887869805505
407,0.003221394092434449,1.0186236177722818e-05,0.00010116232997067056
408,0.003221373218929531,9.207262627707032e-06,0.00010083962065411732
409,0.003221352372492628,8.336513681247986e-06,0.00010051977754449521
410,0.003221331555015937,7.876501220254093e-06,0.00010020182908270897
411,0.0032213107675936057,7.912698168435354e-06,9.988482476727265e-05
412,0.0032212900108443366,8.399309124394375e-06,9.956793812497641e-05
413,0.00322126928527594,9.150492661341263e-06,9.925055044309006e-05
414,0.0032212485916725737,9.745804284095367e-06,9.893230696874477e-05
415,0.003221227931485365,1.0098084457127404e-05,9.86131408347027e-05
416,0.003221207307207314,1.0402822187611438e-05,9.82932638400313e-05
417,0.0032211867227145427,1.0982789494610996e-05,9.797312695279785e-05
418,0.003221166183557575,1.1741282702695743e-05,9.765335661601806e-05
419,0.0032211456971885577,1.2521522489626169e-05,9.733467530036015e-05
420,0.003221125273112996,1.3206665015091548e-05,9.701781604497989e-05
421,0.0032211049229574464,1.3718846009278901e-05,9.670344087151379e-05
422,0.00322108466044801,1.4057992701678727e-05,9.63920719853691e-05
423,0.0032210645012976788,1.4257567128102622e-05,9.608404274766893e-05
424,0.0032210444630040476,1.43157336513785e-05,9.577947277873804e-05
425,0.0032210245645621248,1.420987908083812e-05,9.547826857413375e-05
426,0.0032210048261000594,1.3841745497481127e-05,9.518014802894638e-05
427,0.003220985268448368,1.3179623461019375e-05,9.488468463855342e-05
428,0.0032209659126555793,1.2258202863780875e-05,9.459136514605876e-05
429,0.0032209467794652165,1.1140452769567139e-05,9.42996532435235e-05
430,0.0032209278887703535,9.932911599002543e-06,9.400905168794287e-05
431,0.0032209092590628706,8.739209101043467e-06,9.37191558376151e-05
432,0.0032208909068949234,7.74091656762058e-06,9.342969301611372e-05
433,0.0032208728463696337,7.344830661555711e-06,9.31405440632867e-05
434,0.003220855088677559,7.495717403005211e-06,9.285174568651848e-05
435,0.0032208376416938077,7.768067693682495e-06,9.256347449285617e-05
436,0.003220820509649182,8.083961785195028e-06,9.22760156287495e-05
437,0.0032208036928863455,8.38909126694927e-06,9.198972054266311e-05
438,0.0032207871877097134,8.677419937217448e-06,9.170495938355898e-05
